gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
CD27	-0.11582310225922	6.31138843684571	-2.27409631812068	0.0232940088044759	0.0333361256852911	-6.17298675346254
CD274	-0.255599045035518	6.3463832370262	-5.14188349940418	3.63035026090556e-07	8.12118191441528e-07	4.21646343799013
CD276	0.755424986618613	6.59333098583723	17.2994850122925	0.105986649411147	0.134605450415405	150.29671297358
CD28	0.263500530063172	6.16084417859927	5.87385918366426	6.87949339059978e-09	1.69573667323044e-08	8.06811136644011
CD2AP	1.57727010503163	6.36658445809178	26.4962957631583	1.13824287752954e-104	1.02369983709847e-103	227.742983457655
CD2BP2	1.20003529393143	8.1099640370247	9.40505611407782	9.3926005064795e-20	3.31539646581084e-19	32.701607022235
CD300A	-0.00619703460622389	6.50923413811617	-0.0616317515781159	0.950875540301986	0.956031900523742	-8.74977129125035
CD300C	0.163740028961704	6.25946788247736	1.53714670409917	0.124756943238786	0.15595364475561	-7.57088979063288
CD300E	-3.22088633610725	9.51338013744463	-15.1360071550996	2.11802495975199e-44	1.09370787885413e-43	89.1447114233235
CD300LB	-0.733501513577465	6.86846475736707	-10.9422698774518	1.21226037755153e-25	4.81553837096852e-25	46.1519817101166
CD300LD	0.0959657325916252	6.30102751446897	2.17424225100336	0.0300565743482744	0.042215818756055	-6.39364996534469
CD300LF	-0.169457393012613	6.3136877195564	-3.67669230266121	0.000256330880748855	0.000459515522477523	-2.05488001893828
CD300LG	-1.07113476265104	7.47983031964235	-11.0870415117857	0.109121331119769	0.138149809668963	90.4307004054632
CD302	-2.16019619003691	8.54045333423334	-13.2350527239292	0.100731497529252	0.128519921152391	101.690632229249
CD320	2.45980892147403	6.37666401701783	41.2133324655015	2.16216913380517e-181	3.41306839489427e-180	404.394641510871
CD33	-0.329851428877026	6.47714246893682	-6.45157583085139	2.20025131567541e-10	5.82286104099437e-10	11.4309855224249
CD34	-0.131401386982597	6.47069243508945	-1.55325248567963	0.054250016993271	0.072874476226835	2.57048614238426
CD36	-1.61657113736501	7.76383003238535	-9.94351984195628	0.00350839213990591	0.0055916561196242	47.8822024629302
CD37	-0.168013474355948	6.39606516539027	-3.15194654049288	0.00708893820137118	0.0109093261432034	-3.58963261136819
CD38	0.215750196041903	6.32314671397798	4.41887297076083	1.16715466739318e-05	2.35187294843073e-05	0.87681271061774
