gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
GRXCR2	-0.00961445864344768	6.26525363657901	-0.636531843429063	0.535001486771275	0.444275259302824	-8.28839111965947
GS85	0.0120945109182875	6.33944916110645	0.704623788554426	0.481284543190678	0.53504884687393	-8.2679358593429
GSC	0.0471490420801448	6.51955819532291	1.74272188001821	0.0818321933615711	0.109580571139473	-6.99956375309008
GSC2	0.0369318079618717	6.30484041132242	2.1255341825888	0.0339002426318249	0.0490395822279853	-6.26244053968351
GSDM1	-0.210195677153176	6.57659839308598	-5.3569955372792	1.15773725525623e-07	3.29884765329076e-07	5.55406495337956
GSDMA	0.12598988003862	6.51532102707615	5.64432814725584	2.43163914762105e-08	7.26017754480623e-08	7.0690999032305
GSDMB	0.676711536047936	7.57723511491717	11.7911358961924	1.99704134737355e-07	1.52994113538164e-76	66.6123105452589
GSDMC	0.0103439152730482	6.42481908123954	0.414307624450057	0.67877889104349	0.721668598119824	-8.43045218343853
GSDMD	1.05056678570106	8.3114516056086	7.62173702388514	8.39028572714496e-14	3.26560844811523e-13	19.3893041461521
GSG1	-0.00566939169831482	6.41325931473451	-0.119108749118509	0.466718696454643	0.208010201938495	-8.09078731800049
GSG1L	-0.00831173858029999	6.13868717222646	-0.535245020179769	0.592654633736059	0.641745861937453	-8.37299177406068
GSG2	-0.0252494593292631	6.34276585208568	-0.849621666580892	0.395833122824271	0.450767793227562	-8.15523461578362
GSK3A	0.07141414750064	6.41309198476399	3.17220902021193	0.00158059739736925	0.00287836195539586	-3.51626979529563
GSK3B	0.189480588157581	8.88374493899597	3.1722943919653	0.00158013960670623	0.00287775020298997	-3.51600262206276
GSN	-0.927786528277437	7.60572787104308	-11.3717302382444	8.84290814143400e-11	1.69382468672162e-49	57.6343408706794
GSPT1	0.206111244284191	10.7927577764692	3.62057718262244	0.00031569366075285	0.000636087508682133	-2.01723659536126
GSPT2	-0.91719017476106	8.65854501508704	-23.3833439311541	2.72161600947675e-89	6.58527898276622e-88	192.513016956664
GSR	-0.0412932376365607	7.33369525464794	-0.372874280113803	0.261379739845491	0.149949076987262	-7.72433218034838
GSS	-0.340685492850201	8.13691531449327	-6.95249295376076	8.40212242762353e-12	3.00568540770345e-11	14.8601233025213
GSTA1	0.0185237783029599	6.28924432539008	0.613985813534531	0.534605625031454	0.239929993573672	-8.15960836330882
GSTA2	0.0409450795947691	6.37653391469884	1.73125082092397	0.326959619971956	0.00446604064072775	-6.26721738876478
GSTA3	0.0763788448132838	6.44013971249541	3.3328828332704	0.184987500841746	3.68327221814615e-08	-0.183386055441109
GSTA4	-2.2900642448515	8.82518735250983	-35.2275181598939	9.33974055270821e-156	8.59893345116884e-154	345.455468608907
GSTA5	-0.0256225131860477	6.11516703150991	-1.64235981877119	0.100975675781878	0.132617266638505	-7.168901468842
GSTCD	0.0798444216128837	6.48161176508478	3.29007557532598	0.397339787640865	5.52361911089519e-17	3.79825320469707
GSTK1	1.00573221347096	10.5080641112645	15.3366154344023	7.71272483456742e-46	7.24070178217956e-45	92.6487322440444
GSTM1	-0.665773005981035	8.83454944006324	-6.17752663507368	9.51323666043618e-05	4.37383189244509e-23	13.8188872262465
GSTM1L	0.0875069550029961	6.37188815192257	4.70090115181868	3.13405394990676e-06	7.93782186336585e-06	2.36949378610182
GSTM2	-0.873908256366461	9.40195239243457	-9.26240827498009	5.24126900266768e-14	5.33880773890989e-25	32.8995674117413
GSTM3	-0.667341786744862	7.44560949155692	-10.5923065430422	2.23011226240003e-24	1.22748435223652e-23	43.4786590857022
GSTM4	-0.159102282432103	6.86581092123917	-3.7224625818481	0.00440959242652527	4.62529989669338e-06	-1.0847394163928
GSTM5	0.181608390216586	6.40693137379587	8.21760170449065	1.04205674199953e-15	4.34667331814711e-15	23.7155183053568
GSTO1	-0.614157845343014	11.4028104601794	-9.14811932612306	6.58285965523068e-19	2.88599162891629e-18	30.9976858392672
GSTO2	-0.872338951633791	7.34178142160981	-7.66889057391455	5.98645500652259e-14	2.34100228856655e-13	19.7217366328056
GSTP1	-1.17203710255728	12.2206348302099	-25.4377364741485	6.11782588499589e-101	1.87144452314923e-99	219.30880757107
GSTT1	-0.250015508115681	7.73182013870848	-1.45180162791742	0.147015874615095	0.186008753655118	-7.4629912827015
GSTT2	-0.503527691443614	6.7621401456428	-6.51650663490285	1.29053664478689e-09	2.26614928639802e-11	12.1996800283125
GSTT2B	-0.439355549601802	6.76069721243361	-6.09290969164576	1.8519064941004e-09	5.91115737128174e-09	9.57776684824225
