gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
DEC1	0.0012502873	6.4072250267	0.025024955	0.9800429435	0.9911973713	-7.7539249152
MARCH1	0.0132509493	6.3731346025	0.2476464099	0.6141984456	0.6720424776	-7.5884711561
SEPT1	-0.0195297384	6.5553319266	-0.3086008423	0.738842862	0.7247473235	-7.6455063096
MARCH2	-0.3452315646	7.0869829575	-2.0465213597	0.0815575522	0.0007442106	-3.8389653869
SEPT2	-0.2080101438	9.3899921403	-1.222947824	0.0560969153	1.04501346304542e-05	-1.3998016226
MARCH3	-0.160604516	7.4548764177	-0.4733989642	0.6636593	0.546263449	-7.5656340613
SEPT3	2.7508765909	6.5174332872	13.709621728	5.64165240430066e-37	1.34608433600302e-36	74.5065078932
MARCH4	-0.6786476691	7.4169169572	-1.6795732033	0.0935337143	0.2425037524	-6.3472122578
SEPT4	0.0233968929	6.6611997445	-0.4243413328	0.4682510016	0.2847946307	-7.2891314434
MARCH5	-0.1657872644	7.2846159226	-1.6029487084	0.3649128446	0.0199998317	-5.6998687545
SEPT5	-0.5329306482	7.1507313136	-2.170879853	0.2177036164	0.0029317886	-4.6242896658
MARCH6	-0.4380701376	8.8353917912	-2.0537533325	0.0404097061	0.1275966592	-5.6527690462
SEPT6	-0.1732298493	6.8946860166	-0.6832208351	0.1569356438	0.1099051932	-6.4933450028
MARCH7	0.3725016112	9.8758106784	2.4107285763	0.0162045692	0.0606752821	-4.8623660157
SEPT7	-0.5802499992	7.3183477902	-2.1717070581	0.0302482869	0.1016475871	-5.4053697524
MARCH8	-0.0387453673	6.3695321144	-0.830138121	0.4589050512	0.3278381534	-7.2913319575
SEPT8	-0.1074535615	6.7720162144	-1.4634377878	0.1438438756	0.3302814822	-6.6854653235
MARCH9	-0.073123492	6.529802567	-1.0884931894	0.2767915863	0.5077070189	-7.1625179484
SEPT9	-0.2340995242	12.6158816358	-1.3952396633	0.163432761	0.3604526143	-6.7826072631
MARCH10	-0.0222469771	6.3217692121	-0.4546736485	0.6650293229	0.6725485327	-7.6024579394
SEPT10	0.0948555364	6.8870944233	0.6304499222	0.4374684885	0.0192757313	-6.255819443
MARCH11	0.2380363606	6.3437972002	4.7945063885	2.0346278506643e-06	1.73712053533488e-05	3.532754568
SEPT11	-1.2797685532	9.6573560993	-3.0082434245	0.0027319244	0.0130321707	-3.2625802977
SEPT12	0.0425129943	6.5766207418	0.8416943693	0.4002768402	0.6336952215	-7.4002918596
SEPT13	-0.0367549177	6.6735916474	-0.5891660107	0.5559600623	0.7577037734	-7.5807666307
SEPT14	-0.0381980731	6.3332983089	-0.7462421099	0.4557981519	0.6824429852	-7.4759849802
SEPT15	-0.3367538773	10.4559032746	-1.4084769487	0.1594807393	0.3548348785	-6.7641121799
7A5	-0.0012645348	6.4336582361	-0.0200878348	0.9839796332	0.9928862102	-7.7540362535
A1BG	-0.00241794	6.526107681	-0.0793162821	0.6893150261	0.8109800865	-7.6706314944
A1CF	-0.0339041738	6.3791711868	-0.6654735116	0.1320386783	0.1845076772	-6.539458028
A26C3	0.0028558154	6.3689109392	-0.0263355389	0.4806050849	0.5111081427	-7.4139655284
A2BP1	-0.0078046133	6.2643347734	-0.1602340894	0.776805429	0.8067347796	-7.7058222945
A2LD1	-0.4830577499	7.1224987991	-3.258719751	0.001179054	0.0061499613	-2.4899180539
A2M	-0.4834652935	6.5916574562	-1.3789566974	0.1683950371	0.3674636163	-6.8051196808
A2ML1	0.1760000913	6.1296713402	3.9015018095	0.0001058283	0.000684897	-0.2352925413
A3GALT2	0.0386020807	6.3800854233	0.6260363372	0.5429523382	0.62226466	-7.5302576192
A4GALT	-0.6854267776	7.3673226441	-2.2080843844	0.0275960391	0.094407397	-5.3263250811
A4GNT	-0.0857357528	6.4637665874	-1.5139167449	0.1305459615	0.3083216476	-6.610598073
AAA1	-0.0115394315	6.3369621166	-0.1921184245	0.5986570922	0.1992664971	-7.3321833979
AAAS	0.2528576821	6.7823994698	3.4089995155	0.0006934069	0.0038041936	-1.997681
AACS	0.7483092845	7.3751584429	5.7864072743	1.13123064879165e-08	1.30953810718329e-07	8.5549046577
AACSL	-0.0727743994	6.6990675036	-1.1782147586	0.2391536278	0.4629664991	-7.0610612121
AADAC	-0.0275444414	6.5455489632	-0.2121140009	0.8320863616	0.9234813163	-7.7317476912
AADACL1	-0.7238812	7.6744700757	-4.0645568778	0.0077769819	2.03814565149458e-07	1.6375696286
AADACL2	-0.0008182502	6.4158179334	-0.0155873977	0.98756847	0.9942839019	-7.7541165124
AADACL3	0.0394875604	6.3251091543	0.7476592609	0.4549432965	0.6818441039	-7.4749276116
AADACL4	-0.2345483439	6.3881068243	-1.8933516058	0.0587668117	0.1708912253	-5.9673168863
AADAT	0.2204121619	6.6767393831	2.7624546419	0.2439764253	3.64195023737796e-05	-2.4651409138
AAGAB	0.2026254218	7.9591287077	1.5685371281	0.1172554339	0.286043665	-6.5267499786
AAK1	-0.1301536026	6.687973748	-1.2028678638	0.3090359579	0.1117819361	-6.4994785145
AAMP	0.0938465645	8.3972667863	0.5713741684	0.5679487959	0.7661414086	-7.5910828681
AANAT	-0.0388556296	6.135704844	-0.8668528667	0.3863510171	0.6203972696	-7.3788292767
AARS	0.6748586296	11.3355837649	3.1525669053	0.0016948995	0.0085243105	-2.824684404
AARS2	-0.0156969296	7.8213320732	-0.1247118278	0.9007912771	0.956653988	-7.7464633059
AARSD1	0.3615507872	8.3845355843	3.2745080371	0.0011161471	0.0058632791	-2.4392116498
AASDH	-0.1019941181	7.2922422396	-0.9428037544	0.3461408867	0.5825122592	-7.3102113786
AASDHPPT	-0.1953538997	8.3104571462	-1.3613298894	0.2537025292	0.1455645046	-6.637966862
AASS	2.6203220031	6.9113044568	25.4430872681	7.78984992311884e-93	1.16303840496349e-102	214.9729476205
AATF	0.293088553	8.3569707407	2.4897606187	0.0130383891	0.050538872	-4.6705843498
AATK	-0.1614582884	6.7785481863	-1.4470470703	0.3875331661	0.0044799741	-5.6818865385
ABAT	0.0349184734	6.3640875574	0.6138629015	0.2494848789	0.1313883411	-6.7706183719
ABCA1	-2.5954860821	9.5140751163	-6.9953387634	6.7494177443144e-12	1.11814012445357e-10	15.8067305972
ABCA10	0.0343104631	6.4603835981	0.5931807244	0.5576146684	0.6849555928	-7.5674267808
ABCA11	0.0824899235	6.6441494495	1.3958699508	0.1632429247	0.3601516524	-6.7817305632
ABCA12	-0.0980219222	6.1846965714	-2.0342377523	0.0474976478	0.0849375858	-5.6678128288
ABCA13	-0.1033153754	6.1235800047	-1.0567145634	0.2910448931	0.5245093616	-7.196534168
ABCA2	-0.3250560864	6.6492907151	-2.8292315052	0.113291445	7.87082765685364e-05	-2.5191295377
ABCA3	0.1006849173	6.9022617437	0.4040513671	0.6863113842	0.8435959138	-7.6726382482
ABCA4	-0.1832694888	6.6316866744	-1.2828834074	0.2000023378	0.412466615	-6.932598826
ABCA5	-0.205128502	6.3398988185	-2.416005706	0.1040292397	0.0045071055	-4.3566219812
ABCA6	-0.2312019289	6.6126229915	-1.5417146302	0.1326691878	0.2133604026	-6.5443745552
ABCA7	0.1909130504	6.5452709304	1.2621407019	0.2371583136	2.59285593547093e-05	-3.7094858723
ABCA8	-0.2901730206	6.7112181635	-0.8495718927	0.5433836735	0.234024861	-7.0316802486
ABCA9	-0.141526233	6.5623133928	-1.419243194	0.2255821917	0.139332069	-6.5779681334
ABCB1	-0.1088467837	6.3315332363	-1.0379441388	0.3063242682	0.4504521065	-7.2024313299
ABCB10	-0.4806078581	8.0286672238	-3.4895757015	0.0005173645	0.0029187344	-1.7249485449
ABCB11	0.0428405416	6.4852480923	0.6769553683	0.498681519	0.7161115614	-7.5252386115
ABCB4	0.0573985535	6.4069965174	0.5826847903	0.5603129639	0.761097813	-7.5845612207
ABCB5	-0.1060686898	6.1223116862	-2.5328578296	0.0115540267	0.0456583196	-4.5634476304
ABCB6	0.3234067147	8.1471878809	1.8095654094	0.0708372874	0.1974223121	-6.1215713306
ABCB7	0.5917134655	7.9217373228	4.8711692829	1.40330227141488e-06	1.22558005882389e-05	3.8899673507
ABCB8	0.0568182408	6.5099927564	0.9676069277	0.3336101697	0.569555103	-7.2865587752
ABCB9	-0.5145485878	7.3425550937	-3.2836156891	0.2959940427	8.82015832269108e-07	0.0559376715
ABCC1	-0.0852245621	6.7292547564	-0.4512136239	0.3098133309	0.284608887	-7.0255153207
ABCC10	-0.4454895835	7.0642413301	-3.9386625775	9.1039665085379e-05	0.0005957183	-0.0931096033
ABCC11	-0.0385427807	6.3470973615	-0.7345517472	0.4788324142	0.5406148182	-7.4474211643
ABCC12	-0.0339385777	6.2323717134	-0.7075372795	0.4794930003	0.7009018406	-7.5040892361
ABCC13	-0.0043437801	6.3945322666	-0.1071523697	0.808556829	0.8350676755	-7.71533229
ABCC2	0.1250810416	6.2455612865	1.8394743178	0.0663134596	0.1878404107	-6.0673001697
ABCC3	-0.3449927995	6.9139440031	-1.5220024037	0.1702917097	0.1427097472	-6.4883936467
ABCC4	-0.559885007	7.9189296145	-1.4287118067	0.154829177	0.3115702707	-6.7324869662
ABCC5	-0.0838006467	7.2679094309	-0.3857938229	0.5073927089	0.2455849919	-7.2199366865
ABCC6	-0.1167869316	6.4650114055	-1.4046746938	0.2736208054	0.0082668841	-5.9738141469
ABCC6P1	-0.0308127413	6.5236183963	-0.4958817659	0.6201499115	0.8033764083	-7.6313403689
ABCC6P2	-0.2391086407	6.8500211581	-2.4787523897	0.0134436636	0.0518756271	-4.6976610124
ABCC8	0.2391695568	6.1467475822	5.0241080402	6.58804345633432e-07	6.05016294937053e-06	4.6182648608
ABCC9	-0.0534365471	6.4800071272	-0.9250326213	0.3591144436	0.5101766605	-7.3188583436
ABCD1	-0.4081889345	6.6581003786	-4.7268710757	2.81187695848442e-06	2.35433009441904e-05	3.2219824638
ABCD2	-0.0099707102	6.2480052207	-0.241742196	0.574238549	0.6447628191	-7.5576835961
ABCD3	-0.4498060715	7.547313216	-4.6199833178	4.65112157290504e-06	3.76675450977157e-05	2.739248761
ABCD4	-0.0777669384	6.419037261	-1.2962638891	0.2817019423	0.0217339651	-6.2702509256
ABCE1	1.1046130226	8.5804283172	6.8217372678	1.12040872491384e-10	3.14901429444881e-11	14.7474167685
ABCF1	0.7788808802	9.4404800097	6.6552345537	1.04260086518605e-10	3.07267089336748e-10	13.6584145667
ABCF2	0.00997721	7.1347007987	0.1496402723	0.3169984885	0.0020718898	-4.0596520317
ABCF3	-0.281534545	6.9900441226	-2.5948173672	0.009683312	0.0391870885	-4.4062644807
ABCG1	-0.0720881619	6.5119182581	-0.5008083134	0.3035410245	0.0173097123	-6.6190882769
ABCG2	-0.0742564742	6.2558028319	-0.4117464343	0.6806646348	0.8402889972	-7.6695009759
ABCG4	0.1302370716	6.7143477506	1.6287122476	0.103871374	0.2618724446	-6.4309618095
ABCG5	0.0098504421	6.4727257175	0.1913972172	0.8482757606	0.9316890045	-7.7359262016
ABCG8	0.0143707199	6.414686173	0.2731184398	0.7848512315	0.899282126	-7.716951778
ABHD1	-0.0825071349	6.4376560216	-1.4456139074	0.1487802961	0.3383102482	-6.7112982656
ABHD10	-0.5106702658	7.8928438681	-3.9630283963	8.24291832259716e-05	0.000544353	0.0008143567
ABHD11	0.0682965536	6.6456892707	0.9827585998	0.4327336664	0.1507292697	-7.0301861577
ABHD12	-0.3793634249	8.0582788557	-1.6313185488	0.2677875024	0.0116930618	-5.8715106274
ABHD12B	0.2414091904	6.4177250216	4.727324324	0.1054767144	2.12287899954677e-12	6.6870421867
ABHD13	0.0118875146	6.4498981655	0.2422980339	0.8094048634	0.8745430168	-7.7207500934
ABHD14A	-1.4242159551	8.3669291805	-7.4670214372	2.72823448421229e-13	5.27239128166246e-12	18.9559409464
ABHD14B	-0.7745049072	7.1018094875	-5.0414140049	6.04017142939695e-07	5.57085211446684e-06	4.7019864221
ABHD15	-0.6955032803	7.1518065379	-5.2165099571	2.47348204165988e-07	2.39199488758472e-06	5.563953278
ABHD2	-0.0936191356	6.586059218	-1.0269517615	0.3496692091	0.1339825469	-6.7829439928
ABHD3	-0.0393237541	6.6959559148	-0.2672461704	0.7893666544	0.9019205975	-7.7185378186
ABHD4	-0.002613265	7.3770452222	-0.0173940749	0.9861277157	0.9935958302	-7.7540867257
ABHD5	-0.4515402356	7.3870386548	-2.2692988127	0.0235857237	0.0830149279	-5.1903940244
ABHD6	-0.4195350905	7.4420443175	-1.6787100881	0.0937019745	0.2428333584	-6.3486547867
ABHD7	-0.1703117925	6.8982064989	-0.8126221449	0.416740167	0.6490797613	-7.424307735
ABHD8	-0.1767073862	8.2755772503	-1.1900725001	0.23446393	0.4573418566	-7.0470542015
ABHD9	2.087378475	6.4082139751	30.9730172051	6.32350895521419e-129	4.20655847132002e-126	283.8318847173
ABI1	-0.1911985024	7.4102003817	-1.9153204593	0.1232379858	0.0341984032	-5.660603474
ABI2	0.3916698148	7.2301967879	4.070902798	0.162645868	3.3392851415741e-07	2.5074519258
ABI3	0.0073674295	6.4293711651	0.0533835392	0.957443159	0.9815714748	-7.7528133932
ABI3BP	-1.6838844262	7.9177763919	-2.6219036191	0.0089542195	0.036651074	-4.3363820881
ABL1	-0.1439975618	7.4766117168	-0.6633478125	0.0816776633	0.0309506622	-5.6048416033
ABL2	-0.2552639384	6.7078690562	-2.1527849444	0.0921933016	0.0079862906	-5.1210296851
ABLIM1	0.5525740779	7.2505000717	2.4062768268	0.1048346766	2.05647749546477e-09	-1.3340984108
ABLIM2	0.1447262284	6.3097171601	1.9269579133	0.0544320384	0.1609314306	-5.9035065989
ABLIM3	-1.5336503434	7.7914877249	-4.5760775234	5.70284336986834e-06	4.56372408001104e-05	2.5439479859
ABO	-0.0263677213	6.1515930906	-0.6279537742	0.530260643	0.7396771769	-7.5571811363
ABP1	-0.0290823336	6.2603920173	-0.5689976894	0.5695594859	0.7671915878	-7.5924368994
ABR	-0.4063388107	7.6961422345	-3.4409382554	0.020588308	7.81371269432211e-08	-0.4864920463
ABRA	-0.0129064087	6.1788781077	-0.2940206282	0.7688385001	0.8911824477	-7.711026652
ABT1	-0.1295804835	7.2459177934	-0.9040450736	0.3663153396	0.6018938877	-7.3459457473
ABTB1	-1.0550357172	7.3599515527	-6.1922643069	1.00357242935655e-08	7.06040154958514e-10	10.9620528988
ABTB2	0.1265765556	6.6283969827	1.2205797645	0.2226995429	0.4426716936	-7.0103756566
ACAA1	-0.9640024862	8.5894187872	-6.5732461731	1.02967106305106e-10	1.5117312396321e-09	13.1383053698
ACAA2	0.8475809428	8.8371160328	5.6725351686	2.1412946614483e-08	2.39657554869348e-07	7.9348378208
ACACA	0.8209317733	7.9811845073	4.7438497552	0.1548083269	9.7406558055475e-15	10.4091288825
ACACB	0.3065323723	6.8575055352	1.1173654394	0.2642619136	0.4930915359	-7.1307422825
ACAD10	-0.3065549702	7.532596872	-2.7101976817	0.0069064711	0.0293371287	-4.1036570387
ACAD11	-0.5149689316	8.9430724453	-3.1007136797	0.0020163021	0.0099510934	-2.9843048391
ACAD8	0.5145141857	7.344387199	5.657725169	0.248878059	9.95331217467829e-23	18.3757322183
ACAD9	-0.7925744471	8.654040014	-6.8888771832	1.35979570810945e-11	2.18897447476883e-10	15.1201908513
ACADL	0.1357872684	6.373201935	2.4012328556	0.0166272668	0.0619632664	-4.8850000464
ACADM	0.7134847865	8.7477072565	4.4249041002	0.001000101	1.61821015074769e-07	2.680196984
ACADS	-0.1715989305	6.624592743	-1.46297366	0.1439708018	0.3304854538	-6.6861419918
ACADSB	0.0712977007	6.5693341754	1.4469485851	0.1484062164	0.3376872383	-6.7093747498
ACADVL	-1.1001026811	9.2691785933	-6.3658906079	5.32279805936089e-06	7.31846209080987e-13	12.7745011701
ACAN	-0.0761976077	6.1008289276	-1.7855646117	0.0746483103	0.20531763	-6.1644851364
ACAP1	0.6457844759	6.3016418445	10.1596719772	1.44473454112235e-22	6.20329610106814e-21	40.0384922498
ACAP2	-0.6011399801	7.9315810724	-4.463331438	9.55237968469831e-06	7.3744433620135e-05	2.050438792
ACAP3	-0.2124543917	6.3487199598	-3.1829211237	0.001529391	0.0077702974	-2.7300543327
ACAT1	-0.0262543632	9.9887736996	-0.201632904	0.8402684822	0.9276716459	-7.7339153137
ACAT2	1.6876723903	7.8968966868	7.1219702021	3.83020198278678e-07	1.1356739782611e-17	18.4160343374
ACBD3	-0.8116967133	9.4130466136	-4.4382260018	1.06989636981722e-05	8.20329146799304e-05	1.9421206394
ACBD4	-0.0218141172	6.577812316	-0.3933329881	0.6942059641	0.8481786453	-7.6769095394
ACBD5	-0.131665387	6.4110912815	-2.1438791944	0.0778964629	0.0138844672	-5.228619763
ACBD6	0.3055331806	8.2910476843	2.6430453038	0.0084197121	0.0348071268	-4.2813432656
ACBD7	0.7336369417	6.4191699396	5.4312189231	0.2518673961	4.66387019614211e-21	16.4015049281
ACCN1	0.0419900815	6.3304014277	0.8248633342	0.4489641638	0.181647167	-6.8820214052
ACCN2	-0.5221693504	6.9225489099	-2.1998726321	0.3060668982	0.0007084238	-3.9479110095
ACCN3	-0.023177621	6.3957187179	-0.4208172419	0.5124592157	0.4840561805	-7.4103335628
ACCN4	-0.0427568767	6.2897551398	-0.8774217716	0.4006003335	0.4110374525	-7.3275549697
ACCN5	-0.0013441611	6.3694977273	-0.0268557254	0.9785832689	0.990686037	-7.7538774352
ACCS	-0.6879111909	7.6844342389	-2.6453821484	0.0083624231	0.0345945173	-4.2752331457
ACCSL	-0.0564054799	6.2838780662	-0.961160666	0.340832319	0.0683115864	-6.322740954
ACD	0.7202486173	7.8363174685	6.6582725937	6.01459696752732e-11	9.07589231224546e-10	13.664262709
ACE	-0.0265747816	6.3056178676	-0.6041438501	0.2116932324	0.08170582	-6.5070438946
ACE2	-0.0359766807	6.4472725532	-0.7471375753	0.455257883	0.682092535	-7.475317086
ACER1	-0.0992680195	6.2832533582	-2.0281482509	0.0937737474	0.0288698565	-5.4725214899
ACER2	0.0269277374	6.7858825797	0.3614704682	0.0107553358	0.0109150648	-4.0472864332
ACER3	-0.1680947039	6.8697385284	-2.0217651462	0.0436207393	0.1354982662	-5.7175130866
ACHE	0.0760943299	6.4314267914	1.2688128419	0.427534238	0.0208080736	-6.3215869609
ACIN1	0.4629763058	8.483029931	4.066012975	5.38518356893359e-05	0.000366971	0.4038742555
ACLY	1.1210817881	10.0678263891	6.4731099148	4.95146502812622e-10	5.69067255896494e-10	12.5546457696
ACMSD	0.0603339953	6.3175022699	1.1563962129	0.2479552629	0.4737913675	-7.086469565
ACN9	0.941461439	7.89930169	6.0247815188	0.0001278319	9.21886753973602e-15	12.2042667729
ACO1	-0.1602410612	10.774883814	-0.8589751199	0.3906793215	0.6246293299	-7.3856175566
ACO2	-0.0825874928	8.0204091775	-0.6946235669	0.4875460469	0.7077229248	-7.5131337015
ACOT1	-0.2555197186	7.1248477648	-1.3580500592	0.3135882694	0.0072823244	-5.1494507813
ACOT11	0.1408813397	6.5414066919	1.3293924544	0.2537215366	0.1681122389	-6.7091018291
ACOT12	0.03858437	6.2700702111	0.772019496	0.440390934	0.6695671722	-7.4564388338
ACOT2	-0.2046577464	7.2357396524	-1.659336506	0.0981825641	0.227552281	-6.3789480309
ACOT4	0.3131681152	6.666308308	2.1430854355	0.0324867073	0.107578573	-5.4666526103
ACOT6	-0.0388799305	6.4181035926	-0.6571648881	0.5113137056	0.7254823849	-7.5384277727
ACOT7	0.37547167	7.2001623766	0.9360240639	0.2869442382	2.0795524764038e-07	-3.0558625944
ACOT8	-0.0034247323	7.1116194526	-0.0403149493	0.9678547444	0.9862938516	-7.7534255059
ACOT9	-0.3778176086	8.6707975588	-2.065753111	0.0494331492	0.0640213794	-5.5775951883
ACOX1	-0.1935562528	6.7256046684	-2.3168412173	0.1820081704	0.0021969456	-4.3198578906
ACOX2	0.1544496134	7.404535757	0.4560608199	0.6485026268	0.8219907422	-7.6502828997
ACOX3	-0.7387695401	8.0604732184	-5.0381551914	6.1398566817267e-07	5.65837211579773e-06	4.6862008628
ACOXL	0.2174122756	6.2709861235	4.5349506428	6.89228866611547e-06	5.44546145850284e-05	2.3625918031
ACP1	0.6258414577	10.4532818951	4.0660584215	0.0007290637	9.14094164954167e-06	0.7529296699
ACP2	-0.9369055109	8.5427138633	-4.9726134952	8.51722821943525e-07	7.68144368974883e-06	4.3707212465
ACP5	-0.1698751758	6.6207579693	-0.3475422026	0.7282995179	0.8684907852	-7.6938646292
ACP6	0.158756867	7.1270733895	1.1200720068	0.2631077689	0.49164595	-7.1277210636
ACPL2	0.3553966051	7.681587719	1.2358633789	0.2247221972	0.349419836	-6.9748064282
ACPP	0.004180706	6.5722808338	0.0416741674	0.9667715855	0.9859168337	-7.7533697981
ACPT	-0.0085299459	6.5877522014	-0.1266808309	0.8994416169	0.9317568074	-7.7441385162
ACR	-0.1788255913	6.3263035263	-3.0623357303	0.0022893021	0.0111424184	-3.1007903732
ACRBP	-0.1002077811	6.2715508583	-2.091859115	0.0368488907	0.1187749921	-5.5743343017
ACRC	-0.3024888594	6.7112610999	-3.2636405531	0.0011591038	0.0060586133	-2.47413959
ACRV1	-0.0873208928	6.266528124	-1.6202914764	0.2112193218	0.0608585504	-6.1373173304
ACSBG1	0.4952270556	6.5012020223	7.5557672937	1.46393704902938e-13	2.89908640514493e-12	19.5677658323
ACSBG2	-0.0128996301	6.2084902363	-0.2830574086	0.7772253485	0.8955797484	-7.7141888352
ACSF2	-0.7978405625	7.4765218354	-5.0435862837	5.97459320011421e-07	5.51359928555284e-06	4.7125140829
ACSF3	0.0624617321	6.5737393426	1.049491268	0.2943524919	0.5278518698	-7.204125996
ACSL1	-0.6570301428	7.2943611356	-2.5064115918	0.0124459473	0.0486045348	-4.6294048235
ACSL3	0.0137436372	8.5316084991	0.1552208003	0.370782054	0.2037756168	-7.0571339138
ACSL4	0.0763853296	7.1562518756	0.7358562486	0.562120146	0.169076238	-7.2030079065
ACSL5	-0.2279945309	6.3818868938	-1.8912571572	0.0746814492	0.0379059909	-5.8994016476
ACSL6	0.0294980437	6.2698988662	0.2517711156	0.3392085892	0.0054061609	-6.1738777283
ACSM1	-0.0375889657	6.1159248594	-0.8450088084	0.398425112	0.63200727	-7.3975003969
ACSM2A	-0.0107750694	6.3282865535	-0.242232791	0.8086782277	0.9112630952	-7.7249076146
ACSM2B	-0.0393322119	6.3941180091	-0.6398504652	0.5560798091	0.5486246082	-7.4555827222
ACSM3	0.1934575117	6.3944854218	2.9545741984	0.0719612735	2.24595404113946e-05	-2.4499277888
ACSM4	0.053592065	6.309734898	1.1882735591	0.2351711728	0.4581114271	-7.0491881941
ACSM5	-0.0380939889	6.3565541149	-0.7052220973	0.2660553974	0.1146537519	-6.7594322842
ACSS1	-0.1896865589	6.6953696995	-1.1586747769	0.2470256008	0.4726651333	-7.0838382225
ACSS2	0.3118290268	7.6247990837	1.9538089408	0.0669775368	0.0041061283	-4.3060848991
ACSS3	-0.0226212398	6.5690313872	-0.3239568266	0.7460777041	0.8786653711	-7.7017802
ACTA1	3.7615024814	6.5290666383	10.7311364422	8.48799732997126e-25	4.28766419135693e-23	45.1270606798
ACTA2	-3.0357093057	10.9306907205	-4.1072854499	4.52867955833161e-05	0.0003127563	0.5681606544
ACTB	0.2025548158	13.7095930946	1.2363847418	0.2307500765	0.2852679352	-6.960024476
ACTBL2	-0.0146436209	6.4023743032	-0.1913333035	0.8483258099	0.9316890045	-7.735938429
ACTC1	2.2285465602	6.5264355593	5.55497448	0.1351102011	2.26178869031978e-20	15.7808635144
ACTG1	-0.0255017452	13.9104258971	-0.5814201063	0.4543605463	0.330697426	-7.1981654326
ACTG2	-1.8329949745	11.6940999127	-2.0775312457	0.0381550294	0.1219937756	-5.6039928266
ACTL6A	1.1528449885	9.0951479842	8.0149378667	4.39298618443037e-13	6.2976903445213e-16	23.0189024856
ACTL6B	0.2437776334	6.4174822152	4.9491334244	9.56822226688962e-07	8.57201642426904e-06	4.2586310374
ACTL7A	-0.0221091167	6.1224640208	-0.5559528705	0.5784394766	0.7739755927	-7.5997689543
ACTL7B	-0.0332355872	6.3707527988	-0.5815053321	0.5611068855	0.7616726824	-7.5852472541
ACTL8	-0.1214179457	6.3462344634	-2.0908095813	0.036943254	0.1189979425	-5.5765136485
ACTN1	-0.7677451189	11.2066919878	-2.4942409841	0.0128765679	0.0499977949	-4.6595304215
ACTN2	0.0371846083	6.3441380661	0.2800744524	0.7795118627	0.8964044796	-7.7150284384
ACTN3	1.2511264554	6.6224845742	6.3535234821	4.0225027173922e-10	5.49253616204542e-09	11.8065369052
ACTN4	-0.5216943538	9.6304578447	-2.0629315329	0.0395263342	0.1254447178	-5.6340072214
ACTR10	-1.0774698341	10.110732463	-10.4763788754	8.58508034588543e-24	4.03866463960672e-22	42.8343516699
ACTR1A	-0.1591622054	9.8306445267	-1.0222924416	0.3070329424	0.5422167174	-7.2322469012
ACTR1B	-0.8343629308	8.8214300097	-6.2892182813	5.94995566604556e-10	7.96774471400617e-09	11.4243024747
ACTR2	-0.8540223727	11.2781711409	-5.3271982613	1.38792658094872e-07	1.39178684383841e-06	6.1227752791
ACTR3	-0.4663320802	8.4378243445	-1.4235553382	0.1550678121	0.3478677608	-6.7428332854
ACTR3B	0.4568016428	6.5627878031	5.7480080462	0.1175320108	2.2044388835142e-22	16.8621817063
ACTR5	0.4877661321	6.9742865569	5.243403429	2.15155546408679e-07	2.09482820293307e-06	5.6987393107
ACTR6	0.2394261905	8.2549962151	1.4015490409	0.1615399482	0.3576809945	-6.7738134731
ACTR8	-0.0039896947	7.2836791282	-0.0628769305	0.9498843494	0.9784171726	-7.7522616682
ACTRT1	-0.1544877868	6.8481714136	-2.3092288414	0.0212518716	0.0761568396	-5.0997560136
ACTRT2	0.1184747815	6.2077789337	2.6583995593	0.0080496438	0.0335001082	-4.2411000292
ACVR1	-1.5928039306	9.5923556649	-7.2144469535	1.55307628671124e-12	2.75557273094134e-11	17.247964277
ACVR1B	-0.0409876967	6.9262205728	-0.1251692258	0.1959059833	0.0171073744	-6.2100118456
ACVR1C	-0.0359325468	6.4458129255	-0.67258142	0.5014590034	0.7179514644	-7.5281872206
ACVR2A	-0.0088003328	7.0936784671	-0.0388147216	0.9690519806	0.9830441019	-7.7534319942
ACVR2B	0.5524675884	6.2876331121	6.8321738503	0.0034250404	5.93765367945108e-24	21.5218399748
ACVRL1	-0.7596136385	6.9770122738	-1.5451266774	0.129816527	0.2214762899	-6.5444511782
ACY1	0.4600799832	7.9375494475	3.0862380539	0.0021155489	0.0103834035	-3.028406902
ACY3	-0.0665391478	6.1814890014	-1.4220279717	0.1555105442	0.3485629514	-6.7449989806
ACYP1	0.2091977625	7.3589022714	1.581685519	0.195896785	0.1246714331	-6.2998639758
ACYP2	-0.6349641377	7.3001047247	-3.6628634663	0.2579178342	8.17881065150144e-10	3.1145269155
ADA	-1.3889585757	9.7375275699	-3.022171158	0.0026110229	0.0125262796	-3.221190221
ADAD1	0.0643541864	6.3774244546	1.1929852552	0.2333220025	0.4560893759	-7.0435921332
ADAD2	0.0503064118	6.1679730427	0.596581086	0.5510003428	0.7545899208	-7.5763738679
ADAL	0.1038106392	6.9047319378	1.5401367416	0.1240266252	0.2978543517	-6.5707156663
ADAM10	-0.1598101046	7.4710861347	-0.9698922118	0.3453913294	0.4513583587	-7.2574853968
ADAM11	0.1170442365	6.3717288848	2.2299343188	0.0261016188	0.0901569077	-5.2782256135
ADAM12	-0.2161882967	6.654149577	-2.3632979649	0.1230404325	0.000724325	-4.2720510118
ADAM15	-0.6955368102	8.2653703376	-3.1024927001	0.0070052616	0.0004392563	-2.7955097994
