,SYMBOL,logFC,adj.P.Val
30390,RN7SL445P,0.0,1.0
30391,RN7SL446P,0.0,1.0
30392,RN7SL447P,0.0,1.0
30393,RN7SL448P,0.0,1.0
30394,RN7SL449P,0.0,1.0
30395,RN7SL44P,0.0,1.0
30396,RN7SL450P,0.0,1.0
30397,RN7SL451P,0.0,1.0
30398,RN7SL452P,0.0,1.0
30399,RN7SL453P,0.0,1.0
30400,RN7SL454P,-inf,1.0
30401,RN7SL455P,0.0,1.0
30402,RN7SL456P,0.0,1.0
30403,RN7SL457P,0.0,1.0
30404,RN7SL458P,0.0,1.0
30405,RN7SL459P,0.0,1.0
30406,RN7SL45P,0.0,1.0
30407,RN7SL460P,0.0,1.0
30408,RN7SL461P,0.0,1.0
30409,RN7SL462P,0.0,1.0
30410,RN7SL463P,0.0,1.0
30411,RN7SL464P,0.0,1.0
30412,RN7SL465P,0.0,1.0
30413,RN7SL466P,0.0,1.0
30414,RN7SL467P,0.0,1.0
30415,RN7SL468P,0.0,1.0
30416,RN7SL469P,0.0,1.0
30417,RN7SL46P,0.0,1.0
30418,RN7SL470P,0.0,1.0
30419,RN7SL471P,0.0,1.0
30420,RN7SL472P,inf,1.0
30421,RN7SL473P,-inf,1.0
30422,RN7SL474P,0.0,1.0
30423,RN7SL475P,0.0,1.0
30424,RN7SL476P,0.0,1.0
30425,RN7SL477P,0.0,1.0
30426,RN7SL478P,0.0,1.0
30427,RN7SL479P,0.0,1.0
30428,RN7SL47P,0.0,1.0
30429,RN7SL480P,0.0,1.0
30430,RN7SL481P,1.6427076119,0.951083257631
30431,RN7SL482P,0.0,1.0
30432,RN7SL483P,0.0,1.0
30433,RN7SL484P,0.0,1.0
30434,RN7SL485P,0.0,1.0
30435,RN7SL486P,0.0,1.0
30436,RN7SL487P,0.0,1.0
30437,RN7SL488P,0.0,1.0
30438,RN7SL489P,0.0,1.0
30439,RN7SL48P,0.0,1.0
30440,RN7SL490P,0.0,1.0
30441,RN7SL491P,0.0,1.0
30442,RN7SL492P,0.0,1.0
30443,RN7SL493P,0.0,1.0
30444,RN7SL494P,0.0,1.0
30445,RN7SL495P,0.0,1.0
30446,RN7SL496P,0.0,1.0
30447,RN7SL497P,0.0,1.0
30448,RN7SL498P,0.0,1.0
30449,RN7SL499P,0.0,1.0
30450,RN7SL49P,inf,1.0
30451,RN7SL4P,inf,1.0
30452,RN7SL500P,0.0,1.0
30453,RN7SL501P,0.0,1.0
30454,RN7SL502P,0.0,1.0
30455,RN7SL503P,0.0,1.0
30456,RN7SL504P,0.0,1.0
30457,RN7SL505P,0.0,1.0
30458,RN7SL506P,0.0,1.0
30459,RN7SL507P,0.0,1.0
30460,RN7SL508P,0.0,1.0
30461,RN7SL509P,0.0,1.0
30462,RN7SL50P,0.0,1.0
30463,RN7SL510P,0.0,1.0
30464,RN7SL511P,0.0,1.0
30465,RN7SL512P,0.0,1.0
30466,RN7SL513P,0.0,1.0
30467,RN7SL514P,0.0,1.0
30468,RN7SL515P,0.0,1.0
30469,RN7SL516P,0.0,1.0
30470,RN7SL517P,0.0,1.0
30471,RN7SL518P,0.0,1.0
30472,RN7SL519P,0.0,1.0
30473,RN7SL51P,0.0,1.0
30474,RN7SL520P,0.0,1.0
30475,RN7SL521P,-0.568174521751,1.0
30476,RN7SL522P,0.0,1.0
30477,RN7SL523P,0.0,1.0
30478,RN7SL524P,0.0,1.0
30479,RN7SL525P,0.0,1.0
30480,RN7SL526P,0.0,1.0
30481,RN7SL527P,0.0,1.0
30482,RN7SL528P,0.0,1.0
30483,RN7SL529P,1.27422481482,1.0
30484,RN7SL52P,0.0,1.0
30485,RN7SL530P,0.0,1.0
30486,RN7SL531P,inf,1.0
30487,RN7SL532P,inf,1.0
30488,RN7SL533P,0.0,1.0
30489,RN7SL534P,0.0,1.0
30490,RN7SL535P,-0.0987384592636,1.0
30491,RN7SL536P,0.0,1.0
30492,RN7SL537P,0.0,1.0
30493,RN7SL538P,0.0,1.0
30494,RN7SL539P,0.0,1.0
30495,RN7SL53P,0.0,1.0
30496,RN7SL540P,0.0,1.0
30497,RN7SL541P,0.0,1.0
30498,RN7SL542P,0.0,1.0
30499,RN7SL543P,0.0,1.0
30500,RN7SL544P,0.0,1.0
30501,RN7SL545P,0.0,1.0
30502,RN7SL546P,0.0,1.0
30503,RN7SL547P,0.0,1.0
30504,RN7SL548P,0.0,1.0
30505,RN7SL549P,0.0,1.0
30506,RN7SL54P,0.0,1.0
30507,RN7SL550P,0.0,1.0
30508,RN7SL551P,0.0,1.0
30509,RN7SL552P,0.0,1.0
30510,RN7SL553P,0.0,1.0
30511,RN7SL554P,0.0,1.0
30512,RN7SL555P,0.0,1.0
30513,RN7SL556P,0.0,1.0
30514,RN7SL557P,0.0,1.0
30515,RN7SL558P,0.0,1.0
30516,RN7SL559P,-inf,1.0
30517,RN7SL55P,0.0,1.0
30518,RN7SL560P,0.0,1.0
30519,RN7SL561P,0.0,1.0
30520,RN7SL562P,0.0,1.0
30521,RN7SL563P,0.0,1.0
30522,RN7SL564P,0.0,1.0
30523,RN7SL565P,0.0,1.0
30524,RN7SL566P,0.531661650667,1.0
30525,RN7SL567P,0.0,1.0
30526,RN7SL568P,0.0,1.0
30527,RN7SL569P,0.0,1.0
30528,RN7SL56P,0.0,1.0
30529,RN7SL570P,0.0,1.0
30530,RN7SL571P,0.0,1.0
30531,RN7SL572P,0.0,1.0
30532,RN7SL573P,0.0,1.0
30533,RN7SL574P,0.0,1.0
30534,RN7SL575P,0.0,1.0
30535,RN7SL576P,0.0,1.0
30536,RN7SL577P,0.0,1.0
30537,RN7SL578P,0.0,1.0
30538,RN7SL57P,0.0,1.0
30539,RN7SL580P,0.0,1.0
30540,RN7SL581P,0.0,1.0
30541,RN7SL582P,0.0,1.0
30542,RN7SL583P,0.0,1.0
30543,RN7SL584P,0.0,1.0
30544,RN7SL585P,0.0,1.0
30545,RN7SL586P,0.0,1.0
30546,RN7SL587P,0.0,1.0
30547,RN7SL588P,0.0,1.0
30548,RN7SL589P,0.0,1.0
30549,RN7SL58P,0.0,1.0
30550,RN7SL590P,0.0,1.0
30551,RN7SL591P,0.0,1.0
30552,RN7SL592P,0.0,1.0
30553,RN7SL594P,inf,1.0
30554,RN7SL595P,0.0,1.0
30555,RN7SL596P,0.0,1.0
30556,RN7SL597P,0.0,1.0
30557,RN7SL598P,0.0,1.0
30558,RN7SL599P,0.0,1.0
30559,RN7SL59P,0.0,1.0
30560,RN7SL5P,0.0,1.0
30561,RN7SL600P,inf,1.0
30562,RN7SL601P,0.0,1.0
30563,RN7SL602P,0.0,1.0
30564,RN7SL603P,0.0,1.0
30565,RN7SL604P,0.0,1.0
30566,RN7SL605P,0.0,1.0
30567,RN7SL606P,0.0,1.0
30568,RN7SL607P,0.0,1.0
30569,RN7SL608P,0.600226361541,1.0
30570,RN7SL609P,0.0,1.0
30571,RN7SL60P,0.0,1.0
30572,RN7SL610P,0.0,1.0
30573,RN7SL611P,0.0,1.0
30574,RN7SL612P,0.0,1.0
30575,RN7SL613P,0.0,1.0
30576,RN7SL614P,0.0,1.0
30577,RN7SL615P,0.0,1.0
30578,RN7SL616P,0.0,1.0
30579,RN7SL617P,0.0,1.0
30580,RN7SL618P,0.0,1.0
30581,RN7SL619P,0.0,1.0
30582,RN7SL61P,0.0,1.0
30583,RN7SL620P,0.0,1.0
30584,RN7SL621P,0.0,1.0
30585,RN7SL622P,0.0,1.0
30586,RN7SL623P,0.0,1.0
30587,RN7SL624P,0.0,1.0
30588,RN7SL625P,0.0,1.0
30589,RN7SL626P,0.0,1.0
30590,RN7SL627P,0.0,1.0
30591,RN7SL628P,0.0,1.0
30592,RN7SL629P,0.0,1.0
30593,RN7SL62P,0.0,1.0
30594,RN7SL630P,0.0,1.0
30595,RN7SL632P,0.0,1.0
30596,RN7SL633P,0.0,1.0
30597,RN7SL634P,0.0,1.0
30598,RN7SL635P,0.0,1.0
30599,RN7SL636P,0.0,1.0
30600,RN7SL637P,-0.845720251188,1.0
30601,RN7SL638P,0.0,1.0
30602,RN7SL639P,0.0,1.0
30603,RN7SL63P,0.0,1.0
30604,RN7SL640P,0.0,1.0
30605,RN7SL641P,0.0,1.0
30606,RN7SL642P,0.0,1.0
30607,RN7SL643P,0.0,1.0
30608,RN7SL644P,0.0,1.0
30609,RN7SL645P,0.0,1.0
30610,RN7SL646P,0.0,1.0
30611,RN7SL647P,0.0,1.0
30612,RN7SL648P,0.0,1.0
30613,RN7SL649P,0.0,1.0
30614,RN7SL64P,0.0,1.0
30615,RN7SL650P,-0.573854540876,1.0
30616,RN7SL651P,0.426722999296,0.939503087437
30617,RN7SL652P,inf,1.0
30618,RN7SL653P,0.0,1.0
30619,RN7SL654P,0.0,1.0
30620,RN7SL655P,0.0,1.0
30621,RN7SL656P,0.0,1.0
30622,RN7SL657P,0.0,1.0
30623,RN7SL658P,0.0,1.0
30624,RN7SL659P,0.0,1.0
30625,RN7SL65P,0.0,1.0
30626,RN7SL660P,0.0,1.0
30627,RN7SL661P,0.0,1.0
30628,RN7SL662P,0.0,1.0
30629,RN7SL663P,-0.410016583723,1.0
30630,RN7SL664P,0.0,1.0
30631,RN7SL665P,0.0,1.0
30632,RN7SL666P,0.0,1.0
30633,RN7SL667P,0.0,1.0
30634,RN7SL668P,0.0,1.0
30635,RN7SL669P,0.0,1.0
30636,RN7SL66P,0.0,1.0
30637,RN7SL670P,0.0,1.0
30638,RN7SL671P,0.0,1.0
30639,RN7SL672P,0.0,1.0
30640,RN7SL673P,0.0,1.0
30641,RN7SL674P,0.0,1.0
30642,RN7SL675P,0.0,1.0
30643,RN7SL676P,0.0,1.0
30644,RN7SL677P,0.0,1.0
30645,RN7SL678P,0.0,1.0
30646,RN7SL679P,0.0,1.0
30647,RN7SL67P,0.0,1.0
30648,RN7SL680P,0.0,1.0
30649,RN7SL681P,0.0,1.0
30650,RN7SL682P,0.0,1.0
30651,RN7SL683P,0.0,1.0
30652,RN7SL684P,0.0,1.0
30653,RN7SL685P,0.0,1.0
30654,RN7SL686P,0.0,1.0
30655,RN7SL687P,0.0,1.0
30656,RN7SL688P,0.0,1.0
30657,RN7SL689P,0.0,1.0
30658,RN7SL68P,0.0,1.0
30659,RN7SL690P,0.0,1.0
30660,RN7SL691P,0.0,1.0
30661,RN7SL692P,0.0,1.0
30662,RN7SL693P,0.0,1.0
30663,RN7SL694P,0.0,1.0
30664,RN7SL695P,0.0,1.0
30665,RN7SL696P,inf,1.0
30666,RN7SL697P,0.0,1.0
30667,RN7SL698P,0.0,1.0
30668,RN7SL699P,0.0,1.0
30669,RN7SL69P,0.0,1.0
30670,RN7SL700P,0.0,1.0
30671,RN7SL701P,0.0,1.0
30672,RN7SL702P,0.0,1.0
30673,RN7SL703P,0.0,1.0
30674,RN7SL704P,inf,1.0
30675,RN7SL705P,0.0,1.0
30676,RN7SL706P,0.0,1.0
30677,RN7SL707P,0.0,1.0
30678,RN7SL708P,0.0,1.0
30679,RN7SL709P,0.0,1.0
30680,RN7SL70P,0.0,1.0
30681,RN7SL710P,0.0,1.0
30682,RN7SL711P,0.0,1.0
30683,RN7SL712P,0.0,1.0
30684,RN7SL713P,0.0,1.0
30685,RN7SL714P,0.0,1.0
30686,RN7SL716P,0.0,1.0
30687,RN7SL717P,0.0,1.0
30688,RN7SL718P,0.0,1.0
30689,RN7SL719P,0.0,1.0
30690,RN7SL71P,0.0,1.0
30691,RN7SL720P,0.0,1.0
30692,RN7SL721P,0.0,1.0
30693,RN7SL722P,0.0,1.0
30694,RN7SL723P,0.0,1.0
30695,RN7SL724P,0.0,1.0
30696,RN7SL727P,0.0,1.0
30697,RN7SL728P,0.0,1.0
30698,RN7SL729P,0.0,1.0
30699,RN7SL72P,0.0,1.0
30700,RN7SL730P,0.0,1.0
30701,RN7SL731P,0.0,1.0
30702,RN7SL732P,0.0,1.0
30703,RN7SL733P,0.0,1.0
30704,RN7SL734P,0.0,1.0
30705,RN7SL735P,0.0,1.0
30706,RN7SL736P,0.0,1.0
30707,RN7SL737P,-0.014631543118,1.0
30708,RN7SL738P,-inf,1.0
30709,RN7SL739P,0.0,1.0
30710,RN7SL73P,0.0,1.0
30711,RN7SL740P,0.0,1.0
30712,RN7SL741P,0.0,1.0
30713,RN7SL742P,0.0,1.0
30714,RN7SL743P,0.0,1.0
30715,RN7SL744P,0.0,1.0
30716,RN7SL745P,0.0,1.0
30717,RN7SL746P,0.0,1.0
30718,RN7SL747P,inf,1.0
30719,RN7SL748P,0.0,1.0
30720,RN7SL749P,0.0,1.0
30721,RN7SL74P,0.0,1.0
30722,RN7SL750P,0.0,1.0
30723,RN7SL751P,0.0,1.0
30724,RN7SL752P,0.0,1.0
30725,RN7SL753P,0.0,1.0
30726,RN7SL754P,0.0,1.0
30727,RN7SL755P,0.0,1.0
30728,RN7SL756P,0.0,1.0
30729,RN7SL757P,0.0,1.0
30730,RN7SL758P,0.613260767375,1.0
30731,RN7SL759P,0.0,1.0
30732,RN7SL75P,0.642707611902,1.0
30733,RN7SL761P,0.0,1.0
30734,RN7SL762P,inf,1.0
30735,RN7SL763P,0.0,1.0
30736,RN7SL764P,0.0,1.0
30737,RN7SL765P,0.0,1.0
30738,RN7SL766P,0.0,1.0
30739,RN7SL767P,0.0,1.0
30740,RN7SL768P,0.0,1.0
30741,RN7SL769P,0.0,1.0
30742,RN7SL76P,0.0,1.0
30743,RN7SL770P,0.0,1.0
30744,RN7SL771P,0.0,1.0
30745,RN7SL772P,0.0,1.0
30746,RN7SL773P,0.0,1.0
30747,RN7SL774P,0.0,1.0
30748,RN7SL775P,0.0,1.0
30749,RN7SL776P,0.0,1.0
30750,RN7SL777P,0.0,1.0
30751,RN7SL77P,0.0,1.0
30752,RN7SL781P,0.0,1.0
30753,RN7SL782P,0.0,1.0
30754,RN7SL783P,0.0,1.0
30755,RN7SL784P,0.0,1.0
30756,RN7SL785P,0.0,1.0
30757,RN7SL786P,0.0,1.0
30758,RN7SL787P,0.0,1.0
30759,RN7SL788P,0.0,1.0
30760,RN7SL789P,0.0,1.0
30761,RN7SL78P,0.0,1.0
30762,RN7SL790P,0.0,1.0
30763,RN7SL791P,0.0,1.0
30764,RN7SL792P,0.0,1.0
30765,RN7SL793P,-0.202497834083,1.0
30766,RN7SL794P,0.0,1.0
30767,RN7SL795P,0.0,1.0
30768,RN7SL796P,0.0,1.0
30769,RN7SL797P,0.0,1.0
30770,RN7SL798P,inf,1.0
30771,RN7SL799P,0.0,1.0
30772,RN7SL79P,0.0,1.0
30773,RN7SL7P,0.0,1.0
30774,RN7SL800P,inf,1.0
30775,RN7SL801P,0.0,1.0
30776,RN7SL802P,0.0,1.0
30777,RN7SL804P,0.0,1.0
30778,RN7SL805P,-inf,1.0
30779,RN7SL806P,0.0,1.0
30780,RN7SL807P,0.0,1.0
30781,RN7SL808P,0.0,1.0
30782,RN7SL809P,1.23918040031,1.0
30783,RN7SL80P,0.0,1.0
30784,RN7SL810P,0.0,1.0
30785,RN7SL811P,0.0,1.0
30786,RN7SL812P,-0.0182564355418,1.0
30787,RN7SL813P,0.0,1.0
30788,RN7SL814P,0.0,1.0
30789,RN7SL815P,0.0,1.0
30790,RN7SL816P,0.0,1.0
30791,RN7SL817P,0.0,1.0
30792,RN7SL818P,0.0,1.0
30793,RN7SL819P,0.0,1.0
30794,RN7SL81P,0.996466986722,1.0
30795,RN7SL820P,0.0,1.0
30796,RN7SL821P,0.0,1.0
30797,RN7SL822P,0.0,1.0
30798,RN7SL823P,0.0,1.0
30799,RN7SL824P,0.0,1.0
30800,RN7SL825P,inf,1.0
30801,RN7SL826P,0.0,1.0
30802,RN7SL829P,0.0,1.0
30803,RN7SL82P,0.0,1.0
30804,RN7SL830P,0.0,1.0
30805,RN7SL831P,0.0,1.0
30806,RN7SL832P,0.0606190208902,1.0
30807,RN7SL833P,0.0,1.0
30808,RN7SL834P,0.193742791097,1.0
30809,RN7SL835P,0.0,1.0
30810,RN7SL836P,0.0,1.0
30811,RN7SL837P,0.0,1.0
30812,RN7SL838P,0.0,1.0
30813,RN7SL839P,0.0,1.0
30814,RN7SL83P,0.0,1.0
30815,RN7SL841P,0.0,1.0
30816,RN7SL842P,0.0,1.0
30817,RN7SL843P,0.0,1.0
30818,RN7SL844P,inf,1.0
30819,RN7SL845P,0.0,1.0
30820,RN7SL846P,0.0,1.0
30821,RN7SL847P,0.0,1.0
30822,RN7SL849P,0.0,1.0
30823,RN7SL84P,0.0,1.0
30824,RN7SL850P,0.0,1.0
30825,RN7SL851P,0.0,1.0
30826,RN7SL852P,0.0,1.0
30827,RN7SL853P,0.0,1.0
30828,RN7SL854P,0.0,1.0
30829,RN7SL855P,0.0,1.0
30830,RN7SL856P,0.0,1.0
30831,RN7SL857P,0.0,1.0
30832,RN7SL859P,0.0,1.0
30833,RN7SL85P,0.0,1.0
30834,RN7SL860P,0.0,1.0
30835,RN7SL861P,0.0,1.0
30836,RN7SL862P,0.0,1.0
30837,RN7SL863P,0.0,1.0
30838,RN7SL864P,0.0,1.0
30839,RN7SL865P,0.0,1.0
30840,RN7SL866P,0.0,1.0
30841,RN7SL867P,0.0,1.0
30842,RN7SL868P,0.0,1.0
30843,RN7SL869P,0.0,1.0
30844,RN7SL86P,0.0,1.0
30845,RN7SL870P,0.0,1.0
30846,RN7SL871P,0.0,1.0
30847,RN7SL872P,0.0,1.0
30848,RN7SL87P,0.0,1.0
30849,RN7SL88P,0.0,1.0
30850,RN7SL89P,0.0,1.0
30851,RN7SL8P,0.0,1.0
30852,RN7SL90P,0.0,1.0
30853,RN7SL91P,0.0,1.0
30854,RN7SL92P,0.0,1.0
30855,RN7SL93P,0.0,1.0
30856,RN7SL94P,0.0,1.0
30857,RN7SL95P,0.0,1.0
30858,RN7SL96P,0.0,1.0
30859,RN7SL97P,0.0,1.0
30860,RN7SL98P,0.0,1.0
30861,RN7SL99P,0.0,1.0
30862,RN7SL9P,0.0,1.0
30863,RNA5-8SP2,0.0,1.0
30864,RNA5-8SP3,0.0,1.0
30865,RNA5-8SP4,0.0,1.0
30866,RNA5-8SP5,0.0,1.0
30867,RNA5-8SP6,0.0,1.0
30868,RNA5-8SP7,0.0,1.0
30869,RNA5S1,0.0,1.0
30870,RNA5S10,0.0,1.0
30871,RNA5S11,0.0,1.0
30872,RNA5S12,0.0,1.0
30873,RNA5S13,0.0,1.0
30874,RNA5S14,0.0,1.0
30875,RNA5S15,0.0,1.0
30876,RNA5S16,0.0,1.0
30877,RNA5S17,0.0,1.0
30878,RNA5S2,0.0,1.0
30879,RNA5S3,0.0,1.0
30880,RNA5S4,0.0,1.0
30881,RNA5S5,0.0,1.0
30882,RNA5S6,0.0,1.0
30883,RNA5S7,0.0,1.0
30884,RNA5S8,0.0,1.0
30885,RNA5S9,0.0,1.0
30886,RNA5SP100,0.0,1.0
30887,RNA5SP101,0.0,1.0
30888,RNA5SP102,0.0,1.0
30889,RNA5SP103,0.0,1.0
30890,RNA5SP104,0.0,1.0
30891,RNA5SP105,0.0,1.0
30892,RNA5SP106,0.0,1.0
30893,RNA5SP107,0.0,1.0
30894,RNA5SP109,0.0,1.0
30895,RNA5SP110,0.0,1.0
30896,RNA5SP111,0.0,1.0
30897,RNA5SP112,0.0,1.0
30898,RNA5SP113,0.0,1.0
30899,RNA5SP114,0.0,1.0
30900,RNA5SP115,0.0,1.0
30901,RNA5SP116,0.0,1.0
30902,RNA5SP117,0.0,1.0
30903,RNA5SP118,0.0,1.0
30904,RNA5SP119,0.0,1.0
30905,RNA5SP120,0.0,1.0
30906,RNA5SP121,0.0,1.0
30907,RNA5SP122,0.0,1.0
30908,RNA5SP123,inf,1.0
30909,RNA5SP124,0.0,1.0
30910,RNA5SP125,0.0,1.0
30911,RNA5SP126,0.0,1.0
30912,RNA5SP127,0.0,1.0
30913,RNA5SP128,0.0,1.0
30914,RNA5SP129,0.0,1.0
30915,RNA5SP130,0.0,1.0
30916,RNA5SP131,0.0,1.0
30917,RNA5SP132,0.0,1.0
30918,RNA5SP133,0.0,1.0
30919,RNA5SP134,0.0,1.0
30920,RNA5SP135,0.0,1.0
30921,RNA5SP136,0.0,1.0
30922,RNA5SP137,0.0,1.0
30923,RNA5SP138,0.0,1.0
30924,RNA5SP139,0.0,1.0
30925,RNA5SP140,0.0,1.0
30926,RNA5SP141,0.0,1.0
30927,RNA5SP142,0.0,1.0
30928,RNA5SP143,0.0,1.0
30929,RNA5SP144,0.0,1.0
30930,RNA5SP145,0.0,1.0
30931,RNA5SP146,0.0,1.0
30932,RNA5SP147,0.0,1.0
30933,RNA5SP148,0.0,1.0
30934,RNA5SP149,0.0,1.0
30935,RNA5SP150,0.0,1.0
30936,RNA5SP151,0.0,1.0
30937,RNA5SP152,0.0,1.0
30938,RNA5SP153,0.0,1.0
30939,RNA5SP154,0.0,1.0
30940,RNA5SP155,0.0,1.0
30941,RNA5SP156,0.0,1.0
30942,RNA5SP157,0.0,1.0
30943,RNA5SP158,0.0,1.0
30944,RNA5SP159,0.0,1.0
30945,RNA5SP160,0.0,1.0
30946,RNA5SP161,0.0,1.0
30947,RNA5SP162,0.0,1.0
30948,RNA5SP163,0.0,1.0
30949,RNA5SP164,0.0,1.0
30950,RNA5SP165,0.0,1.0
30951,RNA5SP166,0.0,1.0
30952,RNA5SP167,0.0,1.0
30953,RNA5SP168,0.0,1.0
30954,RNA5SP169,0.0,1.0
30955,RNA5SP170,0.0,1.0
30956,RNA5SP171,0.0,1.0
30957,RNA5SP172,0.0,1.0
30958,RNA5SP173,0.0,1.0
30959,RNA5SP174,0.0,1.0
30960,RNA5SP175,0.0,1.0
30961,RNA5SP176,0.0,1.0
30962,RNA5SP177,0.0,1.0
30963,RNA5SP178,0.0,1.0
30964,RNA5SP179,0.0,1.0
30965,RNA5SP18,-0.702497834083,1.0
30966,RNA5SP180,0.0,1.0
30967,RNA5SP181,0.0,1.0
30968,RNA5SP182,0.0,1.0
30969,RNA5SP183,0.0,1.0
30970,RNA5SP184,0.0,1.0
30971,RNA5SP185,0.0,1.0
30972,RNA5SP186,0.0,1.0
30973,RNA5SP187,inf,1.0
30974,RNA5SP188,0.0,1.0
30975,RNA5SP189,0.0,1.0
30976,RNA5SP19,0.0,1.0
30977,RNA5SP190,0.0,1.0
30978,RNA5SP191,0.0,1.0
30979,RNA5SP192,0.0,1.0
30980,RNA5SP193,0.0,1.0
30981,RNA5SP194,0.0,1.0
30982,RNA5SP195,inf,1.0
30983,RNA5SP196,0.0,1.0
30984,RNA5SP197,0.0,1.0
30985,RNA5SP198,0.0,1.0
30986,RNA5SP199,0.0,1.0
30987,RNA5SP20,0.0,1.0
30988,RNA5SP200,0.0,1.0
30989,RNA5SP201,0.0,1.0
30990,RNA5SP202,0.0,1.0
30991,RNA5SP203,inf,1.0
30992,RNA5SP204,0.0,1.0
30993,RNA5SP205,0.0,1.0
30994,RNA5SP206,0.0,1.0
30995,RNA5SP207,0.0,1.0
30996,RNA5SP208,0.0,1.0
30997,RNA5SP209,0.0,1.0
30998,RNA5SP21,0.0,1.0
30999,RNA5SP210,0.0,1.0
31000,RNA5SP211,0.0,1.0
31001,RNA5SP212,0.0,1.0
31002,RNA5SP213,0.0,1.0
31003,RNA5SP214,0.0,1.0
31004,RNA5SP215,0.0,1.0
31005,RNA5SP216,0.0,1.0
31006,RNA5SP217,0.0,1.0
31007,RNA5SP218,0.0,1.0
31008,RNA5SP219,0.0,1.0
31009,RNA5SP22,0.0,1.0
31010,RNA5SP220,0.0,1.0
31011,RNA5SP221,0.0,1.0
31012,RNA5SP222,0.0,1.0
31013,RNA5SP223,0.0,1.0
31014,RNA5SP224,0.0,1.0
31015,RNA5SP225,0.0,1.0
31016,RNA5SP226,0.0,1.0
31017,RNA5SP227,0.0,1.0
31018,RNA5SP228,0.0,1.0
31019,RNA5SP229,0.0,1.0
31020,RNA5SP23,0.0,1.0
31021,RNA5SP230,0.0,1.0
31022,RNA5SP231,0.0,1.0
31023,RNA5SP232,0.0,1.0
31024,RNA5SP233,0.0,1.0
31025,RNA5SP234,0.0,1.0
31026,RNA5SP235,0.0,1.0
31027,RNA5SP236,0.0,1.0
31028,RNA5SP237,0.0,1.0
31029,RNA5SP238,0.0,1.0
31030,RNA5SP239,0.0,1.0
31031,RNA5SP24,0.0,1.0
31032,RNA5SP240,0.0,1.0
31033,RNA5SP241,0.0,1.0
31034,RNA5SP242,0.0,1.0
31035,RNA5SP243,0.0,1.0
31036,RNA5SP244,0.0,1.0
31037,RNA5SP245,0.0,1.0
31038,RNA5SP246,0.0,1.0
31039,RNA5SP247,0.0,1.0
31040,RNA5SP248,0.0,1.0
31041,RNA5SP249,0.0,1.0
31042,RNA5SP25,0.0,1.0
31043,RNA5SP250,0.0,1.0
31044,RNA5SP251,0.0,1.0
31045,RNA5SP252,0.0,1.0
31046,RNA5SP253,0.0,1.0
31047,RNA5SP254,0.0,1.0
31048,RNA5SP255,0.0,1.0
31049,RNA5SP256,0.0,1.0
31050,RNA5SP258,0.0,1.0
31051,RNA5SP259,0.0,1.0
31052,RNA5SP26,0.0,1.0
31053,RNA5SP260,0.0,1.0
31054,RNA5SP261,0.0,1.0
31055,RNA5SP262,0.0,1.0
31056,RNA5SP263,0.0,1.0
31057,RNA5SP264,0.0,1.0
31058,RNA5SP265,0.0,1.0
31059,RNA5SP266,0.0,1.0
31060,RNA5SP267,0.0,1.0
31061,RNA5SP268,inf,1.0
31062,RNA5SP269,0.0,1.0
31063,RNA5SP27,0.0,1.0
31064,RNA5SP270,0.0,1.0
31065,RNA5SP271,0.0,1.0
31066,RNA5SP272,0.0,1.0
31067,RNA5SP273,0.0,1.0
31068,RNA5SP274,0.0,1.0
31069,RNA5SP275,0.0,1.0
31070,RNA5SP276,0.0,1.0
31071,RNA5SP277,0.0,1.0
31072,RNA5SP278,0.0,1.0
31073,RNA5SP279,0.0,1.0
31074,RNA5SP28,0.0,1.0
31075,RNA5SP280,0.0,1.0
31076,RNA5SP281,0.0,1.0
31077,RNA5SP282,0.0,1.0
31078,RNA5SP283,0.0,1.0
31079,RNA5SP284,inf,1.0
31080,RNA5SP285,0.0,1.0
31081,RNA5SP286,0.0,1.0
31082,RNA5SP287,0.0,1.0
31083,RNA5SP288,0.0,1.0
31084,RNA5SP289,0.0,1.0
31085,RNA5SP29,0.0,1.0
31086,RNA5SP290,0.0,1.0
31087,RNA5SP291,0.0,1.0
31088,RNA5SP292,0.0,1.0
31089,RNA5SP293,0.0,1.0
31090,RNA5SP294,0.0,1.0
31091,RNA5SP295,0.0,1.0
31092,RNA5SP296,0.0,1.0
31093,RNA5SP297,0.0,1.0
31094,RNA5SP298,0.0,1.0
31095,RNA5SP299,0.0,1.0
31096,RNA5SP30,0.0,1.0
31097,RNA5SP300,0.0,1.0
31098,RNA5SP301,0.0,1.0
31099,RNA5SP302,0.0,1.0
31100,RNA5SP303,0.0,1.0
31101,RNA5SP304,0.0,1.0
31102,RNA5SP305,0.0,1.0
31103,RNA5SP306,0.0,1.0
31104,RNA5SP307,0.0,1.0
31105,RNA5SP308,0.0,1.0
31106,RNA5SP309,0.0,1.0
31107,RNA5SP31,0.0,1.0
31108,RNA5SP310,0.0,1.0
31109,RNA5SP311,0.0,1.0
31110,RNA5SP312,0.0,1.0
31111,RNA5SP313,0.0,1.0
31112,RNA5SP314,0.0,1.0
31113,RNA5SP315,0.0,1.0
31114,RNA5SP316,0.0,1.0
31115,RNA5SP317,0.0,1.0
31116,RNA5SP318,0.0,1.0
31117,RNA5SP319,0.0,1.0
31118,RNA5SP32,0.0,1.0
31119,RNA5SP320,0.0,1.0
31120,RNA5SP321,0.0,1.0
31121,RNA5SP322,0.0,1.0
