SYMBOL	Normal_A1209_16.CEL	Normal_A1209_17.CEL	Normal_A1209_18.CEL	Normal_A1209_19.CEL	Tumour_A1209_01.CEL	Tumour_A1209_05.CEL	Tumour_A1209_09.CEL	Tumour_A1209_13.CEL
FGFR4	58.79307816	63.05488233	60.40581271	72.85856198	68.22799819	69.9770907	69.39319295	53.8336661
FGFRL1	177.1055858	186.3912981	186.6336589	189.4153681	203.474995	196.245581	194.4436291	182.5177404
FGG	9.803439128	10.25174376	10.33228549	11.1498267	11.55548474	10.81707822	12.03491321	10.98342559
FGGY	153.7051976	199.3283065	193.6578667	145.7440506	75.92558862	116.7855246	103.6431326	169.8708315
FGL1	9.239713768	8.997239848	11.64617369	9.525301327	10.67220736	12.4614873	11.59808525	9.424610789
FGL2	140.3043791	157.7165342	108.4557778	106.1164928	42.38852225	33.17389627	35.3443145	60.23224359
FGR	101.0875628	123.5229118	123.5876989	107.63844	115.2240682	108.3623359	113.387934	112.2567794
FH	187.292475	167.6263513	174.1979665	157.2183775	244.9660807	269.4491576	271.9254912	343.532076
FHAD1	34.07300742	29.55422799	32.43506539	30.03837365	34.47437324	30.38783919	33.79982457	30.67354823
FHDC1	195.9157561	172.1842206	170.717162	168.0753621	444.3768923	394.293904	425.688775	375.8139608
FHIT	100.37104	86.33182888	116.5602879	81.29781941	87.15128684	76.88131538	78.39218661	62.82672351
FHL1	407.44039	451.8550339	430.7412289	403.0938573	85.32744116	161.4663546	140.360859	134.0690169
FHL2	165.0131031	227.0399422	212.8868133	194.5231238	213.9743899	258.1679948	220.2952837	220.7729841
FHL3	163.1274366	144.6248926	175.2739088	154.6934957	113.5314553	137.0640874	141.7294413	126.4350843
FHL5	15.83328873	14.94639703	15.22903532	15.56300638	22.2263344	17.07975372	17.14101768	19.43688447
FHOD1	64.92970199	63.09101102	50.62793193	51.3358708	83.70152031	100.0631222	76.86629641	94.39145846
FHOD3	78.98154897	88.39917851	81.08732533	67.67811094	46.66611846	45.11437999	47.28499584	39.99305606
FIBCD1	88.42171053	74.98768041	103.5480392	118.410101	133.442663	105.4602609	107.0847667	90.56486441
FIBIN	78.62858503	50.42646138	55.23747117	53.12671252	44.45148665	30.9444819	48.72472847	30.81583369
FIBP	417.7623059	446.8944118	395.0310519	386.7310683	515.4526635	517.9545354	604.3409806	609.845714
FICD	54.46111645	57.50836305	53.89106141	53.39661643	63.88768538	73.86473874	82.9989439	81.2390628
FIG4	254.4545659	257.9034763	253.7725778	212.5853664	375.4834469	470.1966721	343.3680171	491.7771293
FIGF	38.21878516	43.34120144	40.23777732	67.43510011	55.45570002	41.57092012	32.41465089	32.9454513
FIGLA	25.37407986	24.95621055	26.09255811	29.73589848	23.34760098	24.84740904	24.53837837	26.6676732
FIGN	32.42050325	32.14330848	25.31918454	28.32474644	199.1726742	289.4128169	313.6777432	314.8318289
FIGNL1	152.4172432	141.3440971	149.107302	157.0751764	134.5876023	113.1598499	141.5226195	141.7137561
FIGNL2	72.44599059	59.89870726	58.2553406	77.38246062	62.35396996	63.77395392	59.25984064	66.71065351
FILIP1	24.89467652	22.68221776	26.68436718	24.98486061	31.17289576	24.28733396	31.89634637	25.34142694
FILIP1L	120.1158671	133.5704366	120.6936219	114.2385088	113.9992991	86.35576265	103.1150957	110.108699
FIP1L1	445.6959633	411.4999566	396.5600064	420.8246468	324.9089879	397.3351819	355.9278939	326.4407345
FIS1	306.7024459	290.0342325	280.5249572	277.7333178	411.6144495	364.5818869	325.6605036	354.9934366
FITM1	102.4970712	92.49816577	114.8718444	117.4299426	117.8208789	102.5577365	93.87713229	106.5445015
FITM2	210.4719998	226.8134381	189.3001278	176.0356481	270.9227289	281.4002545	359.5926976	301.5021313
FIZ1	293.5771688	257.0801585	303.2801104	287.1890886	252.3600441	276.2134418	250.9924951	238.1986575
FJX1	157.4636756	112.5708707	92.33980099	47.27399779	68.14261739	140.0669325	84.97824707	87.38459838
FKBP10	106.486515	86.77607947	83.53149577	78.94439562	90.12573771	82.00807962	83.97820429	79.70978424
FKBP11	71.48802075	77.52925128	79.69043538	74.79664397	57.99847302	51.64357931	66.68226155	53.1981318
FKBP14	122.7688291	112.449674	109.0494213	116.7302139	114.5069813	162.4468546	152.3586167	129.542324
FKBP15	416.9048139	390.8606088	342.965846	312.4587707	736.0854297	794.7548505	825.3349627	728.4912687
FKBP1A	297.4075609	349.6524423	373.6783556	284.5770554	367.3457477	499.1491483	403.5347824	449.9317548
FKBP1B	319.4765325	319.692528	286.6589802	241.7484516	540.1531639	538.3573549	377.305397	533.1085122
FKBP2	137.3572864	103.750008	140.4374318	156.5399693	148.1903807	178.9154414	153.9369885	157.6144422
FKBP3	140.041524	128.8171154	112.8909938	103.2072049	189.5754062	193.2757648	165.7109273	220.7117627
FKBP4	377.3194195	469.1788431	441.9794838	459.4270999	448.1558388	507.4993446	451.8122613	455.9842526
FKBP5	349.3653637	322.5459772	345.4942623	244.3274171	321.5771394	379.9842622	327.4048392	420.9225543
FKBP6	28.76090903	26.48690209	26.40676128	24.92764388	35.75034389	32.64306734	25.68383464	23.19086539
FKBP7	60.79333973	50.25759752	44.12873924	60.32560721	57.49300906	45.56567487	53.55736033	42.20290852
FKBP8	403.8613145	393.9434098	392.178032	385.9725458	513.7922622	594.287032	447.5876378	500.1420853
FKBP9	231.8625078	192.9324453	250.4956649	166.5190646	252.1765403	281.5098853	276.6029784	328.2414572
FKBP9P1	54.98315704	63.21399882	75.15248995	57.73449715	72.41758188	56.20369313	61.78533908	65.19467459
FKBPL	89.45888018	84.77697648	97.86562465	87.02871223	170.5126924	175.82771	180.74697	165.8136068
FKRP	64.15974507	60.37189381	56.52075723	68.2705021	70.34172663	62.30350095	70.4245682	66.71595881
FKTN	145.5740978	151.1810449	130.8330934	117.9867646	136.0472916	143.348445	122.6989604	171.2451237
FLAD1	137.0805938	129.6249731	138.3932249	136.6437529	150.69201	157.223298	170.8696511	165.4706715
FLCN	129.8305814	147.8647945	110.1588269	131.0747293	149.34438	168.856009	162.6670004	159.991415
FLG	5920.36623	6559.617142	4574.947184	5575.072955	9531.846111	9099.829081	9012.073956	10233.25203
FLG2	5180.623098	5075.463117	4001.730544	3645.428208	7249.043116	6423.043847	7781.702307	7580.758632
FLI1	55.8123059	52.30314708	40.05080385	41.6084857	34.89997424	32.36214915	32.69825142	35.86587393
FLII	407.461232	417.8322355	375.7057436	355.4748569	357.6579984	383.026384	375.5910385	336.4425291
FLJ11710	67.27542524	69.24505467	78.64848722	69.10872743	67.97483108	63.82351081	69.66353094	60.82332474
FLJ13224	87.6955853	65.35451324	95.1275162	109.6759461	66.417112	77.89334903	73.05552652	69.64094204
FLJ16171	56.83362416	56.02804679	58.4264618	71.32164407	84.01484813	62.73348305	59.72178079	54.69654211
FLJ16734	101.7684887	139.9478736	117.1649547	128.3882126	52.05811986	50.6151665	71.22910403	83.31122633
FLJ20712	21.72366828	23.42556983	26.96094036	23.46734138	21.49759423	19.21599714	18.78802024	15.87115529
FLJ23867	196.8838238	299.8976778	191.6986921	89.73406358	483.1225683	470.1882817	344.0565604	312.4056271
FLJ25758	30.83648617	34.4707643	34.25536285	29.95535841	41.67796014	42.81398278	39.51493748	32.76695567
FLJ26850	36.67818481	43.04859932	41.52892199	44.40392819	44.89878017	53.31022942	41.56220903	40.39087828
FLJ30064	89.25591296	92.59854981	75.56872618	81.67334429	48.80758103	43.75750531	46.0005314	43.7719959
FLJ30679	45.88487504	45.272399	55.54129697	65.89125474	58.62592748	59.11425602	59.09129117	56.9497611
FLJ30901	116.050793	124.327015	134.6892776	140.4239872	122.2357454	129.0212185	126.3533942	121.6055092
FLJ31713	87.67954717	79.34743994	89.8686939	82.30129868	101.1130453	84.61879987	89.57107657	92.63760158
FLJ31715	121.4866491	107.1171143	107.4615715	121.0893583	176.6388628	185.3444285	166.7825583	148.4005545
FLJ32154	146.2750813	140.3800116	134.4125481	142.1755419	217.7228515	211.1417607	219.3172119	171.0836176
FLJ32742	17.10053479	18.33785144	19.09324541	20.83197947	22.53419032	17.46114405	26.34256398	15.16020903
FLJ33360	49.23795895	49.44368323	48.26916698	52.96856651	47.98471306	48.09737009	50.38564944	43.91767411
FLJ33534	33.5911761	36.5686832	34.92062417	33.85487233	41.33130163	37.47926471	38.0370009	31.70845042
FLJ34503	26.85403427	26.63394741	30.36065447	33.02509685	24.43221976	27.86382481	29.81683626	30.99618091
FLJ35816	36.70812647	33.52688947	41.51380742	38.12708081	42.70613341	29.55384774	34.29788842	32.96374438
FLJ35934	172.9553046	156.3050211	192.6075716	195.0189054	296.4130707	342.7930492	260.4507971	318.5890603
FLJ36000	44.92953527	40.40084057	52.43305229	53.3316014	48.78199725	47.85887076	46.73236722	41.20498389
FLJ36840	139.9056684	218.5872463	139.6135175	96.47897184	69.85111441	95.46117421	125.6676371	164.4234864
FLJ36848	177.1263631	151.4699322	164.1224452	180.6824781	213.3497217	195.7635068	189.1947469	194.7367439
FLJ37035	100.6118683	84.91299893	83.50079796	69.31570091	41.14475833	43.03056693	55.95624045	42.23711706
FLJ37201	15.40399627	24.33977419	19.19635749	18.0325378	19.7340032	20.1459233	25.58526519	21.94395103
FLJ37453	102.3722372	74.82934717	94.73296628	147.6981426	80.68117032	86.74354023	72.20446413	84.51634601
FLJ37786	145.4716024	122.6955927	139.4370367	146.9535793	170.949013	142.9207231	131.5425185	134.5691024
FLJ38576	197.6931779	166.3175051	186.6345377	195.2856025	183.7517634	192.1022889	188.3944025	181.508448
FLJ38773	62.59689724	57.2747953	63.17631074	75.53829775	87.84737267	70.53635103	81.7430959	62.25438971
FLJ40194	71.05815603	56.79423255	56.89831798	71.92669125	70.46823605	62.20854606	59.71560938	59.03099109
FLJ40288	21.63236825	24.11395211	23.81940055	24.84740672	28.62516434	22.95073086	18.2125244	19.75463715
FLJ40536	38.25726754	38.4332478	42.46084304	38.95412457	46.61714974	53.30833686	47.31403745	40.58628938
FLJ41170	47.74118212	53.26769688	51.72722774	54.91569355	64.17485423	62.35163911	43.47645546	60.8647652
FLJ41327	97.2393599	83.81909517	79.95875731	99.59272336	94.99270999	96.30564457	101.5576795	113.4665838
FLJ42102	61.48641934	52.91356973	67.29709834	63.30063234	66.99751531	54.09375562	55.62711785	54.51629569
FLJ42220	49.51638985	45.96873336	48.66027058	56.38013396	62.04717923	51.73156637	54.49815261	54.01061239
FLJ42393	46.38148338	63.22305691	74.25994366	84.03333732	55.34463424	49.65791316	44.37713862	49.73452979
FLJ42627	112.1417742	146.2421983	121.035555	161.4695953	139.8227921	111.3697553	159.8019185	133.6167198
FLJ43315	26.51886225	30.46309368	32.88034091	30.17720331	40.62621619	26.80886231	29.46375477	25.73526981
FLJ43879	47.94920719	37.75863951	43.91129823	46.70914166	43.69593955	44.87124175	36.10763996	37.92797439
FLJ44385	54.72423524	52.78780344	56.5497597	72.75353592	64.46810458	64.10874954	52.4536717	54.42716949
FLJ44477	30.84546452	31.10971973	37.32657638	32.54306022	38.61670693	34.80726863	34.55836056	33.34576334
FLJ44635	145.3397216	101.5130537	118.2115692	100.8488026	115.5267298	125.1336532	91.18292539	132.4513515
FLJ44674	44.8076432	37.15225285	45.91783556	49.80929583	53.42678589	42.92966572	48.62375019	40.33552051
FLJ44874	32.6113056	32.1030965	44.49064424	47.08882553	40.36850157	41.45731791	43.00288597	35.72692588
FLJ44896	21.40048276	30.00417044	42.52992654	28.27937496	62.66654083	66.34116503	46.37239862	41.89403961
FLJ45079	22.39120672	22.38325685	21.64451559	24.59242713	29.44688763	22.06356569	23.14073128	23.31750513
FLJ45248	57.07949263	72.94134823	74.28444629	74.31019336	96.57403548	66.77862784	68.17859076	77.17743599
FLJ45508	68.7833187	68.08362508	87.82439252	85.57550603	65.32872551	64.99534682	82.24481576	71.38707014
FLJ45950	21.93407267	31.29081255	30.37820853	43.31330974	56.41958962	51.31694503	44.61153349	83.47656196
FLJ46365	43.81903858	40.57645707	47.13418116	44.62425425	42.65832504	39.74441112	44.05657067	42.41833854
FLJ46838	55.81803655	47.08582137	58.30159155	54.89153065	65.20282276	62.81139105	51.27630393	64.73395587
FLJ90680	19.91706028	24.27440719	25.13505474	25.5711499	26.99547786	28.15913914	28.5904358	26.68985015
FLNA	703.9733525	759.8129238	716.1868235	514.3493038	539.7619617	737.2355956	647.8517359	632.0945827
FLNB	856.008225	902.7286628	771.1686306	670.6793254	752.8352687	974.2828752	766.0450209	884.7121387
FLNC	65.82840322	64.93806902	75.49513462	76.74545802	77.13953701	72.35553569	77.41242907	70.79758669
FLOT1	103.8135398	117.188033	98.16838319	69.57294076	84.58757868	92.79331599	77.18069579	94.16150842
FLOT2	231.2799213	290.1293591	249.1474576	193.7177239	159.2629205	175.9436262	181.3812631	191.4885569
FLRT1	67.82601194	70.80532247	93.23447157	77.65385113	70.06769799	70.07201793	93.38433153	64.97555796
FLRT2	171.3574122	216.6724422	206.9078356	173.620014	185.1703147	235.6922646	186.5540827	160.6774386
FLRT3	254.6348958	241.5760339	266.0462055	123.8937564	417.2679068	375.7999838	376.7761344	369.1458516
FLT1	29.88326674	36.46331137	39.16377129	33.29671778	25.46497806	28.54114485	24.13759128	19.85470683
FLT3	38.81559322	41.62494873	30.40381389	35.30197375	30.41372786	27.26866454	27.47170023	24.03666209
FLT3LG	140.4141715	146.9306006	182.3550497	166.8758756	167.9397307	128.0502261	133.541017	136.6306107
FLT4	56.92078046	50.69441458	57.20470335	57.92554207	61.6792974	58.83741097	58.61691595	53.87378404
FLVCR1	80.96830518	74.36192577	78.60695281	59.35810252	74.18302325	74.30022942	66.31144738	79.00697126
FLVCR1-AS1	37.18955591	27.30465289	40.02272611	36.23151293	32.92617534	29.79937853	30.75205584	42.36537829
FLVCR2	280.977151	202.79571	220.0648516	244.4298598	818.258498	662.4810097	673.2091818	848.9351231
FLYWCH1	138.8689033	130.2039412	146.6627263	147.8065726	159.355389	138.3829227	141.3276183	121.348294
FLYWCH2	262.7083127	310.7506737	296.5034054	270.4070444	316.6216697	328.3535502	314.3926694	289.1075561
FMN1	158.6097263	105.8149399	138.0431605	75.41385556	40.87473463	47.73599361	21.67280034	42.66160439
FMN2	15.54968676	15.97569694	16.0865021	18.70005976	18.27774371	18.26741934	17.28236597	15.64634566
FMNL1	75.84998105	104.9818044	93.54606792	80.59774861	92.66104679	67.46168842	65.12766366	67.47417735
FMNL2	59.72702729	63.22716886	51.73085737	59.1809418	192.0187089	263.6426206	219.4192951	221.4102843
FMNL3	55.25876395	62.39067729	56.6780559	56.5545045	60.36093658	50.94429579	50.08691168	50.22141928
FMO1	139.7575214	92.64980017	140.7225875	174.5808332	11.00055459	13.56248679	19.82151616	14.38583606
FMO2	27.98058984	25.91045109	23.81275271	33.60246821	180.5920098	154.4999205	119.0510155	600.0273357
FMO3	24.0035489	21.68875668	23.88063003	25.81022166	30.66848542	23.44658616	21.86034663	20.61825302
FMO4	132.6851127	125.595265	118.6242	91.21569761	81.93055756	104.7684619	116.7433727	136.8721478
FMO5	149.43286	180.233219	165.2783247	145.1064199	144.3964547	53.05619749	116.7488992	138.4430134
FMO6P	25.01484172	19.59666128	27.54464737	26.15783305	30.22570301	26.59514818	31.80588901	25.85261865
FMO9P	34.64460887	30.29311739	35.05866556	34.92726848	32.1246629	33.52918941	42.66828369	26.81963607
FMOD	56.04111959	38.49411654	25.4988177	28.13831282	32.72456746	24.36497639	21.57874726	28.84840358
FMR1	220.6189485	224.8836265	236.0511842	225.024927	146.9119734	166.3388654	166.1623478	158.3712496
FMR1NB	44.08991181	34.47819654	43.9354559	53.62171596	47.27825802	45.63165439	41.13394976	45.21360612
FN1	176.4665919	79.64625841	78.96060869	65.35235766	51.24405227	72.97627718	59.49372115	49.62688419
FN3K	83.30095923	89.58218917	93.93359858	88.23666404	93.69881065	64.87163275	83.07823588	72.44789313
FN3KRP	194.7924984	189.1883833	176.3724647	121.7088974	86.76946183	131.4918013	108.1742611	121.0008354
FNBP1	456.9730515	513.2429793	507.1951231	425.9981692	300.9560303	321.8904994	279.0678337	277.0117093
FNBP1L	260.0121653	290.7762503	280.8512085	246.350719	127.0882032	122.6431874	90.13274554	141.3584484
FNBP4	539.4764968	551.9330042	472.4514965	482.4663106	312.8118917	376.0285538	440.2480374	395.5740568
FNDC1	35.8901658	24.94173846	28.65050599	28.07555885	25.03293623	32.21586077	29.56216092	29.75839632
FNDC3A	279.075823	276.372549	275.3578285	235.6851429	138.1239161	173.9704297	165.6450545	212.1344725
FNDC3B	264.8159273	215.9879908	260.717866	222.2964179	244.576281	252.9787571	251.4282256	247.6774036
FNDC4	84.26374061	88.8363248	103.2034055	81.40401548	102.8644374	103.1846298	85.26668054	112.2562556
FNDC5	75.21301177	76.95574575	96.92726267	99.55880974	98.01740329	89.1144193	80.25447508	89.07744549
FNDC7	15.52141833	16.84997423	14.7969843	15.55550936	17.85621498	14.57161658	15.15126348	15.83926038
FNDC8	51.16728946	47.42540248	55.31192553	86.71920616	113.7647463	86.98628293	113.6564504	112.3850741
FNDC9	47.27386105	47.61988973	52.5804166	65.13456494	60.68835915	53.77156075	56.91933065	61.74906747
FNIP1	245.1589283	259.6765579	211.8864548	226.1991072	229.9209427	277.7729012	244.7660568	274.9581057
FNIP2	398.9447589	467.4614222	428.3076497	340.9570319	849.3696761	779.7604412	553.7447518	611.8972665
FNTA	499.4032359	546.66393	471.9249836	384.8141053	720.1859909	680.041485	648.7501805	671.1883589
FNTB	321.0947501	347.6086902	298.1119869	272.9344582	299.5270668	308.7381239	296.1456913	287.7159575
FOCAD	221.1917718	242.5354384	239.6659958	176.9953174	172.2960496	190.4492931	182.8084457	217.1328328
FOLH1	33.35869064	24.49596981	32.3611363	31.12986816	17.61258699	16.36021538	14.7546952	14.03672719
FOLH1B	9.154581267	5.339942678	9.786896462	5.304228772	7.078012983	8.350494397	5.780403661	5.677304816
FOLR1	41.76368174	33.42651524	42.22610147	45.95763334	62.76471768	51.8086513	62.18656594	61.2881564
FOLR2	48.26677735	42.79413161	45.85832334	49.53450349	49.67839609	51.25960329	49.52369745	56.41785759
FOLR3	128.8557297	114.3784239	125.4225523	165.4520114	165.0704108	197.5846612	127.5415864	135.8227415
FOPNL	788.113286	835.2495125	690.8533797	690.3113794	782.001498	709.7297558	776.4925512	752.1915053
FOS	3186.164011	2134.464	2854.756208	3185.417112	150.1926634	171.4900972	138.7562782	189.2908761
FOSB	467.809966	209.9349763	449.0091266	1162.02405	83.59693919	60.93431545	69.65031608	65.74400272
FOSL1	219.5553349	174.4269883	242.6987475	392.1354843	406.3959573	533.9632219	403.1747741	374.0449199
FOSL2	587.5087305	566.2518411	576.6292987	504.9338493	525.2493894	425.5925308	429.2776356	514.1784506
FOXA1	110.6870342	107.9373887	119.1037494	98.36512435	139.5268255	130.3079563	122.7158659	97.11105566
FOXA2	76.44587989	98.30571155	103.9250058	126.7147753	119.5051853	84.80280888	87.18410319	92.51506234
FOXA3	80.09592546	72.90404214	92.49514781	90.45297631	88.84054136	68.99267596	81.7002393	78.92945894
FOXB1	514.2709409	471.5378367	638.0126579	503.5130215	598.5383792	538.3795823	495.1364339	526.965482
FOXB2	523.9860861	453.7697939	584.8681346	547.4894619	472.3782097	529.4765257	422.6984131	493.6498805
FOXC1	354.8262005	288.8627833	344.4982333	357.8696283	389.5470181	388.2581429	359.799452	369.8157524
FOXC2	473.5123993	353.2353421	543.141698	457.9636344	448.9215436	417.2757408	413.6143672	418.5907598
FOXD1	108.7010676	113.4209011	143.742057	127.9120576	166.8628947	196.6191963	159.3362404	163.5979863
FOXD2	50.29242747	38.10504415	39.85341793	41.2795106	44.34839253	70.27514826	45.46744909	50.03772007
FOXD3	135.3502881	114.2983206	140.0009524	126.6911845	148.0075187	141.2145802	131.9987625	128.2894507
FOXE1	79.45477203	86.59522657	105.0249066	99.44321665	138.7721325	133.2406846	111.2696764	123.3435911
FOXE3	359.4854044	347.616326	423.4205751	379.0310651	389.0765832	348.6790535	354.5456551	325.2833211
FOXF1	21.84152313	19.9216395	24.81417683	22.06053533	24.54687811	19.07563879	21.71964052	24.18623438
FOXF2	140.7227334	122.7693173	172.6947343	114.949197	135.3429794	131.0349032	128.350437	124.38857
FOXG1	82.0060674	86.76626607	87.11605816	85.19609689	113.6977542	74.17674971	71.83644542	66.76666714
FOXH1	82.368235	60.28873112	63.58644584	69.35665341	95.32534418	88.38547373	82.05177405	75.40013709
FOXI1	109.9577994	115.2745138	107.9041139	130.4988197	123.2573315	102.3365562	111.5791089	114.5235241
FOXI2	80.25452281	71.76326392	80.16814443	86.36928172	105.1351877	103.1525152	87.12826451	85.57535579
FOXJ1	75.35360678	81.94697781	73.2765952	94.62234212	95.27442547	88.02571739	94.86908422	75.40688924
FOXJ2	450.1818793	484.9222553	454.4609601	400.4231272	259.0864391	296.8761225	254.4730792	264.663477
FOXJ3	706.9195734	654.0188426	752.8189324	718.102909	409.7784318	462.6684916	433.7046044	425.195331
FOXK1	447.8643993	382.9125588	440.5940813	447.1926529	204.8190185	239.4118587	241.2690579	203.3482053
FOXK2	391.9698279	463.0266027	468.4207162	441.1938418	376.6838854	405.4702018	390.3490184	371.5490822
FOXL1	102.9065108	98.9948234	118.0861264	105.5178251	110.8188288	101.4179242	107.7227002	86.68415828
FOXL2	83.25830013	55.47703527	72.41550761	86.71987423	83.69293855	78.0951027	78.61897412	84.82266734
FOXM1	109.9065263	121.547195	112.2126145	90.87951148	120.7007333	125.2286697	156.206525	129.7456764
FOXN1	359.1335505	406.8461406	391.8679607	335.6728423	228.8724541	246.6719145	270.7775126	193.7274282
FOXN2	112.4062845	88.91185642	95.38450707	110.1903219	108.5092232	110.6208597	111.1097724	128.543022
FOXN3	1109.061279	1105.732977	1099.018148	1249.996839	479.1682804	379.6167052	439.4508882	442.7877135
FOXN3-AS2	24.08483278	20.54400316	25.30776067	25.74959157	23.48019485	17.85657607	21.77678828	20.81360466
FOXN4	113.2405193	97.65588465	121.6167464	125.5618273	115.0777039	107.6534505	100.1597461	90.19840633
FOXO1	1469.499363	1301.65176	1359.213646	1509.655968	1080.494178	985.823595	1088.75943	1001.095151
FOXO3	185.2784784	150.7943189	168.7471553	198.2994531	122.290185	161.9360028	135.9901963	140.6419762
FOXO4	200.6885245	197.8515347	198.2063663	180.8367527	166.0333263	130.8695168	172.2128451	141.6898207
FOXP1	287.0453428	293.7558508	256.9251241	324.2544677	249.6452823	190.9890772	221.4967599	182.8573123
FOXP2	289.5888197	242.3502159	256.8462109	294.6610688	96.1879862	75.25801701	91.23223026	70.24979411
FOXP3	71.33741904	94.68357808	72.48143986	81.84373873	99.66148647	107.012923	120.4051355	106.8697144
FOXP4	125.2098963	130.3450465	131.3730378	149.4391619	119.8713608	127.3918991	116.3672696	120.6308807
FOXQ1	808.2995266	780.728386	894.0218707	679.6672259	429.6330897	637.3537759	422.8707806	399.6187043
FOXR1	32.01752151	33.58144648	33.78770914	38.70477215	43.40487359	39.82607198	32.9694141	29.24962603
FOXR2	21.00784659	14.98413509	18.21255983	25.75131352	24.76476114	18.9844377	21.54702576	20.02671683
FOXRED1	140.4935206	125.5290332	111.0830234	140.2097792	150.4313254	160.7512873	158.3053422	170.4244789
FOXRED2	119.8548845	116.5970235	110.1971976	92.22201677	99.74805668	74.84087906	106.5007572	106.770822
FOXS1	94.64130523	88.19131845	95.82139142	109.716666	103.812398	103.2138806	102.1811452	97.9277827
FPGS	124.2193178	115.0197361	126.2243649	130.3328329	142.7476163	148.1691555	123.8384229	142.5891671
FPGT	209.9410275	184.2561543	184.1153719	139.8677358	181.614229	166.3225872	157.016935	245.2659121
FPGT-TNNI3K	8.312083029	7.420400929	8.082499308	8.920759438	8.695426666	7.802320539	7.964616885	8.308931968
FPR1	27.36914471	16.91435719	26.87586393	28.52056058	38.42341678	31.01818572	31.77205408	22.85880092
FPR2	16.30701805	18.40779835	19.4671889	17.11280677	22.59278173	16.69751963	14.56528469	17.08366661
FPR3	33.17820003	64.6637211	56.41242541	29.72501457	17.03043008	20.388936	19.41227138	19.21708824
FRA10AC1	65.67623869	87.22388889	66.02180048	65.8795515	39.27932546	38.46026183	44.86697597	48.0677318
FRAS1	86.6991302	53.54210958	60.71594162	47.67436092	122.8421254	94.03864357	100.6517356	91.75727719
FRAT1	113.4126626	106.4464157	77.29432523	117.5588834	105.0421902	110.3453985	93.12699944	96.96539827
FRAT2	153.1300504	133.1635879	147.5668171	147.5156825	144.2778645	129.2490966	140.6313583	131.1647688
FREM1	41.42753974	35.11743547	35.53409915	37.87904496	28.43241798	28.92345163	25.99017847	26.75455365
FREM2	49.73230722	25.16300047	19.34950484	23.28254383	38.34624461	18.97569661	27.10281518	16.83664997
FREM3	26.04084029	23.90319637	28.01030043	25.17449889	33.87562424	26.40502386	26.16703913	23.227192
FRG1	197.3565606	180.1237841	179.4854645	153.2156989	150.8290677	258.2913427	247.1092974	208.715797
FRG1B	138.2730438	128.5804371	158.4869574	128.545569	94.79432832	120.5307882	129.2339282	92.34446583
FRG2	32.28712103	58.2332091	38.06213201	51.96443105	63.68293226	113.2299263	54.39167077	66.04361332
FRG2C	11.90750085	10.13037254	10.86788105	14.57749371	15.81138681	15.3635123	18.63582446	13.02134979
FRK	108.149415	95.22937502	84.12302264	78.86991998	65.08482879	58.48919592	58.95210592	63.52769932
FRMD1	36.72807076	37.49475201	40.39467115	39.79423086	40.09637269	49.48341573	45.68804261	40.7662944
FRMD3	36.91477202	33.99179914	32.59735586	35.71746242	53.93810509	43.83915457	37.48369528	53.19046011
FRMD4A	108.6638558	101.7535698	107.3764668	80.48241285	46.75196277	47.27565901	53.12637647	46.19824212
FRMD4B	482.5083051	509.4246363	403.7424671	370.6925114	547.2595252	547.3496986	530.6813494	515.651325
FRMD5	32.05693804	32.62353722	34.96375541	33.58209541	41.6705096	50.68985578	39.60249448	41.28401409
FRMD6	664.7878082	610.958766	628.6881049	648.4276398	681.8814223	675.4010167	625.7575436	712.6797821
FRMD7	17.67888235	22.49966102	17.48257968	22.47291193	23.2219373	26.02908929	21.52470989	16.95510746
FRMD8	111.5615441	96.31598467	115.2913478	103.0649918	174.4161281	174.8546624	174.5568716	183.3465011
FRMPD1	70.57191665	118.6561954	43.88678284	63.56697572	326.5597275	395.8552652	324.7243999	449.727216
FRMPD2	19.79805608	22.73974627	18.94267572	19.90008464	22.41093679	20.42807058	22.22810383	20.72216575
FRMPD3	33.2385733	35.2940115	37.12499341	32.61847798	38.73368362	33.76074185	33.93760312	35.63828141
FRMPD4	24.39191474	24.02572748	24.49578577	28.16424916	25.8111803	26.63929955	27.1451911	28.0308504
FRRS1	512.8730423	581.7343097	592.7816844	612.0037578	599.904876	440.1251965	633.4939889	657.8897358
FRRS1L	45.53815951	45.49645246	54.89667638	51.69509997	53.26270631	50.34008067	49.65960359	55.56297942
FRS2	335.7217058	282.5950155	290.9238981	313.9420842	246.900256	249.7305356	258.916734	265.9036435
FRS3	129.3280526	123.9839565	127.7131499	127.9119635	95.72463211	107.172525	104.9340915	87.31883594
FRY	464.8286015	415.8601906	432.5718829	422.8738831	262.347015	372.5719212	273.2343704	406.836585
FRYL	552.8479783	560.8440754	544.1939503	514.726159	276.0237148	328.8339579	308.4052496	337.4122035
FRZB	93.5405446	49.85209222	67.28797041	33.43056649	25.53814581	19.38598529	17.02211197	20.14594441
FSCB	16.46100869	15.99701949	15.79356408	15.54988517	16.07593231	20.28788865	17.37455117	16.22054584
FSCN1	257.666099	268.8645491	226.6652782	270.8865827	762.5050069	903.9053286	708.1021843	714.7913056
FSCN2	107.4983542	130.0798829	117.2074316	130.2621753	129.8109056	115.198333	130.0856172	100.9171517
FSCN3	32.16423637	29.46255189	26.40928497	34.15128255	34.72491242	37.29224961	33.83442496	24.95951278
