SYMBOL,Norm.y.2,Tumour_24h_2millimol_Metformin_hydrochloride,Norm.y.3,Tumour_24h_4millimol_Metformin_hydrochloride,Norm.x.3,Tumour_48h_2millimol_Metformin_hydrochloride,Norm.x.4,Tumour_48h_4millimol_Metformin_hydrochloride
ABCC5,61.1539026129,60.1301933607,61.1539026129,57.6621854775,69.4297164434,40.0261682491,69.4297164434,41.502475371
ABCC6 ,14.3505141749,13.8053749374,14.3505141749,14.1868472321,14.6905052271,13.651207087,14.6905052271,14.1279564275
ABCC6P1,13.5776419526,13.4299466273,13.5776419526,12.349113832,12.4198441948,15.1847082436,12.4198441948,12.3225940952
ABCC8,21.2150576201,20.5878198479,21.2150576201,19.08851556,20.1751749042,22.7722283103,20.1751749042,20.1226335765
ABCC9,15.629786792,16.4902169901,15.629786792,16.8993634477,16.6693089726,17.6891039886,16.6693089726,16.503898315
ABCD1,18.5036409593,18.0438128224,18.5036409593,17.9320698725,17.770965565,17.6567369689,17.770965565,16.7018628561
ABCD2,11.9043116551,11.9605353537,11.9043116551,11.6367458894,11.970174104,11.6799942953,11.970174104,10.9995624144
ABCD3,567.897164108,585.46451442,567.897164108,615.062794219,575.964842362,555.014908877,575.964842362,526.724787969
ABCD4,45.7511423592,54.2164325792,45.7511423592,46.2367609411,48.0396626655,52.3768525963,48.0396626655,52.7258847499
ABCE1,1165.35215272,1044.60374375,1165.35215272,1003.60840221,830.074612754,919.460254753,830.074612754,925.15416511
ABCF1,598.569598409,595.872052195,598.569598409,579.575490692,542.869504378,424.583199938,542.869504378,457.943510968
ABCF2,121.823217263,97.9255137777,121.823217263,94.7902120324,100.454213322,102.137674953,100.454213322,108.004974371
ABCF3,118.60885628,102.263142112,118.60885628,105.925957642,93.2246161534,101.902318595,93.2246161534,97.1484357743
ABCG1,145.497750168,186.995697305,145.497750168,198.668266293,159.012201316,413.744119265,159.012201316,478.627544177
ABCG2,80.98150211,60.711803254,80.98150211,69.8045948456,86.8254052418,72.1114377946,86.8254052418,84.4348310975
ABCG4,18.2722157187,18.8969536392,18.2722157187,19.5365724674,19.2252545551,22.2917699183,19.2252545551,16.8106665429
ABCG5,13.0411129665,12.1492611485,13.0411129665,14.7429716791,12.4198441948,13.1759274698,12.4198441948,14.1541159104
ABCG8,22.1574319832,23.8097220857,22.1574319832,25.4031718903,20.8518202948,23.2883954652,20.8518202948,25.8794014417
ABHD1,17.1434916325,15.9433565007,17.1434916325,17.7212143815,15.3648945529,15.7580294782,15.3648945529,15.7339916767
ABHD10,157.772214234,169.588588599,157.772214234,176.090644571,166.382032286,193.619095082,166.382032286,198.475577035
ABHD11,46.3767255628,44.8028275838,46.3767255628,45.147448682,36.5332651231,34.9162209607,36.5332651231,35.6163421289
ABHD12,56.3521113576,61.1693917077,56.3521113576,64.0006043081,66.790902351,70.1334340196,66.790902351,83.7564898831
ABHD12B,14.457100586,13.1331985378,14.457100586,13.5496040003,13.7995074377,13.4068704513,13.7995074377,14.5838768969
ABHD13,63.5416615249,52.7038860744,63.5416615249,51.8658657696,46.9619656903,29.9232009449,46.9619656903,32.5661873734
ABHD14A,49.5773098106,43.2197057032,49.5773098106,53.9703563602,45.4181162095,33.0351691164,45.4181162095,39.546242592
ABHD14B,37.8768970502,50.9701523091,37.8768970502,52.4309626851,58.7489374582,35.3676475353,58.7489374582,36.4653837898
ABHD15,58.3521010719,50.4700369438,58.3521010719,60.3735706474,48.6356411356,40.4813564142,48.6356411356,46.8916188869
ABHD2,56.0319532669,47.4535463894,56.0319532669,49.4627229204,44.3776744842,44.6338294512,44.3776744842,40.7637752843
ABHD3,332.936569098,414.45494347,332.936569098,470.637923979,367.961762787,683.316214052,367.961762787,665.768746543
ABHD4,44.575216744,44.1702417465,44.575216744,39.7879656189,54.2512171889,54.5149672048,54.2512171889,54.3406038956
ABHD5,42.8457013131,48.3424791062,42.8457013131,54.6400504268,57.1330507005,92.3780662438,57.1330507005,93.6079529736
ABHD6,43.5323847783,44.0725394247,43.5323847783,46.3111855003,71.1119203226,54.2288662905,71.1119203226,58.394371136
ABHD8,16.5522989618,14.072458346,16.5522989618,16.4182460748,14.3877713633,14.5822891351,14.3877713633,12.774423739
ABI1,218.15876358,248.017046598,218.15876358,234.735764054,243.351986546,300.750191476,243.351986546,280.006421863
ABI2,94.2128780103,102.279718545,94.2128780103,93.7838120327,100.371609017,98.2827019623,100.371609017,91.3184175176
ABI3,23.2853098709,26.2539613096,23.2853098709,25.5167788353,24.3948147749,26.6553337222,24.3948147749,28.0893329521
ABI3BP,15.5391439688,15.4720358972,15.5391439688,16.7735763673,17.4209650567,32.6159293695,17.4209650567,34.2432941062
ABL1,328.302819472,331.423441974,328.302819472,317.205156594,326.662128998,270.958233384,326.662128998,289.551651416
ABL2,235.400548514,220.694738369,235.400548514,233.824276394,200.76645657,200.990348375,200.76645657,176.215383936
ABLIM1,365.954657562,364.45862896,365.954657562,355.202660721,583.617785314,571.432429109,583.617785314,522.533283578
ABLIM2,36.6092090319,38.0495869961,36.6092090319,37.3763976898,49.4627229204,61.9570839363,49.4627229204,70.4300001357
ABLIM3,22.0832824712,23.6147029282,22.0832824712,20.212769279,22.0191853955,19.2084675948,22.0191853955,24.1885634846
ABO,18.5922158313,22.6995256656,18.5922158313,19.1592362003,19.6871762096,22.7865380287,19.6871762096,22.9210609176
ABP1,12.9732538728,12.4668799376,12.9732538728,14.7098692109,12.7809193305,11.0665080997,12.7809193305,13.8370104996
ABR,98.8961196746,116.576389055,98.8961196746,104.55379956,120.208970645,83.1336797619,120.208970645,86.7510146429
ABRA,15.3277064749,15.9422747154,15.3277064749,15.1689377731,14.2681185414,15.0960327368,14.2681185414,14.6337062485
ABT1,150.039366446,130.475682293,150.039366446,115.379504992,136.87689597,95.0219084947,136.87689597,109.269006208
ABTB1,25.8201491832,22.2843718003,25.8201491832,23.6812543427,23.2493267409,21.8581468564,23.2493267409,22.5353995241
ABTB2,35.591596681,30.314200432,35.591596681,30.3675365417,31.9286651303,36.45034446,31.9286651303,34.7218141491
ACAA1,239.211363834,227.505488169,239.211363834,222.006928403,260.324239203,265.19802388,260.324239203,256.896544155
ACAA2,43.1381398923,38.374275375,43.1381398923,35.1689629648,50.9293520365,40.9231992039,50.9293520365,39.2748304808
ACACA,262.062966293,240.677903415,262.062966293,277.410909637,238.283379195,210.343841883,238.283379195,206.86436765
ACACB,21.4151322261,22.5051697155,21.4151322261,22.3060829001,22.0668815235,22.2978325869,22.0668815235,21.9205065911
ACAD10,25.2650048349,21.3223253439,25.2650048349,21.1232445457,24.0665254737,22.0146300152,24.0665254737,21.2174302694
ACAD11 ,147.961669909,147.786238592,147.961669909,164.192313408,154.170871289,174.59054741,154.170871289,159.743886987
ACAD8,217.754918185,182.044454428,217.754918185,187.983690654,227.734447005,160.943440636,227.734447005,152.76409414
ACAD9,52.4309626851,53.6377520113,52.4309626851,58.9741746743,52.9556663474,36.9100893765,52.9556663474,43.3868694062
ACADL,15.1639443466,16.6250988514,15.1639443466,18.5152060484,16.3319738533,15.8791942775,16.3319738533,17.7380126508
ACADM,850.927719066,819.565788033,850.927719066,812.58996402,833.299761177,586.406948811,833.299761177,494.779097309
ACADS,49.4176703278,45.3213233315,49.4176703278,41.3275242798,43.5159486707,43.6656313694,43.5159486707,45.691858452
ACADSB,40.0927689174,44.70449827,40.0927689174,42.3553232323,54.5861181444,48.2978352567,54.5861181444,44.3179986461
ACADVL,805.905469858,793.614778117,805.905469858,720.993003466,962.55535072,1229.11985977,962.55535072,1223.6845942
ACAN,19.2252545551,20.9501175848,19.2252545551,20.7139695306,21.4856767648,19.7881568165,21.4856767648,19.8059725291
ACAP1,15.6017211497,16.4059920599,15.6017211497,16.5833215994,16.4365088067,17.4976891959,16.4365088067,18.0404518179
ACAP2,246.50067499,279.536883246,246.50067499,274.85101005,237.847027478,411.472331585,237.847027478,437.882900342
ACAP3,28.8762959836,36.0160252509,28.8762959836,26.0040833088,34.7408345088,52.8763969988,34.7408345088,38.1118070005
ACAT1,57.5078815474,54.7471627602,57.5078815474,57.9028144906,55.9806777715,50.6361901693,55.9806777715,49.5261346756
ACAT2,1359.84640543,1266.04739711,1359.84640543,1211.53570474,934.292028095,474.003516207,934.292028095,416.991937695
ACBD3,578.145716576,578.929944789,578.145716576,565.214905692,576.387781888,771.54169528,576.387781888,718.596421663
ACBD4,39.9665009039,40.4630856078,39.9665009039,38.92331443,35.9594191047,38.6868970342,35.9594191047,35.0138332244
ACBD5,165.883773704,165.951058751,165.883773704,158.136189624,175.511624709,151.61125001,175.511624709,175.360481195
ACBD6,285.535885983,308.492258809,285.535885983,370.694654747,337.969313597,290.141300357,337.969313597,267.046165357
ACCN1,24.1315537759,20.7328730618,24.1315537759,27.7794854033,24.0014799532,22.6170425001,24.0014799532,22.8913358088
ACCN2,47.4857413155,50.8517401917,47.4857413155,51.2078030304,58.5480878798,48.2669508646,58.5480878798,46.6827965749
ACCN3,12.1984696088,11.541544624,12.1984696088,10.7829988545,12.6004133896,12.8026408226,12.6004133896,12.6388060685
ACCN4,22.6113194419,22.4411548578,22.6113194419,18.8589709306,21.0612275073,25.6419269222,21.0612275073,19.6306572986
ACCN5,16.3465413573,17.1138133801,16.3465413573,16.3268994001,17.088796517,14.4139182601,17.088796517,17.7109225053
ACCS,43.4428446701,38.8842581212,43.4428446701,30.925235747,37.5009716065,36.5504256843,37.5009716065,32.4293533069
ACD,145.865707473,142.965387823,145.865707473,157.547774509,99.9039145733,141.296452507,99.9039145733,161.184808152
ACE,14.8438481931,15.4527377091,14.8438481931,14.2325263407,15.9757233397,17.7596784845,15.9757233397,14.7988706164
ACE2,13.9087912446,14.8317003894,13.9087912446,16.5569231329,14.296360609,13.0521869849,14.296360609,14.2608552827
ACER1,20.2911396424,17.8418659706,20.2911396424,18.9062902562,19.3959776033,18.3876937901,19.3959776033,19.2636148317
ACER3,183.70380952,161.639381342,183.70380952,156.491079915,116.739712155,95.6829825918,116.739712155,109.705541586
ACHE,12.1075181217,12.3576973,12.1075181217,12.300127186,12.1428343033,14.5926082584,12.1428343033,13.1188131049
ACIN1,118.875930188,100.51731497,118.875930188,105.147989975,105.388876754,93.687203434,105.388876754,101.968780241
ACLY,2133.29934671,1933.05811456,2133.29934671,1941.64855374,2008.69938683,1352.56106827,2008.69938683,1295.76598194
ACMSD,14.6396325313,18.1473178654,14.6396325313,16.6606544595,15.5358332461,16.2955379218,15.5358332461,16.2785935636
ACN9,287.227197197,268.217543317,287.227197197,277.5599119,272.435053329,234.37521422,272.435053329,208.674448753
ACO1,286.286385214,313.157649933,286.286385214,294.898189586,321.390173728,243.480124158,321.390173728,204.195059235
ACO2,163.348250185,159.11413125,163.348250185,156.385054708,182.308941304,200.170060312,182.308941304,161.794222556
ACOT1 ,56.6259777845,57.7830173532,56.6259777845,56.6259777845,69.5469297585,53.3664900155,69.5469297585,50.2033122524
ACOT11,21.8862363909,23.5650516465,21.8862363909,23.0669362359,20.216248124,22.00195416,20.216248124,19.7854895441
ACOT12,12.9603987259,12.1174866212,12.9603987259,11.2524856628,12.1496404857,12.409772387,12.1496404857,12.3728343808
ACOT13,504.690497082,525.840355359,504.690497082,563.753694623,577.217090104,537.02161656,577.217090104,495.362746925
ACOT4,15.662162411,16.1094003911,15.662162411,15.2788896542,14.9214410418,13.577417764,14.9214410418,13.0853617993
ACOT6,10.1020105981,10.1020105981,10.1020105981,9.94691263929,10.2978653853,11.5285277036,10.2978653853,11.0993402985
ACOT7,664.906727903,662.073710791,664.906727903,604.446360184,453.176424356,373.946096129,453.176424356,369.018613706
ACOT8,45.6352261953,48.7438278512,45.6352261953,44.1408801064,48.4314177439,42.257556226,48.4314177439,45.6539699147
ACOT9,794.827788846,802.966607889,794.827788846,822.661757697,653.202239089,567.897164108,653.202239089,560.065829245
ACOX1,56.1479104853,53.6929378314,56.1479104853,59.7264564879,67.5533221693,63.2411347423,67.5533221693,54.7045493089
ACOX2,14.0348550694,18.8037551769,14.0348550694,16.5991185527,17.0569148322,18.5777199523,17.0569148322,16.9269952779
ACOX3,67.4869829106,73.3488686062,67.4869829106,69.1600293788,79.2731459533,53.8318104149,79.2731459533,52.6794071271
ACOXL,17.6697631849,17.2876597134,17.6697631849,16.5542681125,16.876713819,18.1299649099,16.876713819,18.0208702195
ACP1,308.492258809,279.104338068,308.492258809,268.999383242,248.069320257,232.006758842,248.069320257,224.405942009
ACP2,187.698498407,156.52283037,187.698498407,149.353349518,153.622818999,77.9193310766,153.622818999,76.0360194464
ACP5,46.2601931419,48.8208024425,46.2601931419,49.5710539885,49.7440024771,33.6642322261,49.7440024771,44.8889301655
ACP6,182.702967416,159.158680168,182.702967416,175.784247822,220.694738369,148.143291392,220.694738369,112.098990957
ACPL2,26.3669869689,26.3342340199,26.3669869689,28.9724764038,21.4913341769,23.319401715,21.4913341769,21.7636812661
ACPP,18.2239612711,18.8457460198,18.2239612711,20.2251698463,19.1827193323,19.8465609468,19.1827193323,17.532565529
ACPT,32.4657065457,32.3369279676,32.4657065457,32.3582466124,33.2588019739,29.0518420695,33.2588019739,32.5707962699
ACR,12.9925505348,13.1870538153,12.9925505348,15.2317139972,13.0266347249,14.0222043206,13.0266347249,14.6759218798
ACRBP,18.6347026674,20.996863941,18.6347026674,17.6596968159,20.2627542378,21.5488095062,20.2627542378,21.3134903129
ACRC,40.3771514168,38.8529118192,40.3771514168,39.9665009039,54.3464922334,117.89522064,54.3464922334,115.612002603
ACRV1,19.7131893591,18.362849805,19.7131893591,19.303598301,19.6844802159,20.5452609598,19.6844802159,20.4370762917
ACSBG1,14.5855627376,15.4270526181,14.5855627376,14.146399786,15.5726389686,15.5260459574,15.5726389686,14.4516359173
ACSBG2,23.019670378,22.3361598543,23.019670378,26.7267699001,24.8823132528,20.8975077683,24.8823132528,30.0598108744
ACSF2,133.888260367,168.309565342,133.888260367,203.936245047,263.016768868,254.551727789,263.016768868,227.24914515
ACSF3,25.5336780803,25.4387308957,25.5336780803,22.8779555911,21.5856373024,23.3749044191,21.5856373024,23.1369189502
ACSL1,1057.45395451,1171.85394867,1057.45395451,1264.76501192,1578.35115384,1693.35864343,1578.35115384,1653.1226222
ACSL3,1065.55328638,1153.10646668,1065.55328638,1148.24925044,996.876497854,1201.42721943,996.876497854,1293.91938329
ACSL4,169.230661195,198.475577035,169.230661195,191.773146426,199.184469034,136.337267088,199.184469034,129.572380256
ACSL5,15.3741387705,15.0727271701,15.3741387705,14.8829476211,17.6797110028,16.2306288134,17.6797110028,14.3478292459
ACSL6,15.650100383,15.2971178962,15.650100383,16.0511868616,15.7615185179,15.2415867606,15.7615185179,15.4834801564
ACSM1,16.3159562254,14.2681185414,16.3159562254,15.083115638,14.6494184482,16.435398697,14.6494184482,13.6657758259
ACSM2A ,13.679043519,14.5041082023,13.679043519,13.9023809435,13.6989779138,13.8689288622,13.6989779138,14.4521862817
ACSM3,16.2155228024,16.8993634477,16.2155228024,17.1114773518,17.2683708411,19.0470548891,17.2683708411,18.8266043858
ACSM5,20.0180439515,21.3242070943,20.0180439515,17.4931034603,20.2195536162,19.4904044094,20.2195536162,20.8144873931
ACSS1,25.0891689341,23.319401715,25.0891689341,22.848566987,25.344878907,23.3460662091,25.344878907,23.1948678618
ACSS2,521.424408642,641.737300319,521.424408642,696.756953551,821.956617327,695.13283595,821.956617327,639.035438203
ACSS3,12.6958259113,13.8863293905,12.6958259113,13.9217227965,14.053698369,12.6591114071,14.053698369,13.0500979051
ACTA1,21.3592184328,15.5908818489,21.3592184328,16.8410263461,17.683778941,18.5777199523,17.683778941,20.7032823433
ACTA2,21.4264232349,21.6328627148,21.4264232349,20.4479356242,21.9230735443,20.8564912739,21.9230735443,22.235545045
ACTB,7167.87146964,7102.4142383,7167.87146964,7037.59051979,6926.42815102,6867.19339974,6926.42815102,6821.85252891
ACTC1,20.900675681,17.6816958925,20.900675681,19.853547968,15.8333366122,21.1632313541,15.8333366122,20.5249839244
ACTG1,6503.60042087,6449.73741513,6503.60042087,6317.33482046,6317.33482046,6687.28057831,6317.33482046,6687.28057831
ACTG2,21.1957694171,22.479863641,21.1957694171,25.2055622788,21.988336439,20.0214006457,21.988336439,22.1100647285
ACTL6A,539.723648806,482.36820054,539.723648806,500.788881241,397.410617434,391.431580812,397.410617434,404.826447966
ACTL6B,16.8265277689,17.2380583283,16.8265277689,16.1819458466,17.6335413592,15.5568866292,17.6335413592,16.5527051736
ACTL7A,24.2013380118,21.3525877962,24.2013380118,18.9918288525,20.8360573825,19.1284581655,20.8360573825,20.0552962649
ACTL7B,27.3842585112,24.7201167333,27.3842585112,24.2201519176,26.6513655079,25.9216208058,26.6513655079,27.1926103993
ACTL8,33.1943442785,27.5751663188,33.1943442785,25.1787204249,26.1902586141,28.2640275512,26.1902586141,25.8011180116
ACTL9,14.5579732091,13.577193579,14.5579732091,13.6116403866,14.0348550694,15.3384275813,14.0348550694,15.2088933664
ACTN1,970.255410986,985.449982879,970.255410986,968.548478593,925.15416511,912.903068576,925.15416511,967.918327631
ACTN2,18.3383334814,18.8141895079,18.3383334814,20.189654693,17.3121190349,17.9236396548,17.3121190349,16.9244930187
ACTN3,19.6993938441,21.4304985468,19.6993938441,23.1716205894,18.4171069553,19.168888224,18.4171069553,18.6677886098
ACTN4,824.531116789,839.328698452,824.531116789,850.927719066,835.796911774,1145.00490934,835.796911774,1096.07558981
ACTR10,1670.68074255,1684.03447912,1670.68074255,1724.66815632,1617.03362368,1531.30022983,1617.03362368,1549.70725791
ACTR1A,700.286563774,677.604568093,700.286563774,678.906510092,684.87907635,493.725620917,684.87907635,417.801681292
ACTR1B,186.614853265,194.961112816,186.614853265,201.355033714,215.08043947,193.486141119,215.08043947,189.440029289
ACTR2,442.968453518,418.444620768,442.968453518,427.849132202,414.45494347,360.185864054,414.45494347,349.515579182
ACTR3,695.13283595,723.649283572,695.13283595,692.606779685,675.212263466,551.015544943,675.212263466,554.258959382
ACTR3B,64.5364023639,66.1226130047,64.5364023639,60.8491832409,71.2723252454,92.9166928668,71.2723252454,82.4716322205
ACTR3B ,60.086623388,59.39401246,60.086623388,64.3129566808,70.6734944423,82.1707916732,70.6734944423,88.292684054
ACTR3C,15.5609879969,15.440204158,15.5609879969,15.6776589034,17.0297289441,17.8362803886,17.0297289441,14.8633702299
ACTR5,62.8054939375,55.8571826455,62.8054939375,61.0801285216,50.7992239665,55.0626102267,50.7992239665,55.7562707293
ACTR6,96.5194630571,92.0750751244,96.5194630571,89.6472943254,97.9638018507,111.759851316,97.9638018507,103.243053216
ACTR8,78.8650409926,69.9923381625,78.8650409926,63.9143158979,77.3289671836,56.6700441661,77.3289671836,65.7691528671
ACTRT2,17.5111283798,18.3970023058,17.5111283798,20.6084776749,16.5492698095,18.2822607751,16.5492698095,18.5277798114
ACVR1,440.079222906,503.269106314,440.079222906,535.80965602,537.500702589,631.737603164,537.500702589,654.357886594
ACVR1B,39.0277836117,42.2838573392,39.0277836117,44.6338294512,39.5979538553,50.250954085,39.5979538553,44.8370635075
ACVR1C,18.0090416401,18.4613071469,18.0090416401,15.8658570523,25.1280929596,25.0723968443,25.1280929596,27.1230467842
ACVR2A,89.8710442169,85.5372033993,89.8710442169,73.7808716698,107.10796956,85.2811537366,107.10796956,83.963871984
ACVR2B,29.469193641,31.3217077888,29.469193641,32.9575554967,28.5751382926,31.6823240888,28.5751382926,31.5067978317
ACVRL1,19.5185805503,16.3981482186,19.5185805503,20.5878198479,18.0356598566,18.1323599455,18.0356598566,19.7354689511
ACY1,113.08630213,99.7933391404,113.08630213,108.623362064,103.890611129,83.0262806047,103.890611129,73.7808716698
ACY3,16.932867062,16.5203353366,16.932867062,15.4636355674,15.3841114698,16.973428281,15.3841114698,16.4203395063
ACYP1,189.654564333,196.900933115,189.654564333,207.643180941,158.59686314,147.907672695,158.59686314,155.348123979
ACYP2,203.825551454,217.671708695,203.825551454,219.703275985,288.32337101,328.515138867,288.32337101,366.751136892
ADA,176.090644571,174.185963177,176.090644571,186.995697305,228.648265509,208.111105931,228.648265509,196.900933115
ADAD1,15.0598917283,17.4987066279,15.0598917283,16.2602697894,17.0747120925,16.5341942597,17.0747120925,15.2538821477
ADAD2,32.0260615345,29.1263350787,32.0260615345,40.2020180431,38.4039166438,38.145909497,38.4039166438,38.8872524883
ADAL,47.8639232388,51.6511083131,47.8639232388,51.2814435499,51.6113164094,40.086735325,51.6113164094,37.7863212239
ADAM10,575.33091821,566.648106355,575.33091821,576.719542839,411.96331928,435.195083989,411.96331928,491.600689297
ADAM11,20.4565270692,22.0472621172,20.4565270692,17.2329021382,19.9149784908,22.5326710789,19.9149784908,17.9379513615
ADAM12,18.0323985307,18.4644696898,18.0323985307,18.384152173,18.0834042675,18.4613071469,18.0834042675,18.0498910985
ADAM15,145.457685514,162.097462412,145.457685514,179.851524783,216.16742594,222.799423404,216.16742594,223.160800855
ADAM17,146.16071768,132.974346036,146.16071768,146.8871073,150.039366446,175.784247822,150.039366446,181.048814165
ADAM18,15.6165187648,15.981917334,15.6165187648,17.1338611407,16.9426707819,16.7529660476,16.9426707819,17.0174667123
ADAM19,41.7861028958,38.4290883361,41.7861028958,33.2476043673,31.6598545161,29.5799337432,31.6598545161,24.0793036102
ADAM2,10.4534044744,10.021862911,10.4534044744,11.2220978368,10.593140018,10.6128228218,10.593140018,10.4807808752
ADAM20,19.0916785993,22.9528302257,19.0916785993,20.0663857905,19.328367838,21.4567852796,19.328367838,17.2329021382
ADAM21,35.2245320021,29.4971292559,35.2245320021,40.4813564142,32.2894401729,20.7642557614,32.2894401729,25.5044321795
ADAM21 ,18.9303151248,16.4393363333,18.9303151248,18.6963884125,15.0702019824,14.087779156,15.0702019824,15.7618560414
ADAM22,16.4706210208,16.5452057333,16.4706210208,18.2390957485,17.4379670617,16.1390519273,17.4379670617,16.5203353366
ADAM23,27.8071884618,25.5944563747,27.8071884618,26.1998560003,25.1495849873,28.8165967807,25.1495849873,22.5559239339
ADAM28,16.1607841344,17.3775594877,16.1607841344,16.6863035736,16.9151362873,15.5141912088,16.9151362873,17.617368592
ADAM29,15.3133082287,13.0924348072,15.3133082287,17.4875938331,16.3709268414,13.2360810275,16.3709268414,12.4505436362
ADAM30,13.8210179765,13.8467161381,13.8210179765,12.6272213514,13.3895082144,13.872353235,13.3895082144,14.5234650044
ADAM32,12.1008511808,10.9876247951,12.1008511808,11.9726995909,13.862263515,19.8285619141,13.862263515,15.6238073825
ADAM33,31.8859441068,33.7390915572,31.8859441068,27.0160761536,32.7529629528,40.514948029,32.7529629528,36.2679291294
ADAM3A,11.5260166229,12.2012238414,11.5260166229,13.0296372571,12.2439180551,11.1309635106,12.2439180551,10.4549084412
ADAM5P,15.656203407,12.1711963566,15.656203407,12.9111370044,14.9155454769,13.8124877244,14.9155454769,14.4187685064
ADAM6,27.6025049215,22.585066404,27.6025049215,29.6457028898,21.7712489842,24.2005237289,21.7712489842,21.9525951455
ADAM7,15.2391919899,13.5541771919,15.2391919899,14.1760395705,13.8467161381,14.0356382975,13.8467161381,13.7851637617
ADAM8,41.2725073083,38.7920825659,41.2725073083,39.9485236968,29.3447165554,32.2537257279,29.3447165554,30.7499413833
ADAM9,370.522262748,400.366584271,370.522262748,414.825899237,424.583199938,412.109398227,424.583199938,442.016531436
ADAMDEC1,14.8749963208,13.577193579,14.8749963208,14.4492711285,14.1381274372,13.1054091835,14.1381274372,13.3135706677
ADAMTS1,1684.03447912,1755.96120827,1684.03447912,1617.03362368,1140.26684718,1194.27400447,1140.26684718,1107.28462428
ADAMTS10,23.9015428672,23.8575818375,23.9015428672,22.6551519611,21.5043220401,20.2539832246,21.5043220401,20.1306587005
ADAMTS12,20.9857784217,18.9664514916,20.9857784217,20.9889727778,21.2174302694,19.9224059636,21.2174302694,22.2164915167
ADAMTS13,22.1413154218,23.0165175018,22.1413154218,20.4848158697,23.7925052024,26.2516093325,23.7925052024,34.7550570937
ADAMTS14,19.6631285407,18.8424187288,19.6631285407,18.2124032816,18.1215403529,22.7059215439,18.1215403529,25.3119887854
ADAMTS15,20.9534862159,20.7546925748,20.9534862159,17.414345103,17.2723157133,19.08851556,17.2723157133,17.4070466414
ADAMTS16,23.8884493162,22.6025105247,23.8884493162,21.4821468602,22.7529648693,23.9343618044,22.7529648693,22.1831528247
ADAMTS17,15.3317900146,14.1662914524,15.3317900146,15.9409529611,14.3327750937,14.8595031387,14.3327750937,14.6123676679
ADAMTS18,22.231055921,20.7273258098,22.231055921,20.6197979562,20.9823753688,22.6485826616,20.9823753688,24.2169932413
ADAMTS19,14.0019802645,13.6434421606,14.0019802645,13.4601497406,12.4908771311,11.6191471538,12.4908771311,12.1502434646
ADAMTS2,14.7555026305,16.3219744814,14.7555026305,16.7468807473,17.6049392705,17.447850549,17.6049392705,17.4656139531
ADAMTS20,13.1569584387,11.9962297719,13.1569584387,12.9575892756,12.4688460583,12.1527392128,12.4688460583,11.7761734882
ADAMTS3,10.7661676441,11.427587412,10.7661676441,13.4462886637,10.6610314826,11.9167241504,10.6610314826,11.9257382149
ADAMTS4,36.3023170456,29.5856974656,36.3023170456,39.5786836667,34.8150391394,36.1917479004,34.8150391394,29.950767544
ADAMTS5,12.9147742465,13.1224565867,12.9147742465,14.6390180675,12.988302851,13.2560723163,12.988302851,13.3593993078
ADAMTS6,80.6940361405,93.6482431501,80.6940361405,94.3391668575,45.6046376872,44.7198144825,45.6046376872,36.9629127657
ADAMTS7,22.4276718846,20.1127188619,22.4276718846,18.3493001701,19.5762571512,18.4227819108,19.5762571512,19.5114050574
ADAMTS8,18.0852310003,17.2991585925,18.0852310003,17.1645027995,19.4473946593,17.5290728461,19.4473946593,17.3640126131
ADAMTS9,18.5130445279,19.0749459919,18.5130445279,21.4693658655,20.9322063242,18.1778494639,20.9322063242,20.7498329102
ADAMTSL1,15.6995616286,15.9025955933,15.6995616286,15.827418974,15.6616811235,15.4319028963,15.6616811235,17.5091598776
ADAMTSL2,14.9590103434,15.9061900021,14.9590103434,12.7676257468,14.6621752278,13.542027858,14.6621752278,15.6410646766
ADAMTSL3,21.875102444,17.0410618332,21.875102444,17.113053235,18.2239612711,19.0505671979,18.2239612711,16.973428281
ADAMTSL4,22.9813359132,22.6594312421,22.9813359132,24.9274940418,28.4427691843,35.6871302985,28.4427691843,28.1884066156
ADAMTSL5,18.2188687086,17.3738200437,18.2188687086,19.5226952363,18.5359351274,17.2324314493,18.5359351274,19.2359691418
ADAP1,69.1841409442,83.4134738538,69.1841409442,87.9486134843,71.3216246862,87.6905286575,71.3216246862,92.7450214376
ADAP2,28.9228256306,23.8652980193,28.9228256306,24.1176928153,26.0003937623,28.5372221462,26.0003937623,28.2907649921
ADAR,1993.91709885,1825.7292542,1993.91709885,1842.56188078,1956.38518192,1238.21367504,1956.38518192,1309.91053538
ADARB1,51.2814435499,46.3543502936,51.2814435499,46.0859138949,47.4615718173,44.3135880132,47.4615718173,41.7938865995
ADARB2,20.8242463371,23.4521045479,20.8242463371,22.9182668411,22.1564359532,20.5559164279,22.1564359532,21.4567852796
ADAT1,172.327541375,197.530827472,172.327541375,181.315989164,196.695508709,223.490390491,196.695508709,207.643180941
ADAT2,54.5149672048,58.8165406381,54.5149672048,48.9816318767,60.8169841568,56.2361739098,60.8169841568,53.7140479711
ADAT3,34.8449830544,33.4881458444,34.8449830544,35.9042869886,32.3369279676,29.4086702901,32.3369279676,30.4676739635
ADC,41.9297470686,49.0640755197,41.9297470686,44.3135880132,57.8567043112,49.0929697589,57.8567043112,44.3776744842
ADCK1,39.8561507395,39.9850787737,39.8561507395,33.5506848783,42.8531295429,33.9190492567,42.8531295429,30.8011981257
