SYMBOL,Tumour_GSM508549.ERN.HER2N_RES,Tumour_GSM508559.ERP.HER2N_RES,Tumour_GSM508581.ERN.HER2N_RES,Tumour_GSM508582.ERN.HER2N_RES,Tumour_GSM508585.ERN.HER2N_RES,Tumour_GSM508587.ERN.HER2N_RES,Tumour_GSM508590.ERN.HER2N_RES,Tumour_GSM508592.ERN.HER2N_RES,Tumour_GSM508632.ERN.HER2N_RES,Tumour_GSM508634.ERP.HER2N_RES,Tumour_GSM508668.ERP.HER2N_RES,Tumour_GSM508669.ERN.HER2N_RES,Tumour_GSM508671.ERN.HER2N_RES,Tumour_GSM508672.ERN.HER2N_RES,Tumour_GSM508673.ERP.HER2N_RES,Tumour_GSM508776.ERN.HER2N_RES,Normal_GSM556167,Normal_GSM556168,Normal_GSM556169,Normal_GSM556170,Tumour_GSM508567.ERP.HER2N_NRES,Tumour_GSM508654.ERP.HER2N_NRES,Tumour_GSM508674.ERP.HER2N_NRES,Tumour_GSM508675.ERN.HER2N_NRES,Tumour_GSM508676.ERP.HER2N_NRES,Tumour_GSM508677.ERP.HER2N_NRES
GALE,2.819295132198117,2.9377127658108058,2.3176706679261576,2.344411305584428,3.109882224854931,2.224229068914618,2.032729228124053,2.3445331955095883,2.9079341241491,2.7473578658471363,3.799735933042531,2.274803903862062,2.950779581501936,2.9645757695604558,2.7709001695663034,3.809947228275092,2.110603526013847,2.520769234507959,2.2367780492173104,2.1236468005554943,2.363824361701144,3.414789437016904,3.602052974223777,3.1553060357692573,2.307133217679446,2.733256029130188
GALK1,2.6760186527467877,1.4676367802917603,1.5166993751756321,1.9966038037325093,2.307701386730463,1.8285943063475953,2.5124139644361527,2.443096843357976,3.9326945704797986,2.078637123228332,2.956501723229929,3.2673787478020864,1.9617789917563393,3.070194163733703,1.8596693435016511,2.2664387723119903,2.569995475229635,1.9456722072384642,2.1117638485204395,1.9534853336211777,1.8003770008760993,1.965059867554281,1.8418220682384872,2.038664349707206,2.485101568958932,2.266044092315569
GALK2,2.6929810536189973,2.5236725120413115,2.4258887035141257,2.6065028962105754,3.956417921054777,2.43048790368948,1.982594441518058,2.666488745243962,2.632594732863642,3.6004306521328826,2.2294074535790505,3.5128061385339704,2.226707967645528,3.1272458237849357,3.0752266698992234,2.82669795538026,2.6440525824772436,2.2986832037497744,2.124018455137988,2.1957914398869733,2.056538102988077,2.5933881426980885,2.264127380675267,2.8628921520240875,2.91154691709246,2.6869576631367607
GALM,2.5960372215288396,2.212341716052815,2.17656053046681,3.183697520321945,3.5291533256053502,2.649933378891013,3.5133678863047977,2.103615539395515,2.8911076323708804,5.169640955432937,3.39637106824883,5.956881657761178,3.587181716962755,2.897796558229935,3.7892424481379257,2.7844925571120642,2.3545017072717904,2.606923538559166,2.486192721360127,1.910558052223689,2.7380906365859548,2.6550479226999806,2.794134838153881,2.8619635671780785,2.9084986384978837,2.823994980063892
GALNAC4S-6ST,4.875109757171466,5.732716093874022,3.1595200643288077,3.462572995346264,4.134028039096802,1.982973173143541,3.029921925949167,4.211498426596549,3.7395584241853537,4.983860861427162,5.792846052981802,3.4592513565671186,4.434258678445408,5.690386000166699,3.6730698776563955,7.536379286056503,2.8632398399802113,3.978439039949834,5.048636786644196,4.172144570558658,4.013127467398224,3.032944939840703,2.2072914200421776,6.27926433627735,3.7719279121411966,5.641748392500747
GALNS,2.672086055382611,2.680275538262044,3.117368719897413,2.5831421087482447,3.383315700806536,2.72038961576072,2.092989526208542,3.020813459747359,2.4341420644679608,3.2907367481480647,3.4911041094579267,4.902776531897884,2.377929299864554,3.403562114694424,2.6293238430723282,3.4747048324921512,2.7291822609490035,2.6701188129712135,2.8518239023893663,3.181480904746759,3.079952938604269,2.9457835755654704,4.7689480676882,4.27704005993384,3.274065882497415,2.8164834243464503
GALNT1,4.717705932325695,4.854936733756989,3.808154602477281,3.8439429434023578,3.6494805839469557,3.6917942366897876,6.511176751676188,5.131413690418908,6.561029735455373,6.307004979138744,2.8013048454429215,3.3143959428202607,4.182064473110917,4.723332490989407,2.653579581450643,4.900111426238439,3.4827832670721803,4.213372002065554,3.9060589229453537,4.113606683560471,4.454382185721724,4.104257653557246,2.936164064613433,3.3164919099169747,2.4384476346126127,2.676841367641345
GALNT10,2.9934342247519807,3.0439011022074496,2.804627768541141,3.5475731327694766,3.947532809714937,2.5278057468199893,3.1405093332116514,4.342449298655157,2.7368248766494223,3.7550747887016187,2.5438769775035754,2.5100104152218226,3.959134325924251,3.8713257970658352,3.15294845765134,4.482361358561645,2.8757085150021156,3.0042478367259173,3.3153035089206693,2.9556352103036083,4.555112869560774,4.616020300968267,3.3974594683792985,4.287698335270288,3.2805293009625545,3.846512929148698
GALNT11,4.766280923614691,4.141295098785897,5.010981684748966,3.354159207755972,3.733200677743839,3.236910986146206,2.3340920611483846,5.656411811390328,2.4264660683228656,4.227673215350287,3.0481446209316356,5.305149090303223,2.5954515837971046,4.363477706466923,3.1564319211591085,2.675392951478398,4.300137140336585,3.893359963314259,3.9167074857130686,3.8017791748471845,4.7897566954166875,3.9064551228804882,2.964635170193586,2.7997092992906287,2.933362746609789,3.878993711868909
GALNT13,2.69440859196203,2.644897293769754,2.8370946066273093,3.747069167606599,2.9130199444128966,3.006576499789223,5.057615647201018,2.191272436704179,13.930818216970993,3.2859307860614377,3.3600798372275262,2.769284609693002,2.6736749813129017,7.400079414574237,2.9139230800478026,2.806441700631055,4.403636724349656,2.8798197100621254,3.244739184691499,5.364578735635637,2.4063722623742834,3.2547326592132246,4.0655447371481745,3.9296075058430686,3.993778053821117,2.6067196168617746
GALNT14,1.466619148260533,1.735120362942439,5.179336653960394,7.586224260006444,6.610656041674943,2.5280856660014317,1.4545470557311162,2.246941786039929,1.0341490877089798,4.4099247033734255,4.094671820945789,8.808165842199331,7.987330480738998,6.985614831021787,1.754534373965868,2.2659120961946257,1.5778713013659942,2.7770489291064027,2.9474308995929466,3.0586612670634747,1.621277180672526,2.5223859144881544,3.229549073400284,4.480451919784048,2.166458386789,3.7453065065298206
GALNT2,2.9496861523937556,1.6237070681179382,3.710468887960553,2.0965183666581466,2.9244830536583524,2.741583107688899,2.5314038769203018,3.6358721318744363,2.8060441136623124,2.8143758535662933,2.417333687678496,2.910078065008067,3.5185065000356954,2.2365952689211213,2.764616372948646,2.9346777960393644,2.5478997694624668,2.0303112170890043,2.3844520184225115,2.225824673073409,1.9312741827812394,3.126237350959278,3.226669365740009,3.5795196901335924,2.7150751551726047,2.4188951071733795
GALNT3,3.26141843941203,5.057063291066599,7.10293971200734,7.93625487365473,3.9470456483185283,4.496562953257596,4.879077053739823,5.902079566642888,5.360398759863304,2.9342276385947743,3.026410130323088,6.299211362407122,7.258391970188045,5.609677975846568,4.400932518348697,5.016691320577239,3.3919801517788604,5.357102572079396,3.7793468348135497,4.809990422559878,8.65802803309295,4.223263131846854,3.219244956538954,4.3879536320160195,3.498266658394282,5.983248105957027
GALNT4,3.334967651457078,2.9416765651447787,2.96062807116012,3.3268282904220525,4.060344493800771,2.776047155281164,2.7681109928854886,3.3013015230834157,2.9385036382350793,3.214587277930043,3.6689079288170268,3.200082825223407,3.37434719233153,3.173778404366979,3.144877798145263,7.216582198462443,2.7952984447731857,3.9623815631102492,3.6402867320101415,2.8925804509893585,3.4404322407445433,3.1166422027638565,3.036435501186353,3.1517887300186067,3.1238657697354473,4.275717516755227
GALNT5,1.8745058166179212,1.9502068502146455,1.665572419551871,2.459005553828827,1.330088404728226,1.52516541441048,1.3127886025313626,1.5332285125562555,1.711464549759094,2.993855679913459,4.2345026324956905,1.400682279115984,1.6039664552159907,2.9906031511798346,2.086586434768263,1.9624777277901106,0.88880796026364,1.0780997024537131,1.4733250550283834,1.520398799512502,2.647459831586867,2.673130689121594,2.6011870819591927,2.5300577401806086,2.5410532591842285,3.0409523283119313
GALNT6,6.18653275850369,2.4746374310218493,4.275383016896805,3.7045547450723317,5.621674107152412,3.001509923857793,2.9270657646800773,6.221504409739731,1.6955382116105353,5.425861497121444,5.774229373543683,3.5266703204400036,6.154836916304105,4.563800507585713,3.5774483605358127,16.117590477028497,2.803847809824157,6.2476248477806315,2.9321534745089344,4.011776191180697,11.437420455698758,4.033901406992389,2.351390779625334,7.821562996062674,2.8019950805167806,6.890393021631839
GALNT8,2.8517682424590656,2.625279227170719,3.373256302960937,2.1540432613130047,1.9013601322958076,2.5900843058609224,3.6755372651534843,3.1014200601163346,3.315256561203333,3.3560302616886717,2.8801854061238896,3.196947478110272,2.9372868457954455,3.6309893960813975,3.5790716055935548,3.2222436490533872,2.4187786073755175,1.9473120541076936,3.433087505573012,4.519447347478393,4.132427047603643,1.7487400712829555,2.8241368634634565,3.0515545130916384,2.865184404213406,2.945850123522116
GALNT9,3.203561012192993,3.588466482088072,3.316466474200114,4.1956408586797975,3.536342030035078,4.133722482145342,3.1274495558522464,3.6297902991622295,3.9295498642957103,4.813830441218031,2.913353735030968,4.427695149135632,3.589587793577338,3.641649542492581,3.8911210517564436,3.9186363836974665,3.3839839504650886,3.3398417492044015,3.313035394524065,3.0766870114117335,4.428949522345865,3.916526974620452,3.503805830665565,3.355987293089049,3.76413127331724,3.6693142217873773
GALNTL4,6.167092670215067,3.925074347176235,6.958290420297494,4.907954281797169,2.4234740315821193,6.934936932124853,5.828649956773416,2.9921704023006663,2.431125835599465,3.477882684268046,3.0658819137141036,6.290728580230163,4.190129333811562,3.2951112599400196,3.7065361886184154,4.016883496512154,3.319704978170164,3.7762018907336055,5.6807258611445235,4.3125132270904265,3.579421293845609,3.864886716473702,3.7527483876286643,4.234509753250542,4.176590592497166,5.797480181347782
GALNTL5,4.881579313775282,5.457643359686431,12.752626419013804,2.698705109966114,3.3405505119717667,1.7576010497644168,3.649124315635087,2.543573409414567,2.6173194290941715,3.3995845041947166,2.499659957917886,2.50023930258846,4.040680803330265,2.5637789442502372,3.1417803977339087,3.0756622170600916,2.8194660875725988,2.707687352642749,3.188618263976666,4.129880932354072,5.637983141479577,3.3770628023795877,3.2644186466194762,4.006054943688843,4.698318747269014,3.0687865756018966
GALT,4.26510070450987,2.370874846894522,3.153187454277243,3.129288271950461,2.606369861928113,2.641904672351035,4.454526419489251,2.5202744993619137,4.028220200965022,3.0456630408233574,3.9704207328412977,2.5965682706363906,3.1472194151262283,3.619705918321981,3.3281128745145288,2.8848402764499625,3.81428497280504,3.0636096288460046,3.4254603214000197,3.7590703139474133,2.6014536506256,2.085031737386383,2.529910180072206,2.9313000911780236,3.5427877378996406,2.895554613011558
GAMT,2.0171193257702162,3.247279288064158,1.428463315794702,1.411127272140964,1.7060559422586514,1.858749358113481,1.560229425900608,1.9538594040848636,2.0386265327235225,2.2089192544951946,3.1023451494603766,1.4624646814626232,2.2906636846053376,1.7569225842444878,3.2313944737529883,2.558202610577102,2.7195131705543396,2.2577680331948446,1.9469834811942248,2.041832914757647,3.248728073999999,3.9310126848616953,3.029717790270443,3.0127024371229396,2.8155842922763674,2.6790721023787167
GAPDH,2.068163623006616,1.6473018203461567,2.731050551390101,1.9933572462130371,2.2141159406966655,2.3929126562185923,2.766405363889204,2.442332769389471,2.965355363064748,1.745706238605282,1.4903496677601622,1.804998585358545,1.6277751378667453,2.9210741673918665,1.4777671197536224,2.9068680776890434,2.0267745660180028,2.0777497486816663,1.9609219971059133,2.131674810588974,1.507928411413507,1.6147120151487961,1.2532961703927898,2.2270635706236526,1.7201493764547247,2.1721478392856843
GAPDHS,1.7991649261460594,7.40189229754674,2.2219440060172566,3.5252860893324245,3.6140767736342863,2.8144137954043282,2.790100202277967,3.546349263966721,3.4114418402812077,3.6920020259169295,7.962774145818988,2.770948679619723,2.8333843573357727,4.199262498057648,3.5326871750140203,2.8852066312078444,3.4134241506928342,3.372259395377027,3.245462596642254,2.3648537247106276,2.605384333600895,3.544108524778264,3.5969796532481135,3.1644863447835156,3.990109901786454,2.8742574518518453
GARS,3.00515123395484,1.9446046163467752,2.1810572913386386,2.586775798118809,2.74174769261814,2.79668797829967,1.8090675415268587,3.1590493047231076,1.8830963377902719,2.1492268078672043,1.5002920415668748,1.4147520959988704,2.0465981668304205,2.1604375224050596,1.875926193408551,2.937493887821718,2.1658929674953606,1.9169416261967076,2.3949236933714384,2.3775593272024946,1.6669730797799163,1.884880260275781,1.5814884243651683,2.2156031787115866,1.5305224660688452,1.638243535375732
GART,2.018998136522331,1.840150275615721,3.620228947276718,2.338043439397615,1.989359020266891,3.500378916690421,2.0509921523272148,2.6148271716449942,1.4761469744211053,1.8558602728621725,1.6506266965688532,2.2228787902968463,2.3149528542049325,1.5590149341177604,1.74059441458303,1.5919993105640704,1.8404867183408875,1.7775230823500492,1.9578646288911494,1.522302211720198,1.6144534636055687,1.6700561205006432,2.289897437635138,1.8760730899774734,1.8947332050732644,2.0633129220003767
GAS1,5.474345318883333,5.539567431853886,4.35610400164671,7.860622683426677,5.089736219279071,4.598740938363633,6.2484345302819095,3.1680946329452935,5.786711461573014,7.43500832496943,1.640745729959598,3.473652069069811,2.9325529083235913,9.915866094742347,6.905143918490586,6.597606631328148,6.942370019030711,7.683253201885277,5.104460771350699,7.436566912207887,6.499462107333417,8.332467814857532,2.5179144175409194,11.124991603300755,4.524194166460465,3.8994649319025796
GAS2,1.0041209803913886,1.7519516748987136,1.7285872476445554,1.638027219675382,0.6458911133391062,1.1661403950001317,1.7770577436610167,1.0218143046370292,1.1294295043825089,1.4327292068090944,0.9590124674903906,1.2702045646080902,0.6937159768638466,1.6190945000360342,1.6055129360554294,0.7518701586788585,1.2897818424245822,2.5990172843736046,1.5896709565591978,2.2623841893093637,1.7568547729151258,3.7574080801132124,1.4148733865687924,2.2258791985678203,1.7326368124051816,0.7354103618426099
GAS6,4.961981643653911,5.320233020481021,6.603024805328969,5.881834031021854,2.780615617436923,3.3372489061919373,2.7408631103058805,2.1365788758676634,2.7909964400981675,7.308790289253354,3.0360714660023116,2.553707031783791,3.030335393213178,7.351377637298416,5.6143526719209635,3.2320958666946966,4.8980769331744085,4.253167250902839,5.237576688965413,3.927146348429374,6.952136352565523,4.546141934998749,3.98994848024322,4.212150237211609,5.140233014397403,3.8606773232679226
GAS8,2.835860206221689,4.1401513899093105,2.1393310124198326,2.5842147984483184,2.653789906544557,2.933806405860217,1.6811062264691126,3.525683766322659,4.123968437980719,1.8759297219655924,3.6062126246386277,5.76007621188379,2.1128537323308305,2.5706917028530545,1.9179233702233838,3.9409278978416764,2.599181931243666,3.19572567433893,2.1349038045517625,2.569661767507499,2.30745361982571,1.9854538422109616,4.554785132188782,2.2318724650602104,1.9393598122807478,3.1084918371028842
GAST,4.122486900637133,3.474933310950202,3.443793034565715,2.737952661905443,2.9241374365114123,3.6933435027881343,3.3962053136556243,3.287850261828699,2.611843694067194,3.1758844967292936,2.907564670285039,2.133006350384287,3.1336300854279675,4.2056363833417,5.193359907703647,2.7284759828922067,4.486868776246877,3.2286217460548623,3.88321697136996,3.2691305144479754,2.622408047326104,2.8991658022958817,3.3961822929573207,3.8526264488845006,3.3238742863606032,2.9833316844736277
GATA1,1.466520217701277,1.0410716394911288,1.395650546465317,1.0247336390423036,1.6907381355727369,1.0433596969532382,0.9204597857999931,1.528990737361612,1.4475622025689032,0.8958828867204637,1.8060363311780632,1.3952809701298707,1.1499629540480227,0.9117199785388926,0.8517440660534119,1.9784571563630138,1.4994717943769984,1.1535391779346802,1.5807547204679555,1.3153818047961907,1.247737318063814,1.4347676775369953,5.147649371635202,0.7003035348255908,1.500927521118703,1.8184642858020288
GATM,4.432649884961476,11.978593860070301,11.122549992461073,8.040742595691142,20.5207850104745,9.38449090364903,6.450288629766535,6.191929158735032,6.431051326534,8.026627429302929,6.778270998301936,10.995699242009206,8.391749181688413,6.735104431032731,6.404156566117351,23.896438574344206,6.238323915601492,12.947120807873272,8.063990180803035,11.843559215007165,9.358931583817046,10.268247428539071,7.206352523638275,9.946954264988834,3.6342198611925296,19.07040283467571
GBE1,1.6781729394075817,1.6665762587355828,1.6686442577009657,2.13782871964181,2.3778082724997125,1.4256941233365377,1.3411526535099472,1.9283210276502691,3.2134577593922953,2.5052774205352923,1.4534110585231164,1.7440749603898904,1.8756642663599867,7.760488231892851,2.253712904149209,1.9130223433663196,3.917958727064001,1.689880671125323,3.0419876564666275,2.609346101189038,1.438447164624649,1.6066683977024827,1.7141621777874876,2.3811796873402247,4.3350838315404365,2.388950536892676
GBL,2.69945077220849,3.1159262167419195,1.9437288061254296,2.0799421918467123,1.982559494234837,4.828050577298238,2.8080172552809204,1.930668063756895,3.2037802417105037,2.3679059347689453,2.705303526837182,3.1441698286701594,2.0822053024988687,2.540229306175375,2.2742970104782048,2.797088976411082,2.495223672023692,2.2262708072129187,1.9931310995592555,1.9736637877151484,2.539520836712531,3.066365406556571,2.5911518459633034,2.4419731595565004,2.7456464714944837,2.683993422947323
GCDH,2.811509520617525,2.9057314290714347,2.7005899175239225,1.5444738890422285,3.852152159222066,3.901689602940949,3.2264603137575993,2.724442192579257,3.2507559894887423,1.8260042636940668,3.0249535926690805,3.5925542872076077,2.448922488644635,1.714343589089108,2.2444230700220564,2.5503263145106905,2.909822518018778,2.2680925881448757,2.0980698951475842,2.241284484219861,3.3048531315875036,2.4507687373723046,1.7007317341924244,2.0814669572451003,2.2850658871930536,3.128841990848074
GCG,4.396111756099535,2.999113961805655,3.6179970906318855,2.806757304463443,3.17430919677884,3.7063840419496943,3.7024583103211133,5.61260156550548,3.1571226233383607,2.5548601437702088,4.2895905908540035,2.978356794830788,2.721294052848553,3.082547715592637,3.1741379763180024,2.021175148985331,3.0818803305778046,4.00229145537658,3.4704726639986103,3.0111283273819107,3.0265804114780663,3.3577489490675774,3.2581505061756024,3.235063698992031,2.8013552377607875,3.4658116620941404
GCGR,2.735676128609681,2.8060020501634186,3.2054156905031403,3.650284482062016,2.827125947153212,3.639880677465443,3.5119703781069456,3.634320866892323,3.2841032813694286,3.3408436595576467,2.044006445839113,3.3720291504660245,3.9712448072792803,3.571476568162331,4.48463050001674,4.499895095659759,4.114368101319863,2.6538004430161948,3.546055512693314,2.91225893926425,3.246991582596928,3.530154668923591,4.178885734194054,4.819169466195843,3.9006985414743474,3.415686428982624
GCH1,2.3300848819445026,2.494641711883315,3.631693240171687,3.224954319786621,5.646771608240237,4.359943315083939,3.509862622373261,6.245881922666388,3.583626268304581,3.467085132145837,3.912336475658606,5.457131592829288,3.267588837012945,2.7228711697055608,2.6969759932541275,6.349880044767606,3.5857205176015983,2.682261419577968,3.4411997361524356,2.8500753555574447,2.609075024323792,3.264084739469194,2.3994168408640193,2.3715024356640027,2.8737778252078185,2.265868283475635
GCLC,3.6853630400498503,2.4678043401753267,2.180012385061644,5.300481951454874,3.6747312770176865,2.659062474455008,4.408278699673676,3.294412217619414,2.912090569958424,3.776281411349368,3.476902598333413,3.6292131311473548,2.899049631815687,2.571289213329935,3.5410662441967733,3.166899105681994,5.288650192989114,2.9439506837627385,3.325556301531404,3.304675969337926,2.9399069650692526,2.298945948949617,2.8056022348763454,2.817460444519344,3.3018991948421728,2.9845333928641815
GCLM,3.26172061769608,1.8108794320485702,3.122096005212382,2.5055193212952624,4.0596512502444675,2.4304539797086746,1.5213767952973885,2.468836665965946,2.315700364431258,2.025573436519009,2.0062698470335754,5.643229618244638,2.0555452017477727,2.157121192824255,2.3760633120186903,2.547362923603504,3.272202530856793,2.6351655750075933,2.868787599714426,2.5192071480000076,1.9463753857647803,2.4479708385252192,2.3617865333800316,2.292279989563368,2.4306148912601273,2.4521074802489022
GCNT1,3.924125369122848,2.1798917604821764,2.0035879968594963,5.2058648693047695,3.5542131313353336,2.652195655922405,3.3848473509654444,7.8279360976729,5.528700943472395,4.21717661959567,3.7218603789204487,5.71860164601887,4.435793598730781,11.675446861951736,2.736006794399888,2.4005860464407083,2.503861707775877,4.555387964526851,3.1314349910744608,4.2565147698130215,2.790729469004617,3.265966915199384,3.4650239571200876,2.849461116398638,2.06295295160199,3.087940637638813
GCNT2,4.792736382344285,2.7343598854165925,2.6767518237317196,6.482943998327278,3.4221435703125316,5.966441960512872,1.3994659189106513,4.794138444244071,6.295389780694582,2.201483551093997,1.335981475740694,6.326261132188152,3.0761625360863416,1.5315140526502704,2.404428959098809,2.747982540233883,2.2464009271720116,3.9355481275756725,2.344874543867451,3.3363681217496906,3.3304546576401903,3.8086041434492506,1.6932892938448574,2.8686287934371295,2.0559633309275944,2.4300870479208387
GCNT3,3.303660661286661,2.2779156552966797,2.2192504613245143,2.0171653697959404,3.984925899766148,1.7737143637866646,0.9638179689902254,3.87356879351864,2.9304465182946458,2.6236116164638994,3.9315518156300584,4.32197381311204,3.816894425115897,2.7381957788746134,3.621284690397021,3.1271285568831364,4.131278405555764,3.6563495839391886,2.917796075612011,2.8862172933928756,3.1326823052640345,2.9823911938352943,2.983862145171578,4.985183935443524,4.81481712611174,2.887658420424064
GDF10,4.7782912176012555,6.344311341680058,2.389495981103077,2.7378193322016,2.973224732114721,2.5827761873675885,4.464195879710659,2.743475757469171,2.7806407979311945,5.451673434277378,3.5529274378159172,3.4476597104971076,5.865632566188067,6.056237966610635,5.041054138418469,3.051411108808307,9.024184569904108,9.447528155289664,9.439266542392128,6.762261222290682,4.071564138334528,5.31731756572506,3.8673956043133164,3.3804542127510824,6.164275096657365,10.648936869290559
GDF15,0.8635097084050494,0.7351731821923946,0.6882063378096249,1.0596646052224459,0.668238869801428,0.8670780097336108,0.6759830435002078,0.9454591689877562,1.1653855678990737,1.492244308176434,1.0376609973871085,0.7148488753254213,1.122256896968232,1.1170282196920773,1.8307973449375834,5.3735464463503915,1.0657280338471724,1.5432800640558402,1.6597211189027286,0.6033646753516939,0.814956569949865,0.7693683279863769,2.9675488501462994,2.3341716362589957,1.0651207012605244,0.796934487107419
GDF2,3.450832207815678,4.519580797463713,3.8045604588947124,3.0804570245041267,3.99438907678339,4.007122807598471,2.9005317474469545,3.852725786877657,3.8187595759684725,3.246671038159278,4.729024103915507,3.9729997778831554,4.641336254643783,3.8272855149336964,6.303331062659939,2.8203568254397005,4.940424487708412,3.7750077374958955,3.273897638324127,3.2418180485086503,4.676873357338453,7.857016927162428,4.618109945538351,4.057768023150535,4.972477007597229,3.28533230133318
GDF5,2.804085021244623,3.670066473919683,2.707327280962417,3.0420156269779453,3.163768139330284,3.194719713631591,3.3212799139283984,3.395801547294423,3.551557071115449,3.0251066650558722,3.6785656916023863,3.557631948072364,3.2194351587789662,3.276430182701836,3.2724495547629573,2.8689708435873533,3.2809460305780673,3.177949433772357,3.3014112413887133,3.1165003017368225,3.198405027641261,3.048335789414883,3.606213867160548,3.1485423007454507,3.421317132581062,3.074731825420791
GDF6,1.4462530095992898,1.529630400621296,1.422908730196733,1.5969243124348527,1.252159203221822,1.331981054016436,1.94423413186369,1.2558672897011998,1.1777584604503073,1.8049096202362438,1.6701352880132427,1.4066282092667177,1.2876991921848115,1.7143936819910686,1.6553681481514235,1.5189782618542074,1.30115656502626,1.6017681106919606,1.6351983604067841,1.438993132702893,1.7301231272793272,1.8419452898829367,3.6764247175783926,2.2901473140613917,2.621229973963947,1.4949035853498334
GDNF,3.404909225962828,3.194405535468466,3.3113706983997844,3.2379684767526364,2.516680026128186,4.652023869420595,3.505535871015839,3.1554359945012376,3.6259856071361263,4.754462076231922,2.8915562905519314,2.675869440310621,3.8042993673086043,3.9164052694746485,3.57879718507298,3.062644811241774,2.8357125807597914,2.160811733035831,3.7735483377244203,2.6285985608457505,3.2529813766606126,4.4690133748746455,4.476485825051465,3.688175065344716,3.6427388925569675,2.7415171535815057
GEFT,5.2572429226682935,2.7579594989079976,3.5901035240128474,2.64830682243528,2.75509476434197,2.2747136545649527,3.9028899392883334,3.2483371300225823,3.6436436923184994,3.3594433126574894,2.781099386692715,3.7357997866967363,3.041064213784404,2.954199500630704,3.382485059360285,3.902560239522858,4.118886720020317,4.171105064649839,3.7712092615331496,3.29864358386147,3.3225113291305552,3.951187788383102,2.0085347294430638,2.982619974570272,3.0920863022213196,2.4041607486009022
GFAP,3.1274192601257305,3.2895165884263977,2.894715572138251,2.7371229696312422,3.7485153878630744,3.9275162120496985,3.947369591736514,4.510911283526242,2.372762733135105,2.4422451790870627,3.212641525100866,3.9577064215953515,2.7356504326271542,3.1684669547995834,2.3285419329401518,3.104067356616162,3.258457075172838,2.9036163668208927,4.02125264358498,3.163832554864445,2.850198245947919,4.27341625246492,2.7866011939642603,3.3746854329582776,3.3295793284410338,3.604266799748611
GFER,2.8350791575566534,2.1802525674714963,2.8452687712452285,2.2515506419158213,3.460263550506155,2.4183159272850556,1.7715844990452685,3.0675510015816907,5.819297039503231,2.291335435436484,4.2174133414797295,2.299454470100074,3.1194341809799258,2.3846064787162327,2.585934293135788,5.336436077840056,2.2052397483232564,2.6596990858971794,2.688933218192465,2.871220815230333,2.708760744563909,3.0396790225971704,5.0030728722612166,2.7340050309822224,3.076455256320959,2.944514647179386
GFPT1,2.6424073944321766,2.7886892794789384,3.4808378954216748,4.49834279463582,4.290317424303939,2.5514385863536844,2.6507286398593335,3.972511917758054,3.7713461816556215,2.8008990209701756,3.500228059382589,3.708255485750041,2.61907749135265,3.044793141867123,2.663216308004487,3.210060257346159,2.8267095489100997,2.4642499251914605,2.498222107145736,2.530687728023698,2.8179793074179553,3.6467299867022236,2.143426617137562,3.0570947520412104,2.8021285618232676,3.920906556860495
GFPT2,5.174422957217239,2.1318915861813252,3.3908885317146362,8.083531159486842,4.651560681407304,4.178405409110716,4.216395247148764,2.1226200988849286,3.7228451359254584,4.621037963592588,2.512702192815754,7.830708010949273,3.3732328898617463,10.00691758064011,2.797822853165986,4.468143107382546,4.316930998884119,3.7498036083548776,8.64009134979447,4.411400552015734,5.906340568652082,4.381837968775149,4.117302807278059,4.419168200421361,3.4326507289338655,3.465442040271568
GFRA1,1.2873069012733827,2.9112932863889593,1.0322556622824686,1.1635479731120255,1.061779728497708,1.051166778460904,1.011013099827492,3.9198522164327394,1.2071360412467111,1.5499287670963402,7.601812095923091,1.101989795174248,0.9774078897218004,1.112670018014985,2.957549746291636,3.9275624552645056,1.5321267439431199,2.6028921578228172,2.119807730004127,1.5769210063853483,3.5918310502464688,5.561315227224708,2.636520971915692,1.173671954970299,1.7954506192199122,1.5385889978212706
GFRA2,3.66489015267224,3.8765835260918813,3.5627997847403465,3.3555538354601238,3.1244817791736117,3.3762679609488586,3.5254192768713972,2.962342959206826,3.131423774371532,3.30567319299133,4.340762366240027,3.2817623313037028,3.926919186215929,3.5253473370522133,3.9090753180250166,2.891376944852592,3.6507072090098087,3.2668570109902544,4.085924242221719,3.1788142203384915,3.5093874509341054,3.5699811833536144,3.0021262991798556,4.077864553939489,3.820353823311505,3.292218056286932
GFRA3,3.336435809250924,2.8892706668213,3.4432583384280258,3.195824487180797,5.039643579248854,3.3946945423873287,3.3637527838033963,3.565178004330489,3.520098848070536,3.162875475869074,3.2818244298419144,3.5147285614112294,2.913941159962403,3.430722119883288,4.018514731516426,3.2694603936945725,3.4186674435355093,2.9934004421960467,3.1385542346829314,3.19915954391405,3.019060794828282,3.8076621993729,5.0006389946773,3.964257306038584,3.7182070711176314,3.19757931766842
GFRA4,3.8260822490232194,3.391985678951305,3.5524050120561657,3.5485280427834356,3.4484396645851034,3.9414759142491733,4.56449091288331,2.569677237175466,4.014716428730363,3.44076619211347,2.3003029199780634,2.9463863112186868,3.6569951479122844,3.8510569391739446,3.388278898959908,3.6723691431908194,4.105399468049399,3.9874656229958867,4.028560992501136,4.460021291054412,3.8701148257632036,3.6537444666699854,3.058066508704611,3.1604102505497957,3.2199067186717976,4.639869257743948
