SYMBOL	Normal_A1209_16.CEL	Normal_A1209_17.CEL	Normal_A1209_18.CEL	Normal_A1209_19.CEL	Tumour_A1209_02.CEL	Tumour_A1209_06.CEL	Tumour_A1209_10.CEL	Tumour_A1209_14.CEL
PARPBP	44.32209821	54.13129579	40.90031759	36.59422248	37.52738777	43.53268751	42.30350968	42.93953865
PARS2	468.4066136	478.7635898	451.7081781	417.7949234	484.1939233	432.7006792	462.8638435	383.4398601
PART1	62.85387236	68.38556056	71.19339151	57.50340672	80.4667589	72.38321887	77.8373546	67.1713875
PARVA	398.7505929	394.8384749	357.9873717	301.094817	446.9293736	447.2016172	413.8044874	455.7567091
PARVB	124.2469559	125.8201435	84.19661353	128.0446072	121.9028297	103.9213247	114.0356446	111.9361128
PARVG	57.11111815	53.27896651	45.73378527	44.35469314	39.34560383	33.49906543	32.92457703	31.2693143
PASD1	20.98757222	19.56037992	17.14360428	20.24928295	25.49952036	19.31883324	17.63068186	21.00915246
PASK	104.144627	85.35794725	91.39829211	88.3065614	69.74819289	78.56368944	69.89690819	68.07392823
PATE1	21.4173125	18.0399881	18.40999483	17.18439741	18.38742102	17.34812584	15.98104289	20.56589493
PATE2	20.86908097	13.6008976	16.34189304	17.85037239	20.06638645	19.60536407	18.41336351	13.93285979
PATL1	623.6423793	682.6216496	629.0223425	632.4888571	667.5781557	650.0158117	649.8466781	610.9363347
PATL2	55.18700497	49.44562385	55.86125559	50.22193966	40.62086522	39.25250983	41.76034151	45.80509161
PATZ1	102.9570715	108.5114824	98.07412544	86.32233967	78.17425528	80.11064913	67.09762673	71.61235488
PAWR	462.7009224	420.5105653	447.4697147	456.7447264	570.9181057	713.4455561	593.4094673	632.7525929
PAX1	116.1362691	127.3326804	90.12998043	105.4047141	152.5334082	106.5289976	110.4051039	99.16849653
PAX2	73.20019207	66.10331727	84.73251301	92.84368827	86.93513137	73.2240179	69.57466024	63.44766574
PAX3	63.64614891	56.14841846	51.37097965	51.46640742	43.75949935	37.45632887	30.53159074	39.0051569
PAX4	59.96854088	54.16188937	54.00318813	64.11347531	67.25456077	52.50938363	61.46221079	53.24959874
PAX5	58.93109681	50.48068875	57.84546513	56.78258869	84.62724661	64.68209458	62.55010784	65.76184581
PAX6	45.66605945	29.74173864	51.46311531	30.70772703	28.95506144	29.95833404	27.9759309	27.52220794
PAX7	76.33284443	83.41019385	82.97632282	87.16029581	84.07276386	72.30796475	74.16305388	59.48970307
PAX8	113.6178791	110.7216322	122.1529732	119.6679307	147.1273756	116.9495907	109.2617242	118.1933936
PAX8-AS1	98.33212623	88.04338821	97.31460893	42.89288313	70.97559135	79.75214536	80.19012089	46.12328886
PAX9	43.87490194	35.68157653	44.64192492	45.91266092	68.54277083	57.5333375	54.86083517	45.93213307
PAXBP1	251.7976964	285.7834143	264.9830676	233.2276876	153.7645789	182.1025001	204.0729562	184.0915736
PAXIP1	174.3800667	187.199212	184.2532027	154.540046	153.8643003	162.1785628	190.0671466	160.245267
PBDC1	201.1315998	183.8272823	209.5445588	164.2388038	259.2648021	253.0333096	291.3247484	287.9469841
PBK	57.00499149	64.66634716	51.38252245	47.29447522	65.29981558	74.62863644	65.13071815	61.7268446
PBLD	44.22200609	36.85074134	37.32394572	35.79360011	34.75872791	37.85646049	44.56572907	33.88720952
PBOV1	14.63733928	12.93077946	17.73844533	14.43170386	16.4794505	13.47122368	13.72504787	12.53454225
PBRM1	532.0709005	542.7642765	528.7941619	545.973563	346.6701845	397.144502	377.3874994	425.8093597
PBX1	204.4902042	197.3202629	236.510133	204.5255382	133.3123252	148.2122583	145.2595657	119.9023407
PBX2	256.3790988	260.9858785	301.0390991	262.0379398	180.3213319	209.0421703	208.519756	171.7672689
PBX3	903.2327747	901.1253004	1003.205644	903.2996523	381.5809832	439.0642976	464.3269319	464.3659654
PBX4	138.1736176	136.6760159	145.3844241	151.6660359	127.4980888	106.9529884	114.7408303	104.6470451
PBXIP1	113.3937669	118.3374792	122.8210731	116.6712035	101.859246	91.1290004	101.0889468	86.58643339
PC	72.39222466	66.65511442	67.07342776	70.68297257	100.1896889	113.6772345	104.6060382	100.6561726
PCAT18	40.09636242	40.84862443	46.24769529	54.49271056	54.20872448	45.86068556	49.60782992	29.56689014
PCAT4	7.295274818	8.77231391	8.306507292	10.53674037	11.37511411	9.888532979	7.739224041	7.440975951
PCBD1	299.672287	293.2664259	251.0782602	191.368789	299.7621661	270.7377535	415.8362707	315.783506
PCBD2	81.74859557	83.93318821	107.4079808	79.41120729	61.74195273	71.36835501	89.77972746	79.38812468
PCBP1	220.5305664	224.4780825	253.4888578	337.9912695	233.7711526	233.2224929	242.1208813	203.0196591
PCBP2	1765.795383	1842.558189	1843.392745	1712.52972	1380.513665	1444.491391	1408.49919	1202.378841
PCBP3	59.845378	57.40041565	56.99622775	68.80858465	83.77488184	74.89927825	75.68378939	68.43561048
PCBP4	121.705308	115.6968277	121.1237625	110.9209086	110.2526076	92.28659666	122.0845486	130.7153007
PCCA	104.5456918	138.0458991	124.3241225	147.7455331	146.0744982	174.0914009	206.0415491	162.8022683
PCCB	268.2445783	270.7513483	210.7213018	216.1275059	184.1338413	185.0120365	226.3126793	242.4628121
PCDH1	342.8759007	410.54384	329.6138282	352.8294873	338.0787072	333.324317	311.9512972	359.4675254
PCDH10	36.54677461	30.19531737	33.6079126	40.89451137	45.77737482	34.53203191	31.10137507	32.44183978
PCDH11X	38.2716396	23.31857304	20.76334108	27.35177447	22.91388984	13.69810712	16.14537041	17.6153583
PCDH11Y	20.32156994	14.80917877	15.04565536	16.24686407	16.92657394	15.68542447	15.48186446	16.1160923
PCDH12	37.69592046	35.97413405	38.58823354	39.71740018	51.2534519	42.85995618	40.19930148	40.95594229
PCDH15	17.15680152	13.26197751	14.34356817	16.83600603	16.37091382	16.11397065	14.32393619	13.91132931
PCDH17	45.96247819	45.63139721	63.15000503	62.10905325	62.23811426	49.39497623	36.32267687	49.59122516
PCDH18	40.13029048	18.54058579	20.94841048	18.54569631	18.50848166	19.84323665	19.98209257	17.5170066
PCDH19	26.79162034	21.96126225	25.87596564	27.83853767	35.32964924	33.7244984	29.36685573	22.92552095
PCDH20	50.64243293	54.58390021	55.62192022	59.08109073	57.18519559	61.23215373	45.7386418	42.25206956
PCDH7	375.8689149	323.1918524	361.352803	304.280313	195.0387994	259.8236848	301.7137015	214.7224293
PCDH8	34.70393559	30.39171022	36.46602914	39.523468	40.41583348	28.65055663	42.38603031	38.07578941
PCDH9	13.5937814	14.85860986	13.26144945	12.88685593	15.82405584	15.07490761	12.54909312	16.15849618
PCDHA1	56.08209626	27.92433235	27.09796229	29.40833028	30.96410599	34.16744209	35.31940782	20.4253092
PCDHA10	43.54351627	26.50223287	33.35664438	36.53595395	32.10870384	24.97564186	23.57188241	26.65636009
PCDHA11	21.29708083	14.24850838	25.90433451	20.07562589	15.4701711	24.7254402	13.6067096	27.13052952
PCDHA12	40.74339305	27.50015554	29.29871945	32.31104481	35.68061642	31.57508926	35.4325727	47.9322273
PCDHA13	171.9899031	192.7190936	199.1456839	252.2384276	279.7110537	173.5868626	144.595464	144.8291295
PCDHA2	16.05984512	16.36848382	18.20803028	17.94389471	27.87769971	16.21434679	18.7983464	19.06913763
PCDHA3	89.10720741	92.26309962	71.84674549	74.01174267	81.78505746	69.19904803	51.35447051	86.01485019
PCDHA4	21.02523526	29.1350426	31.85272968	34.73907626	41.77135357	27.86464773	46.10068636	62.51412995
PCDHA5	45.01170851	37.30758343	47.36800659	48.13767435	52.03576364	46.66056677	27.00437553	39.45911813
PCDHA6	33.7336329	30.70676546	30.40728689	26.72387124	33.13424091	22.6199794	19.69879138	28.1772334
PCDHA7	54.73473951	66.28435849	38.71184845	54.93526956	58.94894931	57.95866987	45.33324192	48.55062414
PCDHA8	29.96662299	36.93385369	37.33656959	37.21079446	40.14228833	36.39310176	40.55578304	77.56262528
PCDHA9	32.65781025	32.20118669	28.45880117	30.46823302	32.21297038	27.38380566	29.40273664	43.41776863
PCDHAC1	49.79699588	53.39582823	63.3725972	94.75228208	78.32742009	63.82781756	59.16877665	38.88658619
PCDHAC2	56.32816215	50.5945405	56.86139534	56.4074582	75.15518746	65.22323313	43.70566992	77.48557715
PCDHB1	22.36017623	21.99353245	19.77496934	22.20317889	29.24977761	20.66249805	22.29986534	22.28223285
PCDHB10	32.41038525	28.47153465	23.32951683	22.07407977	21.55576262	24.61561402	30.73385192	19.75638434
PCDHB11	30.74676808	37.29386523	32.3118631	25.69387893	23.78291114	27.10727102	21.40787391	23.68881054
PCDHB12	36.59636777	28.23062186	27.82678731	28.53866569	29.06820654	26.94022556	24.36978459	28.05203555
PCDHB13	160.1697406	116.4107521	180.4545987	86.94023011	26.42807077	27.11944281	49.80838888	33.4140647
PCDHB14	170.5077231	156.7461347	207.5229852	71.83077953	38.50383095	49.68185577	68.51623927	49.53298223
PCDHB15	17.15675872	33.25915996	36.20650018	19.51497295	25.81367862	17.61537095	21.50521735	23.77080204
PCDHB16	74.62969826	58.40866268	55.36142403	33.61475068	22.18466558	20.52406092	26.98363842	12.04929779
PCDHB17P	35.58067932	21.33024668	21.34146357	30.14806324	25.6946683	27.63208948	23.94194203	19.40261208
PCDHB18P	77.66361146	73.77193423	75.3688035	72.37344298	32.23760566	37.24574467	38.91653858	32.43391776
PCDHB2	104.1199237	81.94862569	64.32409937	93.88357498	46.86526399	54.95568546	63.42721707	39.40271483
PCDHB3	89.06612611	80.3233977	35.01020355	41.00547173	29.97017163	21.96301338	52.41889852	25.82455283
PCDHB4	38.47844571	51.83480427	16.65976921	24.85340805	12.42769067	13.7303636	19.59147342	17.41547865
PCDHB5	94.71596566	62.6478262	67.87617326	54.56380389	42.84765765	43.1442423	51.15968703	18.25313503
PCDHB6	21.90045495	18.90466629	13.28062243	14.89514734	15.1656778	13.92222809	14.20552419	16.95439871
PCDHB7	31.79488269	25.32058954	23.03145501	30.6977197	28.07304368	25.40842536	24.45979932	23.61157006
PCDHB8	12.10547827	21.67760839	34.79457123	16.36225334	11.68795766	23.73782438	19.56048416	16.89704463
PCDHB9	36.35563361	30.0422692	33.14422095	29.10109418	26.13835684	26.95965585	29.7047472	27.87290017
PCDHGA1	13.03974416	20.77369021	19.67289831	17.85508212	30.55537946	26.0922288	16.81149551	27.00828574
PCDHGA10	147.2239071	98.66150084	161.2044469	91.37065069	189.7147427	78.58347941	127.7396037	211.2713368
PCDHGA11	150.2555076	134.0310501	139.1418318	114.0372839	75.28032865	117.9753117	105.1849268	191.4260094
PCDHGA12	46.15233391	54.44138821	54.07095534	45.49844553	35.37877856	33.0319435	36.91755409	64.53823926
PCDHGA2	29.48322628	36.6051063	39.65455412	25.27696381	29.367574	26.50076572	35.07940412	27.82626874
PCDHGA3	16.42291328	17.88137801	14.18691424	16.17407832	11.46757063	12.49388774	14.08726587	17.74738875
PCDHGA4	23.28872247	22.65998322	21.6694997	27.10437587	15.28534788	17.11906319	16.89736575	16.90755822
PCDHGA5	268.3309101	201.5082719	197.1444202	223.1948978	254.0253928	252.2499081	233.3273625	213.9452271
PCDHGA6	23.05884278	19.31019051	22.584922	20.50217093	14.6905163	24.26749529	16.0809276	18.46781043
PCDHGA7	36.46553771	36.14563589	39.63990734	39.71932312	25.39317558	29.87898041	33.08209644	21.76210156
PCDHGA8	21.36614923	37.06284243	23.49910254	45.46382854	15.35329664	28.47112884	20.93005477	17.35055149
PCDHGA9	248.5629829	262.872362	269.9689517	184.5560096	150.6953062	147.808279	176.9579003	185.159964
PCDHGB1	111.1999489	170.7343664	123.3742246	137.2198544	100.5558909	86.03900109	124.3715709	100.3626337
PCDHGB2	65.96032632	74.44000862	66.41813036	65.53400543	37.93988434	32.23539495	46.3828169	48.79796876
PCDHGB3	78.70816465	93.80734322	72.89687562	59.34453858	43.61482958	43.78389831	48.36316909	48.44766001
PCDHGB4	386.6612426	389.4402341	382.1816743	298.3742779	276.601221	205.5417081	209.8804801	309.8994539
PCDHGB5	122.1576815	133.3858244	107.0255376	99.31209788	62.97011414	71.5231172	66.93993168	97.92879637
PCDHGB6	49.89813493	48.41683689	49.56761746	51.5123732	28.98470744	37.25251032	43.58678974	49.4297862
PCDHGB7	50.45424303	23.08146563	11.61400381	13.97388182	14.33752154	6.797186735	24.43135944	7.806310518
PCDHGC3	214.5028917	229.8207727	216.7010822	204.0253713	211.0134691	208.2034495	257.9305539	310.2617902
PCDHGC4	30.46443061	31.53275923	38.07973665	33.56227106	32.00516888	29.77047413	32.02711575	48.40533734
PCDHGC5	148.5452024	122.3583786	178.014081	183.1827109	176.5507904	157.8331562	127.9348987	158.4294236
PCED1A	108.8120424	140.4708423	126.4937303	98.63709125	130.5242619	115.6095615	115.5210395	96.53051599
PCED1B	21.1940091	19.22542512	28.45136299	26.60899233	36.04842113	41.01610945	42.20098251	36.65506806
PCF11	566.7976086	594.531666	583.4320993	593.0171427	279.7108703	358.3000733	315.0112396	420.9063139
PCGF1	144.9153755	162.2729029	142.5712519	115.7683721	204.5753104	201.7889411	228.6561728	216.7179514
PCGF2	157.5681273	163.5614513	134.2711636	143.7091238	145.7036785	162.5567111	145.9914864	148.164593
PCGF3	576.7446695	576.0450623	551.6959329	446.1046514	533.1227482	642.4659114	581.992009	682.2521004
PCGF5	253.9150602	275.4630941	250.7623385	218.24782	66.72998491	79.45457446	84.78902823	89.29371198
PCGF6	213.5285038	243.1626534	178.9378425	197.2550055	270.8144305	191.3314374	242.1313064	262.2869829
PCID2	195.3315739	202.516077	161.9424059	170.2329112	171.9446866	244.6045878	215.9626482	233.4424689
PCIF1	281.3493556	267.1885062	247.7108549	247.5227132	132.5414417	133.8638405	134.870998	134.413324
PCK1	44.67391564	47.44721884	51.25349992	47.43623512	54.02382103	46.14632239	55.01025228	38.36979973
PCK2	142.4507078	166.7857125	152.0250619	125.8812044	213.7736017	238.8437958	262.960026	210.6750697
PCLO	43.359003	26.77206466	27.71906199	34.95742327	42.66465836	36.26602625	41.53436191	56.80523496
PCM1	468.7662885	429.851605	450.0988015	479.2961506	313.6699486	346.283182	377.0535968	393.7867526
PCMT1	511.442423	536.4940437	528.2583705	433.0780861	404.4333234	514.0006308	495.9830296	561.8743666
PCMTD1	1210.279188	1331.382844	1184.068494	1152.123027	1056.734399	1124.103541	1346.420746	1122.152543
PCMTD2	647.0293665	671.7435407	684.7732045	450.8895364	447.333019	487.4956425	638.1164904	434.4741128
PCNA	264.2121623	247.4286716	238.3589939	265.9322832	216.3681096	218.0519752	249.5984997	225.2309162
PCNP	806.6408477	737.6160509	833.1744954	772.5832977	552.7885903	638.7477654	715.4568524	621.9515018
PCNT	110.2528699	107.216982	106.9907453	115.399939	95.93496986	107.4558144	90.94511557	88.76665626
PCNX	239.055904	254.7390423	252.3465276	232.8048708	181.5434237	225.4923029	242.3632647	280.8004886
PCNXL2	88.13043551	71.46135564	76.43527346	63.99044704	99.98241113	109.3757551	103.6901469	107.8296115
PCNXL3	334.3391699	340.8458308	353.8601184	346.0119613	355.679386	353.0598143	350.9362277	339.1628764
PCNXL4	344.9304026	354.7183872	323.6425132	316.7007427	277.3430362	337.1718164	360.9228411	412.0524522
PCOLCE	121.9567761	83.13336527	94.77185408	94.68795084	104.9754118	106.5684666	97.22653895	84.51895593
PCOLCE2	42.03100229	34.23235262	27.74364355	39.45403366	45.4877053	49.46742179	41.09620976	35.35952174
PCP2	243.2609908	239.1263283	228.9758901	270.7459988	248.9563607	240.138908	219.1359282	203.0031593
PCP4	33.94622903	26.09746031	29.42800091	35.35112987	38.37767992	36.31672714	37.40732089	27.65435778
PCP4L1	143.7819483	175.8775357	131.9890731	141.9638926	477.3248914	427.4153309	528.9619556	440.0306741
PCSK1	24.07118531	26.55752615	24.37587381	24.97173644	26.92569727	25.12444373	25.14148983	27.50150214
PCSK1N	296.714041	284.0399204	361.8731011	349.0338284	356.48079	340.6454409	328.4779345	297.7366595
PCSK2	118.7479774	135.8186757	117.0666297	145.821776	43.99396667	27.65460645	29.9965428	35.18020324
PCSK4	115.1948886	101.4406401	111.1713456	128.0153945	169.1490204	132.2692267	121.5711335	108.1954507
PCSK5	96.70775709	121.2023852	111.0414597	160.069611	97.56769179	99.516321	115.7169698	91.5242672
PCSK6	148.441971	142.0552853	115.7632679	127.5336376	306.4513302	350.8548194	393.0738221	359.1053526
PCSK7	246.6711479	264.0730893	201.9649626	222.4189424	235.0133543	242.8844383	256.0623275	238.0827472
PCSK9	100.8402466	87.09288295	94.40390429	102.8878982	175.2967492	155.2640463	138.0435165	149.000338
PCTP	122.0041991	109.6378977	94.57830661	78.56803422	269.8301211	205.8429458	280.2799871	225.2472925
PCYOX1	647.0472236	675.5558007	692.4039024	519.1228491	568.1517996	607.3506752	655.155074	562.5681777
PCYOX1L	249.520445	330.3853739	286.0266237	258.5912215	284.8342122	246.1367527	292.8463582	272.3598536
PCYT1A	480.5614534	448.1581687	401.866112	490.180553	414.9001227	456.4950413	465.7521148	480.4219289
PCYT1B	58.39796056	62.37590103	50.79880376	61.96735666	62.91110814	56.48631401	52.66451765	61.77495545
PCYT2	162.2092276	153.3345271	155.4016356	168.6349241	231.3462276	216.5892192	243.7872018	230.1897593
PDAP1	183.6987227	161.059887	139.7893873	168.3783471	187.5585339	231.174698	226.0745525	176.3472092
PDC	16.67279478	14.70440612	16.08360774	16.18005634	17.34069701	15.0717218	16.28585838	15.0707886
PDCD1	147.7830111	156.6756075	167.4018049	160.6827494	191.340867	146.6295185	144.0026169	141.8716572
PDCD10	152.1779786	147.3368862	143.7283354	138.3021263	201.3399485	251.0580157	258.3009846	251.0074368
PDCD11	212.4313274	185.7814937	186.6090012	187.6642998	322.0835957	335.5532165	324.4686636	314.8474305
PDCD1LG2	31.49274442	29.89343963	35.34079339	38.60693688	88.13164994	98.25829914	59.88199779	93.30611783
PDCD2	293.6814709	239.0935361	225.7180376	227.5352938	298.8630197	326.1924037	369.6814481	342.9654841
PDCD2L	99.92738613	78.60653553	77.44969269	95.64872077	129.8506704	128.550926	116.2942788	115.3620591
PDCD4	731.0906678	736.4781099	734.3102845	587.4570709	612.879546	451.0733082	641.3651959	419.2629487
PDCD5	250.39889	176.9898261	194.68327	217.1669026	326.4300372	294.4256914	330.3661605	339.1048317
PDCD6	212.0198333	220.5328557	233.0637835	160.0143056	230.1463812	222.8072346	292.6437046	335.5918475
PDCD6IP	1400.806095	1322.078375	1226.881178	1255.009335	1302.800318	1479.889486	1560.235276	1545.15385
PDCD7	172.5795539	188.3091133	164.1662547	169.2421041	154.6015817	151.8839453	151.8864507	175.9749921
PDCL	176.106849	165.3041462	173.5644849	177.1139027	142.7590398	155.8714735	141.0202897	155.7432034
PDCL2	22.67479878	28.36122895	30.21598424	21.55384442	14.31289018	13.80368095	18.42623829	19.52906946
PDCL3	469.2032679	440.8518191	484.6026535	403.5049152	442.6391373	393.2897745	569.3687665	439.0899621
PDDC1	180.0311312	166.6770657	172.6740896	159.0106695	179.1733525	189.260584	199.7743248	194.6747758
PDE10A	20.67578191	15.91070039	23.46520663	23.12757431	22.99921856	24.43266611	18.60390874	17.93540227
PDE11A	15.99571124	18.15016522	21.25756487	17.64546071	23.61041374	21.74671057	18.72515402	18.59841677
PDE12	176.2790382	169.6846126	177.0975457	208.7336142	193.3716609	187.9454823	230.9720658	195.0541338
PDE1A	12.14163363	11.58306132	13.28260659	12.74602733	13.85729914	13.45084533	12.11292878	13.95060973
PDE1B	54.19574028	58.44027518	51.18618333	56.51600675	66.6521834	59.7914538	53.37747561	41.25246812
PDE1C	23.11250042	22.44719584	27.34701331	26.37220406	32.67268414	25.88848963	27.95109131	25.54145483
PDE2A	46.49968927	30.78504992	37.76348095	40.43889272	48.48272954	47.67273743	39.09566817	44.793586
PDE3A	25.25323926	21.94620391	22.85719927	27.05834779	29.39057206	24.0197352	23.25292486	22.97819444
PDE3B	17.92318869	12.83637182	15.76729479	15.44246839	17.63633321	15.90041882	20.13412529	12.29870702
PDE4A	59.79954377	75.63299072	76.80625289	82.80932311	75.66305461	61.98428269	64.65101499	54.08292649
PDE4B	42.95316536	42.97192741	36.26086543	47.02729464	30.77343	27.44287326	22.68353644	33.97923302
PDE4C	85.46574275	66.86974586	72.17659061	73.58990219	99.64541043	79.76087828	73.82547758	67.68653365
PDE4D	146.9861641	106.790026	134.7656175	134.8160708	66.97974002	87.6340241	83.04126252	73.43789103
PDE4DIP	207.7601576	174.6504127	181.0793993	166.2204974	108.2296135	118.0561265	135.5015931	128.6127082
PDE5A	50.82746127	44.4091066	44.29855573	31.9607993	20.81541184	21.95038308	27.28777024	27.98633035
PDE6A	24.3500063	21.60124118	23.62670269	26.59105766	28.04930306	22.36536768	22.70827098	22.20611916
PDE6B	37.9107848	47.67464938	45.98563516	53.11878618	62.63554416	42.94464688	46.29868724	43.79596581
PDE6C	16.01853417	19.83270316	16.27055691	19.85167655	23.26016552	18.22901838	17.64641018	15.64121096
PDE6D	448.6500523	451.1865199	428.4179366	365.5994836	388.170281	435.6527089	452.5648807	417.5680389
PDE6G	46.22222013	43.83394006	54.80850995	50.01102153	56.99982786	41.39337899	44.3622042	34.96341888
PDE6H	16.84603051	18.85044789	20.3443252	19.91148267	17.60015186	20.52056785	15.57119863	19.3767998
PDE7A	43.92730538	48.73670294	35.06700411	32.49732659	110.1192184	121.0911627	123.8496492	140.2548455
PDE7B	39.42311638	35.9760205	33.38765761	34.397284	26.12782697	24.10795978	23.40031475	18.40486756
PDE8A	225.223592	231.3545975	173.7467139	214.9854681	342.5546776	354.9276534	336.038946	402.3250448
PDE8B	28.70421511	25.03258804	26.97378516	29.1226487	32.95689725	23.49488469	24.58213932	24.05574805
PDE9A	76.27517821	76.2968146	60.2966708	74.50778809	97.41118199	74.50699155	71.44573104	65.57936244
PDF	340.6955009	269.9834438	357.5398994	288.6693982	630.3916839	308.0901333	296.6752046	251.1638724
PDGFA	286.8000059	315.748083	276.6232188	195.9548893	200.3543499	158.1859506	185.2558953	224.8833961
PDGFB	101.73382	88.2930773	90.52477307	88.44737633	79.98709949	58.73428996	53.78438657	50.25180301
PDGFC	207.3960686	122.3977604	183.3409729	161.2278651	138.7590968	181.2254781	179.4399223	197.0427648
PDGFD	49.99427457	29.16298566	43.04191925	28.94872756	31.02154316	27.42580132	30.30750249	33.73179694
PDGFRA	80.22366993	31.19138716	56.95581271	34.18232682	53.20432033	46.99953653	43.72603787	51.07130301
PDGFRB	102.2878219	47.77417472	68.48411246	44.70580366	47.79976839	60.05821053	38.6928022	38.54336554
PDGFRL	48.2051612	41.00594878	44.87450071	45.65967301	56.984131	46.31141633	42.45458168	36.62665431
PDHA1	229.3632986	261.4779808	236.8189271	202.0431544	276.2502015	303.7585512	311.9002505	343.0429808
PDHA2	23.55797759	19.65792744	30.16262783	21.01044651	23.85980718	16.81749285	35.90667443	20.03741291
PDHB	203.2920385	211.8082953	196.9819596	188.5293248	244.4855028	249.4848614	304.4146475	266.5695806
PDHX	447.846559	522.3692914	465.3665792	460.6891734	432.840622	458.0029979	508.6384446	514.4012311
PDIA2	53.66985873	49.90253559	63.39383869	51.46066532	65.36287294	55.20145462	50.03332618	45.62897396
PDIA3	101.9363805	70.48868868	125.4512995	126.9426744	118.8629531	141.5743046	110.0294544	116.1395119
PDIA4	357.5598571	325.2539063	307.7554028	342.1554091	484.2875613	450.7109106	446.4475643	596.3022988
PDIA5	51.56584424	50.5886043	54.47225581	56.44123506	122.5101931	125.4851389	109.394822	135.182698
PDIA6	539.5327621	543.5793237	471.9105681	448.2765513	828.4637083	899.8102634	848.5523246	1048.356711
PDIK1L	145.7495234	139.2684248	158.5808567	116.4106662	110.6974408	122.493936	109.3606178	133.7808206
PDILT	18.00676706	17.60128913	21.10944957	23.11559546	22.75597421	18.00699507	19.01103403	17.4230909
PDK1	734.7537884	743.4409092	627.7586677	462.8553998	578.0602182	776.2410609	604.7329191	710.1196339
PDK2	372.381805	407.7271501	383.0743085	332.798016	157.6153473	140.6386829	200.8758154	159.6574057
PDK3	225.9472551	222.6989664	192.3348436	161.9853017	187.4524377	279.8380909	224.9402494	225.7863211
PDK4	316.1693622	136.016289	253.1197533	56.26704866	27.92444019	28.61551343	33.80400132	27.81748833
PDLIM1	1212.690677	1201.340285	1136.564326	1070.73208	624.9703186	710.8895058	714.7510217	774.3269326
PDLIM2	345.027874	346.3460623	357.1045462	350.5182538	280.0895879	282.0538525	302.4168949	250.5237957
PDLIM3	37.95194778	28.72575484	40.89391381	37.74817109	29.39020969	29.97253205	22.07388233	25.78937702
PDLIM4	273.6981974	310.6269247	261.3756801	287.2280179	183.1494081	158.2321479	186.2592761	169.0051123
PDLIM5	400.7563311	417.7052712	453.089512	531.6140893	365.4513347	431.2701758	415.7167124	541.2205668
PDLIM7	108.1105878	106.2524026	110.8746308	124.449396	194.6904186	198.8203506	186.7455383	175.1789917
PDP1	401.2709471	370.5280424	380.7978404	285.3089408	510.5222838	757.3227027	723.8144846	711.6178739
PDP2	190.0057008	199.8250119	197.0601172	163.5910996	365.6609167	283.3923941	339.4324618	324.0896221
PDPK1	580.2212361	571.5780547	567.7774079	521.0185069	403.1700389	476.4852737	466.3697588	451.0574968
PDPN	83.4286162	98.86097215	89.73113413	65.15481173	357.2938959	406.7787191	391.1404357	370.8838017
PDPR	345.7794403	367.4639406	232.3924318	325.7784149	169.6397311	221.3021246	154.751344	205.5400056
PDRG1	71.44090164	78.83692207	78.38057262	60.20669359	108.2213606	101.5046804	135.5557967	129.0415802
PDS5A	623.8832148	650.6633338	540.0329633	572.4263011	557.9548288	570.7302055	584.0060319	619.175582
PDS5B	293.6271632	226.5098088	250.5990244	239.7365034	133.4545217	178.1511797	145.5573666	184.4109159
PDSS1	121.9938645	106.4086158	109.232123	124.0594963	236.1716138	252.1934088	254.0432576	238.4918589
PDSS2	69.13861591	73.35148171	61.38643836	60.61411632	54.12928968	59.22091526	66.61100008	73.85298316
PDX1	59.50566898	64.58491832	83.64572292	80.89999366	101.8752129	81.25844171	75.75841394	66.51351315
PDXDC1	139.6212566	161.1449943	147.2371824	158.4784126	77.1523095	93.08875058	102.5684557	112.1801984
PDXDC2P	354.3475523	324.998043	228.130802	239.163766	203.8229954	175.8006089	284.4632241	204.2724013
PDXK	182.8128236	211.3981441	185.525282	147.2497749	306.6288311	322.1749204	306.9305882	373.658
PDXP	130.3882085	118.7051308	105.8397665	128.3552889	141.3339152	148.0348443	143.6194135	158.5507492
PDYN	37.01400682	30.17861116	39.15077561	29.94170923	49.51402751	37.79941449	35.13988094	34.7737576
PDZD11	243.7410704	223.7598623	239.7794547	158.3961992	295.8692043	338.5263319	306.5977953	311.1848817
PDZD2	489.0289166	397.4667984	354.8965632	334.6711106	189.7659026	269.5219847	242.9120392	230.5703485
PDZD3	32.70526468	37.21645216	41.02505106	45.91702064	44.99732899	41.04323378	42.73718906	31.73305965
PDZD4	53.78212853	58.83275641	56.33109046	46.88791312	51.62169806	49.01207268	40.2397053	37.65654966
PDZD7	81.01970874	106.831165	82.96839134	89.98916691	96.19955236	79.41488325	71.81739242	52.55687879
PDZD8	433.841018	376.669973	389.0223477	384.3622379	527.8747455	542.3466876	610.1409241	590.5216765
PDZD9	17.97888703	16.41259625	23.602391	17.48470889	23.59219363	17.87684027	17.98980372	22.19185031
PDZK1	96.87372644	65.53024197	115.8809891	116.9268965	146.4946068	70.84119821	89.68902276	108.0311494
PDZK1IP1	715.7681783	898.310884	689.9391415	600.5927454	1611.983615	1521.617068	1738.284238	1655.20436
PDZRN3	59.31385032	56.75302614	57.42327875	73.77070112	50.97964406	48.74906549	39.94761865	39.95695779
PDZRN4	18.40515194	18.11728156	20.02908461	20.05396906	23.44684848	21.47165535	19.43641041	16.90921417
