SYMBOL	Normal_A1209_16.CEL	Normal_A1209_17.CEL	Normal_A1209_18.CEL	Normal_A1209_19.CEL	Tumour_A1209_03.CEL	Tumour_A1209_07.CEL	Tumour_A1209_11.CEL
TAF7L	32.31477099	24.34731538	26.82699253	29.02719877	26.74017513	31.5847949	34.64076664
TAF8	238.9377923	226.3469434	256.1552267	217.0638584	244.2745249	214.9382983	184.5367566
TAF9	202.9160436	207.4673413	218.7936251	188.2399701	279.7236193	254.9151046	285.3551805
TAF9B	447.4495018	414.3798204	447.9744456	325.2576643	354.8670658	346.01577	415.3241468
TAGAP	37.63289331	36.63980106	34.13821187	38.73947717	24.51960841	30.13863477	23.88994835
TAGLN	43.16324596	31.83236912	38.00981065	44.73667286	39.72263872	38.83768974	39.53502168
TAGLN2	987.218337	1119.352858	1090.953244	1769.704819	727.880432	674.6264429	635.3044477
TAGLN3	34.12645865	40.82873596	44.97436771	42.72568155	74.13329664	75.1949861	58.10324143
TAL1	51.89181027	52.88116272	58.40103841	63.93242266	63.5772026	59.79658218	53.95253733
TAL2	41.77604256	42.64102433	41.47490004	50.47928792	34.2326062	40.42534479	41.87354362
TALDO1	861.8605572	1003.617696	865.7804629	769.7979006	1759.770297	1835.405556	2109.512157
TAMM41	166.8205296	146.2002187	138.2309262	140.2846209	180.9625874	141.1696569	165.4399415
TANC1	705.5076703	834.3307439	810.9246818	702.3665276	533.0351905	471.9134736	506.3615323
TANC2	265.7161454	211.3548045	224.739052	238.7656505	305.2911429	237.6579975	224.0767337
TANGO2	121.9640863	119.0096659	121.8116116	106.3105204	130.8651379	125.5977884	106.6426731
TANGO6	93.64175383	112.2629715	96.56166542	95.15890621	120.7564643	122.847603	107.2612831
TANK	144.37416	169.2095084	142.9278407	148.5401599	211.9812146	262.8759671	216.5421096
TAOK1	478.0049575	491.0210976	409.5746852	426.1676078	480.654012	523.844185	433.0404438
TAOK2	235.6807342	224.2209275	219.113683	234.3227167	224.0015168	200.909424	175.7735113
TAOK3	282.3599193	255.2598412	263.4668054	243.296886	249.6272205	203.2775037	233.1395156
TAP1	699.6243495	797.3788938	775.1261672	660.8783691	304.9394523	334.5873968	278.1367518
TAP2	150.7393932	159.8299736	146.4895348	161.6911181	151.8294314	150.8782757	108.1738384
TAPBP	692.102681	689.7309619	640.7855798	605.1553365	509.6174729	560.6433315	397.1378069
TAPBPL	160.5472132	171.465175	199.4703764	161.2298964	183.2250689	143.952016	141.4072179
TAPT1	229.9266277	291.6071712	230.2769359	271.2714126	143.7212915	133.1274066	153.9153563
TAPT1-AS1	183.6404701	171.230728	207.7512929	184.0950192	127.7389706	133.1652831	152.0011585
TARBP1	167.8555618	155.0597508	161.5718803	201.1234226	113.0604023	89.50020756	115.7604244
TARBP2	112.2980096	109.4897458	108.8740536	134.3882052	160.5421482	159.8704776	145.392799
TARDBP	463.278052	448.2249761	491.5029902	417.0053117	356.2516977	363.6765135	368.4480993
TARP	21.37684456	29.96507221	30.43022849	27.39781709	22.91452185	27.62527815	25.27742507
TARS	203.6162973	204.8783837	183.3578427	169.358473	561.2484345	535.6991607	569.4690416
TARS2	115.6038445	101.1154474	105.307994	82.38152317	118.6510785	130.9529986	131.8131048
TARSL2	117.502806	146.8061587	115.5606308	61.55997117	61.63618799	54.50096828	71.11779475
TAS1R1	61.89701683	53.83973163	58.98862093	68.81435622	60.39484624	50.59050029	60.60190251
TAS1R2	60.84394794	52.04265725	70.28809719	72.17278832	64.0510906	74.96876177	75.29655406
TAS1R3	79.7620938	75.3038348	88.21589901	97.56772389	78.28825963	74.0017153	97.97159218
TAS2R1	15.30787316	13.30306761	15.05400306	19.75075559	16.3117354	15.31899596	19.48027212
TAS2R10	27.01601846	24.2217451	31.6806177	26.61183126	23.47673722	17.39538313	27.88631168
TAS2R13	17.76802734	16.41925975	26.37761199	12.82842315	17.27221683	14.03674086	16.05361825
TAS2R14	51.20802161	46.78700056	103.8689027	37.88221335	44.01678892	29.79360895	52.06117599
TAS2R16	9.152333183	10.71133984	11.65639781	10.57704572	9.879130762	11.75032646	9.735297649
TAS2R19	38.78535217	43.0085526	70.84134101	27.70300033	28.95230926	14.11515824	30.84291009
TAS2R20	49.85329895	58.40416314	111.7846633	41.34690101	31.38541307	19.49453634	31.13980378
TAS2R3	54.38953817	73.12163972	45.70022402	50.44170977	27.19138224	25.6040166	35.61260736
TAS2R31	37.96647555	38.1265732	81.78024107	29.10932659	27.88385838	18.16378592	30.44884065
TAS2R38	13.8506167	19.6621151	15.44924551	15.45954433	22.35537669	37.56646667	17.19949172
TAS2R39	21.27320823	20.88702523	21.74608804	24.30217539	20.88965972	21.68658553	21.80559017
TAS2R4	66.46384714	104.4307029	73.50968616	74.50135484	18.83295002	17.07774575	30.12845516
TAS2R40	15.31674387	15.49108754	19.64469033	16.14186691	21.48616277	19.65252222	19.36912991
TAS2R41	36.88741148	40.86560041	41.3949971	46.90674961	39.91270912	46.1581611	51.98635102
TAS2R42	20.49664854	19.81433293	20.79114912	24.47133188	25.57557548	26.58259633	28.91886472
TAS2R43	37.36301606	43.47789948	20.87630772	28.99693858	34.09157553	18.73241613	31.60839504
TAS2R45	45.64946549	44.45487548	66.71372277	43.14997083	19.09836166	24.83947319	34.18777802
TAS2R46	15.55511404	12.59250574	24.51815532	10.00141543	11.68801119	9.07522005	12.40777489
TAS2R5	39.05637799	57.55241371	45.11229873	42.97579469	24.62852581	24.95916318	19.52275033
TAS2R50	24.64635699	19.57085538	42.28817564	16.36985228	18.44583519	13.15985958	20.32589836
TAS2R60	27.11351709	29.25532463	25.87399432	35.02773606	28.63604348	32.72021275	29.69166878
TAS2R7	8.389880995	9.135936332	9.01751578	7.96185442	7.440231123	8.136074301	9.082825204
TAS2R8	9.350526233	10.60616514	12.51349054	12.26181112	10.60689893	10.79330729	13.30327804
TAS2R9	10.10334322	9.008426481	10.86875859	10.60045497	9.990695526	10.17391279	13.16885243
TASP1	119.6303566	111.8648914	103.3088952	118.4855033	90.30818877	81.86355038	105.7393465
TAT	23.1493958	22.62821829	24.66310912	25.61517185	21.33448362	24.0783951	25.414536
TATDN1	101.7562089	99.26577531	108.9831261	112.017215	104.6891576	111.7819192	111.4863953
TATDN2	201.8666815	193.865048	182.5284718	168.1697392	162.7546761	156.7938476	134.3255693
TAX1BP1	674.3363349	656.4428861	673.0552233	697.8976961	681.0650922	675.1952262	642.0659493
TAX1BP3	408.4399344	390.8968773	435.3990573	553.951177	443.6282493	353.7139449	389.1613172
TAZ	126.0027396	121.5112259	138.5008684	131.9875448	143.3949988	134.2916743	120.7771985
TBATA	38.4211069	36.92499178	43.70985749	39.95655607	52.3921988	62.9833221	44.07589603
TBC1D1	91.05407678	78.1236207	76.10289576	81.0345107	66.9313239	72.62368002	77.89496699
TBC1D10A	370.5956266	389.0611351	379.7266493	389.9009199	466.9736478	460.1181424	343.8606783
TBC1D10B	125.8611194	141.2907819	141.2553856	118.5484501	141.0429156	119.3030771	106.5167234
TBC1D10C	82.15850797	80.70657325	92.3421811	99.09398909	82.53376742	109.6416106	93.35540565
TBC1D12	194.3283112	233.9214947	196.7373958	209.2823166	345.2483894	321.8914602	280.8393515
TBC1D13	258.8899789	247.6716235	247.923946	182.7659638	227.6578565	215.9615706	198.8504737
TBC1D14	726.6933453	726.9323297	654.6838766	663.089243	751.6700359	813.0045562	775.1459377
TBC1D15	567.5084103	504.4606846	478.8810712	538.8840799	382.9927738	383.2700326	370.332374
TBC1D16	141.4272408	132.8034499	154.2718824	132.1083695	121.0340503	138.6111467	108.5299352
TBC1D17	210.9606926	233.2700161	227.1716205	217.1563873	169.9735962	178.4737468	165.0213467
TBC1D19	209.4462653	241.0069036	212.3802713	199.1101284	136.7293045	114.0881429	185.8951936
TBC1D2	390.8318799	370.9073026	347.4438444	285.1668675	345.3139942	493.3585118	464.25659
TBC1D20	441.8848856	436.7895844	404.1019483	408.2043307	551.4864142	547.2685661	509.7813163
TBC1D21	52.36809327	55.62687668	60.05952522	71.83452774	67.59125521	73.80530356	63.86337957
TBC1D22A	279.4238876	289.8974456	237.5719995	267.8448559	324.7720831	294.2637769	300.1412923
TBC1D22A-AS1	39.02611101	36.72880126	36.83353686	41.20352167	34.24949744	36.31142447	32.09491479
TBC1D22B	283.1588291	298.5461863	291.7145709	271.6478723	312.2420005	242.4671817	230.4486044
TBC1D23	421.7810407	341.3679207	358.0298123	369.1660416	521.8729305	537.8552953	551.8368091
TBC1D24	120.9633231	124.9178895	94.92644392	103.0377168	141.4105977	175.7883543	127.3764288
TBC1D25	260.544053	238.7854323	237.4394354	215.8879812	229.0724515	238.3685285	203.5126106
TBC1D26	46.33087028	40.17213345	50.72395251	55.11349074	52.34374456	57.92892971	52.71957061
TBC1D27	70.35117627	63.230415	70.50432461	86.32606798	74.63259352	80.83941941	81.98977998
TBC1D28	37.89425521	49.76289053	33.86898456	37.63227576	38.23029122	39.6445295	49.64588956
TBC1D29	53.58276243	38.15902102	57.42739032	50.76974694	41.79181807	51.40223689	48.51436793
TBC1D2B	223.6824472	259.4793778	214.4783547	221.0774811	188.5211757	153.4278743	143.8755837
TBC1D30	21.66147715	19.78190234	22.40030138	21.55287403	27.77038793	27.96490974	28.57638894
TBC1D31	56.47702823	66.02020647	60.61618976	54.65111824	72.60207007	60.55334195	76.67133475
TBC1D32	92.61155219	83.92547994	90.64784567	83.39755228	70.06688142	50.40555508	79.22095517
TBC1D3P2	19.10404768	18.30933489	19.92505893	22.27780072	17.052461	19.44098705	12.51178188
TBC1D3P5	42.49293053	47.28316654	57.19154156	47.11424527	58.18087161	53.59782464	50.80120979
TBC1D4	525.6646535	440.597367	482.3559506	508.2395231	264.2205132	205.974609	211.1825555
TBC1D5	272.7983479	292.1486096	223.2789817	217.0582812	124.7452238	99.8010086	99.21763586
TBC1D7	105.7775274	95.58493577	111.6706841	85.94419745	108.9107905	108.7016626	137.782083
TBC1D8	219.8674524	203.2217569	210.6837066	168.0955897	134.9413872	147.247868	119.337629
TBC1D8B	26.15369506	30.48726532	25.50137733	20.40291711	40.75904871	29.60014787	36.05848945
TBC1D9	36.59757727	48.99625207	32.52235278	29.60403016	229.8553149	177.6752621	203.888443
TBC1D9B	266.3872629	266.42763	253.6793833	190.8003106	226.231506	247.4906507	212.0816031
TBCA	309.7713899	315.9206123	321.5131265	304.7159419	448.4179326	499.8614126	535.3741549
TBCB	458.1650798	519.0047784	412.8901376	417.4944677	532.8439977	563.0935207	561.7290212
TBCC	73.24336199	69.28206709	70.67893441	88.0554634	81.41051368	86.19656148	95.42540849
TBCCD1	138.4212444	161.8009129	166.8502356	165.1173842	149.8065193	150.2791268	127.199712
TBCD	241.1582899	239.1072285	252.1978497	222.9965506	248.8776726	245.6393847	218.9807989
TBCE	151.3395972	172.1585293	127.2363725	117.7783075	197.6228154	206.1924766	204.5100915
TBCEL	383.5528802	408.7733959	375.0600746	400.8570955	280.0342164	315.0502457	356.5198979
TBCK	432.8762467	476.1683057	464.5090546	473.6955558	422.4938162	312.3295573	412.1096551
TBK1	196.2512695	200.5874164	179.7184124	215.7216823	293.2569719	300.507011	299.9263808
TBKBP1	58.96961528	69.39290262	67.74085223	58.83464214	57.56829321	51.40482509	64.65767188
TBL1X	143.3091361	155.8475825	148.9849725	134.2997587	175.3329259	120.5751565	152.3373849
TBL1XR1	831.2915099	838.7466539	840.2446155	870.2370521	712.9038894	687.1172387	677.7605336
TBL1Y	43.892602	43.68820527	46.49511514	47.39924577	44.34188887	40.146911	41.12658526
TBL2	174.8796769	175.6309861	170.03683	156.0439517	178.5408342	159.634177	149.3820023
TBL3	195.9841445	184.3177711	184.7032148	191.2113796	245.0379407	285.7772246	188.9982904
TBP	330.6907987	353.6425825	340.166676	316.1461742	491.6436179	418.3996288	408.1170724
TBPL1	258.1124442	245.3910524	256.6377341	234.5853697	249.1808245	262.5485808	234.8698119
TBPL2	16.57825844	18.45521073	19.67258716	18.59788058	17.27232296	19.15649959	23.40946675
TBR1	29.12609703	25.92793115	31.65612594	33.73980566	33.76259383	29.82309557	32.02878898
TBRG1	429.3445856	396.5096842	361.2031713	346.2607679	322.6237474	260.9948762	307.8291556
TBRG4	165.0531709	180.0473844	169.7166079	167.535956	240.6577287	254.1986286	235.4355019
TBX1	83.85655267	75.28453035	87.14763564	83.82674369	103.2787223	109.4448889	90.16398858
TBX10	67.76923267	67.86796145	72.05966681	66.993409	65.29887189	71.60989381	69.88557044
TBX15	23.43299327	20.76073092	18.98383435	18.37486795	18.92436965	18.38372224	17.69866217
TBX18	43.07530087	25.27332732	30.59121591	26.99525262	25.0009017	28.59263126	34.22292889
TBX19	79.75522816	90.36648495	73.00509136	80.02384341	65.00748817	64.12984119	62.98093627
TBX2	73.87820622	70.28327453	78.05665433	78.42963738	74.21739233	84.22821498	83.84065335
TBX20	47.95442287	57.2082919	56.22564628	49.38439692	52.45166503	41.49750898	49.98773294
TBX21	77.63885582	62.48065321	62.45924038	71.59456046	66.25098514	77.37300376	69.54000017
TBX22	22.38432018	25.73922554	24.52152186	24.74938743	21.19108159	25.19109264	25.6017761
TBX3	192.9208869	177.1107338	210.9440466	212.3805288	116.2590046	143.3940572	135.8121055
TBX4	62.75126414	55.98136272	70.46815872	49.28732899	55.73091868	45.31522118	51.64105973
TBX5	52.58460908	42.29762878	49.16370277	45.20583575	48.16931467	48.28890916	52.93644053
TBX6	53.04327921	61.07283939	56.12605541	65.53951595	74.01465612	63.4996198	59.62231339
TBXA2R	85.42789815	81.56391909	98.4111056	91.76568165	87.54238769	103.2065199	95.66940022
TBXAS1	30.88792323	34.22069783	35.96773244	35.50549858	33.14216178	39.59465052	39.347644
TC2N	767.3663318	804.4843179	858.8233818	853.6411684	482.339337	468.0747005	471.1143687
TCAF1	86.71568019	56.71750717	77.22128809	61.43462736	44.83900183	45.53412563	44.10804583
TCAF2	121.8178853	174.8257675	126.4632391	159.5490085	145.2694911	117.9333873	107.5885834
TCAIM	235.4187242	266.5268151	258.1131437	184.5359025	217.3489635	181.2765545	248.7629561
TCAP	113.8207152	91.40656976	129.3523851	116.2531944	101.8551725	118.0865893	94.15597336
TCEA1	473.2130272	517.4996921	486.045724	513.5414472	501.3491011	531.8214762	548.4311722
TCEA2	102.526709	97.32564447	99.72499888	94.27680579	94.98550807	102.671072	95.34024007
TCEA3	376.5923096	411.5015444	391.5785345	319.3988735	256.606844	217.7198491	253.809425
TCEAL1	105.940733	100.3182818	107.3379784	81.40013861	76.02490969	100.9583742	90.03327316
TCEAL2	53.64251789	49.60322939	48.62818846	46.72325549	54.06704908	50.37202889	49.35294478
TCEAL3	138.4492646	139.3983613	157.1094202	121.0776349	125.3067742	171.5238597	149.2852197
TCEAL4	121.8501517	96.25533509	99.32252589	85.18128916	109.4813235	121.8248125	104.9659973
TCEAL5	103.0299238	84.65546406	92.80309988	106.3338801	88.79418834	125.9321754	101.7008347
TCEAL6	240.0922826	152.748673	132.7360094	105.4936388	170.8094968	288.1832291	236.2902984
TCEAL7	43.77523578	42.59345074	55.23384368	50.25975859	45.57476137	46.90846133	66.53177141
TCEAL8	147.1578761	120.0372735	123.5551556	123.2183486	269.7841726	313.7162528	278.6622853
TCEANC	52.2240339	91.39878456	60.05041377	43.95038462	53.15535822	43.77827649	40.21793897
TCEANC2	90.3457606	87.99758635	76.65000937	64.17621466	114.4751368	93.52270402	95.3937277
TCEB1	273.1911113	287.4143532	266.0317815	244.1186277	478.0780982	580.0190015	523.4025277
TCEB2	325.053274	325.8314569	336.9187913	297.7341362	593.2430093	427.2393512	553.17151
TCEB3	357.896773	371.2085348	319.4228786	312.1096962	524.9095846	465.1682752	460.7035199
TCEB3B	27.25129698	21.04072531	21.12719469	24.65232198	25.10369143	22.82134799	34.43445213
TCERG1	368.4806596	361.4959655	314.9950444	375.05627	389.4740013	339.2979101	309.9724236
TCERG1L	109.9770791	108.2913813	114.113403	124.6343171	132.9531526	102.1287155	86.7153921
TCF12	801.9786092	759.5408176	761.4383614	806.3904604	625.006317	564.1470238	588.8786622
TCF15	78.03568503	82.05125172	122.4057203	87.87633572	76.00553322	83.48200423	82.34161855
TCF19	191.1657289	182.3060656	149.8882553	132.8896944	103.4243243	82.95058761	101.3507737
TCF20	269.1330673	260.2448705	255.5086899	238.6688999	177.6801686	176.4760866	173.5351641
TCF21	41.34597027	32.92387004	28.18067311	41.27596928	35.18326834	40.19459531	36.80465476
TCF23	95.66214615	93.42073062	97.93330018	128.7728139	109.6033917	98.19478909	118.6252548
TCF24	385.8588798	368.3064194	462.2793035	527.0729152	372.9703495	438.0441145	378.6798733
TCF25	284.8877019	268.973303	256.7694597	253.2013084	227.6646351	253.7808055	214.8282027
TCF3	252.4522351	226.6181692	242.2009144	236.3152617	226.8508798	233.7705881	227.7561914
TCF4	875.6435085	621.8266196	774.6884527	527.762483	446.5521753	351.001839	368.5293689
TCF7	90.11287785	72.7717181	105.1927641	99.94144881	73.56319657	82.66934581	62.5073169
TCF7L1	92.00623406	89.62879678	89.33219631	100.0727118	113.7774037	107.3589256	96.70414429
TCF7L2	233.6665959	155.9353138	193.9418965	176.8687087	114.1579447	126.225341	89.21694713
TCFL5	393.681757	387.8598854	382.3313203	354.5630001	338.2354521	321.5952524	374.3391868
TCHH	25.90054574	23.60239693	25.34207082	21.55428817	68.69739236	46.84409842	165.3888715
TCHHL1	27.31948424	24.52132323	27.23857377	26.21860774	28.62309131	22.80317006	31.12676016
TCHP	184.6123214	173.8403681	169.4380108	148.21087	201.6949127	155.9496844	152.2589121
TCIRG1	161.3849922	159.7413008	182.4517319	159.3645223	160.8235721	174.7061863	150.3348963
TCL1A	65.1921057	70.36709533	60.42408454	83.73135628	65.78064826	68.01322615	59.46818841
TCL1B	39.4209744	34.60329092	44.35523563	42.02140507	37.12031165	50.20019929	49.77641828
TCL6	24.08452021	24.8346311	30.90192693	31.56827097	30.47538592	24.97022198	25.66178643
TCN1	21.75350619	18.78792783	20.02835978	21.77364443	1001.727963	1435.700033	1351.931459
TCN2	56.23043182	61.13831647	56.77213245	59.50767452	79.86098021	82.48392673	72.87775142
TCOF1	124.991537	117.3017182	114.9892452	122.9234794	106.4088294	118.6127	104.5326798
TCP1	1003.805631	983.0936003	969.429602	776.697276	1528.882356	1441.317832	1462.10708
TCP10	27.05814424	22.80276165	25.46187821	31.52214901	30.57937652	25.73026276	30.24476548
TCP10L	32.1440973	30.86849165	24.42912596	33.91464329	31.36353181	34.57946263	31.61024703
TCP11	80.90765397	66.33267816	70.24793465	77.49717527	63.87307685	69.95144212	69.42074503
TCP11L1	159.8568453	206.9695585	150.6729886	123.6933381	118.4905707	120.3666643	100.7497669
TCP11L2	731.5907003	790.1383201	751.2930253	982.4631774	799.5797007	863.7419588	714.1143457
TCP11X2	12.21821966	10.11987521	12.10672941	14.14090208	20.61061245	14.53335815	20.90690855
TCTA	165.8099217	158.5680967	164.8299692	158.6903689	207.0823359	193.1206618	181.9469264
TCTE1	107.724206	103.6121976	133.796822	104.1308988	120.655133	104.2484332	136.6650514
TCTE3	37.57112522	35.61038434	42.62846765	48.53595893	43.18886875	42.49186807	40.33848244
TCTEX1D1	54.26744306	44.18265049	48.97357063	41.56558885	39.70912558	44.18290414	44.45612406
TCTEX1D2	79.54261992	91.76849977	67.88170947	80.17535163	140.1676148	137.3232766	202.4771279
TCTEX1D4	50.23814313	57.76245696	67.98633004	52.72826692	67.11092112	53.84561093	76.335757
TCTN1	143.9050664	133.2110637	132.0934057	114.1342687	117.2222731	122.0574637	140.9437609
TCTN2	181.2421803	188.1701262	187.5692252	137.1792631	97.53385146	102.168099	84.41858846
TCTN3	401.9742817	359.0408861	352.4037297	333.3517396	485.4608277	439.0569966	486.2973332
TDG	103.9228712	87.83208045	96.09814286	85.69677475	153.9324078	166.876323	170.0813238
TDGF1	14.53559682	16.08837835	13.5772789	15.70682976	13.72490473	13.70304787	15.55648494
TDGF1P3	24.32862437	14.89782752	13.59774956	24.81355372	16.92271872	24.41718469	24.6127232
TDH	31.86080218	34.76807095	37.08761869	40.05005161	38.58455387	43.56517633	35.86039794
TDO2	12.75416749	12.13191823	10.79471749	13.07828919	11.01024466	12.28742173	14.84358776
TDP1	198.5630605	182.6079995	182.6114841	213.5773017	185.5222447	162.6065606	208.095112
TDP2	257.624812	275.0245123	266.4954298	267.6081087	421.3763052	399.3905818	509.736867
TDRD1	27.13044516	19.47493761	21.27504289	19.71036344	19.53403719	17.17532739	17.23141029
TDRD10	32.08254256	24.84957557	28.91152093	36.06883178	32.67413376	37.29584246	42.4308065
TDRD12	37.85382837	22.44293829	26.70749457	26.43511572	30.1476677	30.92254619	39.01115487
TDRD3	220.5428039	262.8222972	215.6558455	208.9048031	178.1137251	164.5282645	174.173142
TDRD5	17.21146609	17.64326012	19.08613736	21.27004195	17.40842229	20.23835004	19.12595293
TDRD6	26.7240399	37.12399968	22.42445108	17.86508803	18.42002777	17.0855955	24.0886806
TDRD7	157.8548853	151.834905	155.5958331	135.326395	104.4191575	101.6932847	83.60341966
TDRD9	16.42135312	15.50398716	16.53564178	19.48085194	19.85738031	20.02636485	17.96884575
TDRG1	45.54221256	36.34349809	39.32330708	48.9912978	41.15710373	37.97705243	39.40216401
TDRKH	59.65669979	57.87214136	57.85642638	49.10312096	71.09178998	76.55779057	74.52018548
TDRP	104.4585321	118.2251388	102.8500472	81.17088755	141.6698916	146.7626286	166.8873858
TEAD1	680.8144868	646.945504	576.0921048	721.8322887	695.5346524	541.5817264	515.2924746
TEAD2	81.20267732	71.28820515	80.71101985	87.26366835	117.9046297	129.095445	87.74415907
TEAD3	311.6110586	345.2357154	312.4014608	262.3482473	355.5971392	299.1456876	252.112247
TEAD4	166.0019288	179.351441	167.8790697	138.6755744	144.4374599	147.2213631	155.9249063
TEC	184.5976398	158.3391157	159.9351123	217.3476039	172.8815506	137.9507623	145.9873823
TECPR1	82.9641876	79.73495443	83.79747968	78.64041152	73.2036373	69.36924482	68.14062572
TECPR2	83.11378421	99.39776138	87.70973386	71.66156338	111.15873	92.88784615	100.0497547
TECR	3205.889444	3458.027917	3189.120786	3385.615803	3749.25167	3585.896536	3126.53543
TECRL	20.21654384	27.68160809	27.76948213	16.99207467	11.13810872	9.537883419	13.98387863
TECTA	34.40922943	31.56018077	34.49461085	42.69662717	31.83961183	40.84955827	38.40028363
TECTB	21.52126965	16.66974733	19.26665128	20.22090639	17.89904876	19.04040087	23.09158964
TEDDM1	23.6425921	24.37357305	27.60540923	28.53406886	33.55700143	35.16671641	32.69444898
TEF	333.6267043	344.2790966	310.8510335	283.5117435	191.203598	199.1822243	161.904421
TEFM	75.33151471	65.55942532	69.4569368	56.58058897	113.5942653	103.2236257	153.9160522
TEK	29.34488306	21.79051145	27.77322339	28.17410209	25.03941014	24.18707095	29.65568879
TEKT1	29.94605482	33.23604059	43.76638964	38.86913806	34.03870449	36.95941761	31.17065058
TEKT2	43.17926823	44.29595326	50.22526183	51.2713178	50.0144745	45.23574329	48.85731971
TEKT3	43.0955087	55.42668673	57.32984241	45.04235869	33.70726089	33.6161157	29.14365415
TEKT4	156.1761291	141.2505839	157.6431376	118.9013924	131.209145	126.8915903	133.2082541
TEKT5	35.08364742	33.66139846	47.50197831	39.46909758	37.98830852	46.11214967	34.1144987
TELO2	113.4339423	121.0537483	118.8831314	102.0260539	120.9206486	129.0430656	118.7192471
TEN1-CDK3	152.3925272	125.1858234	194.0216703	145.8478279	174.7510511	160.8028651	147.4013287
TENM1	61.10492203	64.76982779	57.9128311	58.40538013	31.3027824	38.15391886	31.22891757
TENM2	242.7747643	167.6319732	178.0737075	85.2722972	479.9839429	420.5683231	343.5800571
TENM3	32.83638603	32.66329165	29.94584138	31.70135858	89.01346368	72.3630509	66.11537577
TENM4	199.8094978	184.6773425	169.0866433	169.758729	136.0076422	123.4549797	99.97617294
TEP1	110.5538473	119.1112235	112.9121862	108.4561366	86.61313327	84.31926654	80.83908937
TEPP	87.9962708	88.17317214	88.75887771	107.8410743	88.45955144	109.5071767	104.0098835
TERC	304.701181	336.9863982	354.6102981	524.3354459	434.6183152	710.9572339	713.9355315
TERF1	221.1603668	201.2359047	232.7248501	216.2885348	196.8653349	188.2638317	214.5909887
TERF2	220.5738871	210.0922802	203.5463468	217.3202474	189.5625829	172.0908569	200.3438549
TERF2IP	223.8862003	218.2515238	195.2614448	192.7808613	222.6694433	236.9057691	185.5886413
TERT	85.84934146	92.07475511	82.28492056	104.1315397	82.44523582	93.67326311	81.74339209
TES	832.9212722	806.812225	781.7900915	709.1048131	645.0608044	769.3482741	698.1804822
TESC	82.65105878	80.95042417	89.51216477	81.104142	87.23541703	92.73182125	84.94918807
TESK1	516.6904401	482.2435847	548.9805691	537.5071624	264.2681306	294.7037883	225.5508812
TESK2	216.9254542	288.5803011	233.61154	204.2147015	195.1321261	215.4992735	163.6166196
TESPA1	19.36469166	30.73136066	26.31376217	23.30552176	19.10053189	19.66697533	15.91168645
TET1	52.84105613	49.35888943	50.42343989	35.206545	27.70538652	33.1024356	23.73480191
TET2	535.2653851	561.1861583	555.7619121	569.6489539	440.2678672	329.5901463	400.3974863
TET3	325.99382	317.2062778	330.1979539	322.258333	176.5982281	143.9624885	114.8828266
TEX10	232.8952245	236.3789533	247.2351561	256.2987373	287.6179273	259.4968365	292.207972
TEX101	29.85570513	30.93054027	25.31196926	28.16552356	23.19908021	28.81603451	24.47097208
TEX11	14.73048225	13.40980241	13.71386062	16.10391566	14.70905852	12.64468163	13.94046976
TEX12	16.33037146	17.50172255	15.9798751	14.49849638	38.26559853	45.05207803	37.5230781
TEX13A	27.58211245	18.69646918	21.8088004	22.74362971	24.42974594	26.17327307	27.2477069
TEX13B	88.06486724	67.01112577	83.64390245	84.13757591	61.86477924	75.49828152	83.79398402
TEX14	20.16999299	16.72149833	21.03057541	19.17482439	20.38635275	22.77521895	19.17563241
TEX15	15.81749759	17.25081455	16.8366253	13.35183928	18.24874894	21.31232873	27.12236268
TEX19	58.20945145	59.2320488	61.67807473	49.49261999	66.36080063	50.82378079	60.61579584
TEX2	250.7470135	278.9410532	240.9045777	215.5590759	559.6657698	540.7822288	515.886002
TEX26	13.4103994	11.18746439	11.93850363	12.66722719	14.90103909	15.88257455	16.68338167
TEX261	581.8430834	639.7938244	672.3131004	554.9663472	575.0697666	607.6798302	612.0654069
TEX264	382.9414592	429.5363528	365.7980649	372.3453288	703.1071099	663.0791213	709.287534
TEX28	36.7541234	31.39584449	36.74125642	33.9176601	53.03856428	47.76738158	37.13860784
TEX29	49.90050668	51.90236205	58.72066426	57.26404244	43.14881915	49.90262191	60.4727832
TEX30	57.33438954	71.81828709	72.82729095	58.67071803	87.06444758	87.27712122	88.58673246
TEX33	23.25700582	22.67373187	29.02451717	27.58341387	28.67296869	23.12724551	22.86287304
TEX35	23.44943868	20.08597132	14.55024378	16.33091501	13.75121073	18.20725515	18.1012426
TEX36	23.35341976	24.12274139	21.34714781	20.83225999	25.73974263	25.7546215	34.12292842
TEX37	41.44247254	42.0709642	47.0160868	60.01223268	49.12306597	59.12615319	49.74682377
TEX38	36.00891603	33.85517173	41.36486773	36.08681212	43.33375402	36.97541143	37.32950295
TEX40	52.76951527	65.05009111	54.59749831	50.35849384	69.63351716	38.15806576	51.64591585
TEX43	13.80385811	12.3499292	13.74519699	14.55312966	15.01021954	15.59996958	16.21117058
TEX9	92.49439554	46.67882687	47.91602238	55.09516876	69.15715344	61.67164106	79.9576574
TF	62.2458252	68.49791507	37.72449561	66.86249545	46.12438009	44.32567647	51.02984388
TFAM	143.9511176	110.6766065	148.520916	113.4413251	199.4862752	162.447264	200.0712481
TFAP2A	1765.374154	1830.656441	1902.836059	1930.172763	1219.845985	1189.523202	825.4446688
